tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,RA,CD16,CSA_12_0
44650282,141,1,1,0,0,0,123,30141,476
44650283,123,0,1,0,0,0,123,123,476
# MARK wr tick=44650283
44650284,123,0,1,0,0,0,123,123,476
44947044,13,1,1,0,0,0,0,100013,1120
44947045,0,1,1,0,0,0,0,0,1120
44947046,0,1,1,0,0,0,0,0,1120
44947047,0,1,1,0,0,0,0,0,1120
44947048,1,1,1,0,0,0,0,1,1120
44947049,1,1,1,0,0,0,0,1,1120
44947050,1,1,1,0,0,0,0,1,1120
44947051,2,1,1,0,0,0,0,2,1120
44947052,2,1,1,0,0,0,0,2,1120
44947053,2,1,1,0,0,0,0,2,1120
44947054,4,1,1,0,0,0,0,4,1120
44947055,4,1,1,0,0,0,0,4,1120
44947056,4,1,1,0,0,0,0,4,1120
44947057,10,1,1,0,0,0,0,10,1120
44947058,10,1,1,0,0,0,0,10,1120
44947059,10,1,1,0,0,0,0,10,1120
44947060,20,1,1,0,0,0,0,20,1120
44947061,20,1,1,0,0,0,0,20,1120
44947062,20,1,1,0,0,0,0,20,1120
44947063,40,1,1,0,0,0,0,40,1120
44947064,40,1,1,0,0,0,0,40,1120
44947065,40,1,1,0,0,0,0,40,1120
44947066,100,1,1,0,0,0,0,100,1120
44947067,100,1,1,0,0,0,0,100,1120
44947068,100,1,1,0,0,0,0,100,1120
44947069,200,1,1,0,0,0,0,200,1120
44947070,200,1,1,0,0,0,0,200,1120
44947071,200,1,1,0,0,0,0,200,1120
44947072,0,1,1,0,0,0,0,400,1120
44947073,0,1,1,0,0,0,0,400,1120
44947074,0,1,1,0,0,0,0,400,1120
44947075,0,1,1,0,0,0,0,1000,1120
44947076,0,1,1,0,0,0,0,1000,1120
44947077,0,1,1,0,0,0,0,1000,1120
44947078,0,1,1,0,0,0,0,2000,1120
44947079,0,1,1,0,0,0,0,2000,1120
44947080,0,1,1,0,0,0,0,2000,1120
44947081,0,1,1,0,0,0,0,4000,1120
44947082,0,1,1,0,0,0,0,4000,1120
44947083,0,1,1,0,0,0,0,4000,1121
44947084,1,1,1,0,0,0,0,10001,1121
44947085,1,1,1,0,0,0,0,10001,1122
44947086,1,1,1,0,0,0,0,10001,1133
44947087,0,1,1,0,0,0,0,0,1133
44947088,0,1,1,0,0,0,0,0,1133
44947089,0,1,1,0,0,0,0,0,1134
44947090,0,1,1,0,0,0,0,0,1134
44947091,0,1,1,0,0,0,0,0,1135
44947092,0,1,1,0,0,0,0,0,1140
44947093,0,1,1,0,0,0,0,0,1140
44947094,0,1,1,0,0,0,0,0,1140
44947095,0,1,1,0,0,0,0,0,1141
44947096,1,1,1,0,0,0,0,1,1141
44947097,1,1,1,0,0,0,0,1,1142
44947098,1,1,1,0,0,0,0,1,1142
44947099,1,1,1,0,0,0,0,1,1142
44947100,1,1,1,0,0,0,0,1,1143
44947101,1,1,1,0,0,0,0,1,666
44947102,0,1,1,0,0,0,0,140000,666
44947103,0,1,1,0,0,0,0,140000,666
44947104,0,1,1,0,0,0,0,140000,0
44947105,0,1,1,3,0,0,0,0,0
44947106,0,1,1,3,0,0,0,0,0
44947107,0,1,1,3,0,0,0,0,2001
44947108,0,1,1,3,0,0,0,0,17040
44947109,0,1,1,3,0,0,0,0,17040
44947110,0,1,1,3,3040,0,0,0,0
44947111,0,1,1,3,3040,0,0,0,6000
44947112,0,1,1,3,0,0,0,0,6000
44947113,0,1,1,3,0,0,0,0,6000
44947114,0,1,1,3,0,0,0,0,6000
44947115,0,1,1,3,0,44035,0,44035,6440
44947116,0,1,1,3,0,44035,0,44035,6440
44947117,0,1,1,3,0,44035,0,44035,6440
44947118,0,1,1,3,0,44035,0,44035,6440
44947119,0,1,1,3,0,0,0,44035,6440
44947120,0,1,1,3,0,0,0,44035,6440
44947121,0,1,1,3,0,0,0,44035,6440
44947122,1,1,1,0,0,0,0,44035,170
44947123,1,1,1,0,0,0,0,0,170
44947124,1,1,1,0,0,0,0,0,0
44947125,1,1,1,0,0,0,0,0,0
44947126,1,1,1,0,0,0,0,0,0
44947127,1,1,1,0,3075,0,0,0,0
44947128,1,1,1,0,3075,0,0,0,0
44947129,1,1,1,0,0,0,0,0,0
44947130,1,1,1,0,0,0,0,0,0
44947131,1,1,1,0,0,0,0,0,0
44947132,1,1,1,0,0,124,0,124,0
44947133,1,1,1,0,0,124,0,124,0
44947134,1,1,1,0,0,124,0,124,0
44947135,1,1,1,0,0,124,0,124,0
44947136,1,1,1,0,0,0,0,124,0
44947137,1,1,1,0,0,0,0,124,0
44947138,1,1,1,0,0,0,0,124,0
44947139,124,1,1,3,0,0,0,124,0
44947140,124,1,1,3,0,0,0,0,0
44947141,124,1,1,3,0,0,0,0,2001
44947142,124,1,1,3,0,0,0,0,17041
44947143,124,1,1,3,0,0,0,0,17041
44947144,124,1,1,3,3041,0,0,0,0
44947145,124,1,1,3,3041,0,0,0,6000
44947146,124,1,1,3,0,0,0,0,6000
44947147,124,1,1,3,0,0,0,0,6000
44947148,124,1,1,3,0,0,0,0,6000
44947149,124,1,1,3,0,50033,0,50033,6500
44947150,124,1,1,3,0,50033,0,50033,6500
44947151,124,1,1,3,0,50033,0,50033,6500
44947152,124,1,1,3,0,50033,0,50033,6500
44947153,124,1,1,3,0,0,0,50033,6500
44947154,124,1,1,3,0,0,0,50033,6500
44947155,124,1,1,3,0,0,0,50033,6500
44947156,1,1,1,0,0,0,124,50033,172
44947157,1,1,1,0,0,0,124,0,172
44947158,1,1,1,0,0,0,124,0,0
44947159,1,1,1,0,0,0,124,0,0
44947160,1,1,1,0,0,0,124,0,0
44947161,1,1,1,0,3074,0,124,0,0
44947162,1,1,1,0,3074,0,124,0,0
44947163,1,1,1,0,0,0,124,0,0
44947164,1,1,1,0,0,0,124,0,0
44947165,1,1,1,0,0,0,124,0,0
44947166,1,1,1,0,0,300,124,300,0
44947167,1,1,1,0,0,300,124,300,0
44947168,1,1,1,0,0,300,124,300,0
44947169,1,1,1,0,0,300,124,300,0
44947170,1,1,1,0,0,0,124,300,0
44947171,1,1,1,0,0,0,124,300,0
44947172,1,1,1,0,0,0,124,300,0
44947173,300,1,1,3,0,0,124,300,0
44947174,300,1,1,3,0,0,124,0,0
44947175,300,1,1,3,0,0,124,0,2001
44947176,300,1,1,3,0,0,124,0,17042
44947177,300,1,1,3,0,0,124,0,17042
44947178,300,1,1,3,3042,0,124,0,0
44947179,300,1,1,3,3042,0,124,0,6000
44947180,300,1,1,3,0,0,124,0,6000
44947181,300,1,1,3,0,0,124,0,6000
44947182,300,1,1,3,0,0,124,0,6000
44947183,300,1,1,3,0,173005,124,173005,7730
44947184,300,1,1,3,0,173005,124,173005,7730
44947185,300,1,1,3,0,173005,124,173005,7730
44947186,300,1,1,3,0,173005,124,173005,7730
44947187,300,1,1,3,0,0,124,173005,7730
44947188,300,1,1,3,0,0,124,173005,7730
44947189,300,1,1,3,0,0,124,173005,7730
44947190,5,1,1,3,0,0,124,173005,0
44947191,5,1,1,3,0,0,124,0,0
44947192,5,1,1,3,0,0,124,0,2001
44947193,5,1,1,3,0,0,124,0,17043
44947194,5,1,1,3,0,0,124,0,17043
44947195,5,1,1,3,3043,0,124,0,0
44947196,5,1,1,3,3043,0,124,0,6000
44947197,5,1,1,3,0,0,124,0,6000
44947198,5,1,1,3,0,0,124,0,6000
44947199,5,1,1,3,0,0,124,0,6000
44947200,5,1,1,3,0,150415,124,150415,7504
44947201,5,1,1,3,0,150415,124,150415,7504
44947202,5,1,1,3,0,150415,124,150415,7504
44947203,5,1,1,3,0,150415,124,150415,7504
44947204,5,1,1,3,0,0,124,150415,7504
44947205,5,1,1,3,0,0,124,150415,7504
44947206,5,1,1,3,0,0,124,150415,7504
44947207,1,1,1,0,0,0,124,150415,657
44947208,1,1,1,0,0,0,124,1,657
44947209,1,1,1,0,0,0,124,1,326
44947210,1,1,1,0,0,0,124,1,326
44947211,1,1,1,0,0,0,124,1,326
44947212,1,1,1,0,0,0,124,1,327
44947213,1,1,1,0,0,0,124,1,327
44947214,1,1,1,0,0,0,124,1,330
44947215,1,1,1,0,0,0,124,1,660
44947216,1,1,1,0,0,0,124,1,660
44947217,1,1,1,0,0,0,124,1,660
44947218,1,1,1,0,0,0,124,1,3655
44947219,44,1,1,0,0,0,124,110044,3655
44947220,44,1,1,0,0,0,124,110044,3655
44947221,44,1,1,0,0,0,124,110044,474
44947222,44,1,1,0,0,0,124,110044,474
44947223,44,1,1,0,0,0,124,110044,474
44947224,44,1,1,0,0,0,124,110044,475
44947225,305,1,1,3,0,0,124,305,475
44947226,305,1,1,3,0,0,124,305,476
44947227,305,1,1,3,0,0,124,305,501
44947228,44,1,1,0,0,0,124,110044,501
44947229,44,1,1,0,0,0,124,110044,501
44947230,44,1,1,0,0,0,124,110044,502
44947231,7,1,1,0,0,0,124,7,502
44947232,7,1,1,0,0,0,124,7,503
44947233,7,1,1,0,0,0,124,7,503
44947234,300,1,1,0,0,0,124,300,503
44947235,300,1,1,0,0,0,124,300,504
44947236,300,1,1,0,0,0,124,300,511
44947237,3,1,1,0,0,0,124,3,511
44947238,3,1,1,0,0,0,124,3,511
44947239,3,1,1,0,0,0,124,3,3725
44947240,141,1,1,0,0,0,124,30141,3725
44947241,141,1,1,0,0,0,124,30141,3725
44947242,141,1,1,0,0,0,124,30141,476
44947243,124,0,1,0,0,0,124,124,476
# MARK wr tick=44947243
44947244,124,0,1,0,0,0,124,124,476
45242700,13,1,1,0,0,0,0,100013,1120
45242701,0,1,1,0,0,0,0,0,1120
45242702,0,1,1,0,0,0,0,0,1120
45242703,0,1,1,0,0,0,0,0,1120
45242704,1,1,1,0,0,0,0,1,1120
45242705,1,1,1,0,0,0,0,1,1120
45242706,1,1,1,0,0,0,0,1,1120
45242707,2,1,1,0,0,0,0,2,1120
45242708,2,1,1,0,0,0,0,2,1120
45242709,2,1,1,0,0,0,0,2,1120
45242710,4,1,1,0,0,0,0,4,1120
45242711,4,1,1,0,0,0,0,4,1120
45242712,4,1,1,0,0,0,0,4,1120
45242713,10,1,1,0,0,0,0,10,1120
45242714,10,1,1,0,0,0,0,10,1120
45242715,10,1,1,0,0,0,0,10,1120
45242716,20,1,1,0,0,0,0,20,1120
45242717,20,1,1,0,0,0,0,20,1120
45242718,20,1,1,0,0,0,0,20,1120
45242719,40,1,1,0,0,0,0,40,1120
45242720,40,1,1,0,0,0,0,40,1120
45242721,40,1,1,0,0,0,0,40,1120
45242722,100,1,1,0,0,0,0,100,1120
45242723,100,1,1,0,0,0,0,100,1120
45242724,100,1,1,0,0,0,0,100,1120
45242725,200,1,1,0,0,0,0,200,1120
45242726,200,1,1,0,0,0,0,200,1120
45242727,200,1,1,0,0,0,0,200,1120
45242728,0,1,1,0,0,0,0,400,1120
45242729,0,1,1,0,0,0,0,400,1120
45242730,0,1,1,0,0,0,0,400,1120
45242731,0,1,1,0,0,0,0,1000,1120
45242732,0,1,1,0,0,0,0,1000,1120
45242733,0,1,1,0,0,0,0,1000,1120
45242734,0,1,1,0,0,0,0,2000,1120
45242735,0,1,1,0,0,0,0,2000,1120
45242736,0,1,1,0,0,0,0,2000,1120
45242737,0,1,1,0,0,0,0,4000,1120
45242738,0,1,1,0,0,0,0,4000,1120
45242739,0,1,1,0,0,0,0,4000,1121
45242740,1,1,1,0,0,0,0,10001,1121
45242741,1,1,1,0,0,0,0,10001,1122
45242742,1,1,1,0,0,0,0,10001,1133
45242743,0,1,1,0,0,0,0,0,1133
45242744,0,1,1,0,0,0,0,0,1133
45242745,0,1,1,0,0,0,0,0,1134
45242746,0,1,1,0,0,0,0,0,1134
45242747,0,1,1,0,0,0,0,0,1135
45242748,0,1,1,0,0,0,0,0,1140
45242749,0,1,1,0,0,0,0,0,1140
45242750,0,1,1,0,0,0,0,0,1140
45242751,0,1,1,0,0,0,0,0,1141
45242752,1,1,1,0,0,0,0,1,1141
45242753,1,1,1,0,0,0,0,1,1142
45242754,1,1,1,0,0,0,0,1,1142
45242755,1,1,1,0,0,0,0,1,1142
45242756,1,1,1,0,0,0,0,1,1143
45242757,1,1,1,0,0,0,0,1,666
45242758,0,1,1,0,0,0,0,140000,666
45242759,0,1,1,0,0,0,0,140000,666
45242760,0,1,1,0,0,0,0,140000,0
45242761,0,1,1,3,0,0,0,0,0
45242762,0,1,1,3,0,0,0,0,0
45242763,0,1,1,3,0,0,0,0,2001
45242764,0,1,1,3,0,0,0,0,17040
45242765,0,1,1,3,0,0,0,0,17040
45242766,0,1,1,3,3040,0,0,0,0
45242767,0,1,1,3,3040,0,0,0,6000
45242768,0,1,1,3,0,0,0,0,6000
45242769,0,1,1,3,0,0,0,0,6000
45242770,0,1,1,3,0,0,0,0,6000
45242771,0,1,1,3,0,44035,0,44035,6440
45242772,0,1,1,3,0,44035,0,44035,6440
45242773,0,1,1,3,0,44035,0,44035,6440
45242774,0,1,1,3,0,44035,0,44035,6440
45242775,0,1,1,3,0,0,0,44035,6440
45242776,0,1,1,3,0,0,0,44035,6440
45242777,0,1,1,3,0,0,0,44035,6440
45242778,1,1,1,0,0,0,0,44035,170
45242779,1,1,1,0,0,0,0,0,170
45242780,1,1,1,0,0,0,0,0,0
45242781,1,1,1,0,0,0,0,0,0
45242782,1,1,1,0,0,0,0,0,0
45242783,1,1,1,0,3075,0,0,0,0
45242784,1,1,1,0,3075,0,0,0,0
45242785,1,1,1,0,0,0,0,0,0
45242786,1,1,1,0,0,0,0,0,0
45242787,1,1,1,0,0,0,0,0,0
45242788,1,1,1,0,0,122,0,122,0
45242789,1,1,1,0,0,122,0,122,0
45242790,1,1,1,0,0,122,0,122,0
45242791,1,1,1,0,0,122,0,122,0
45242792,1,1,1,0,0,0,0,122,0
45242793,1,1,1,0,0,0,0,122,0
45242794,1,1,1,0,0,0,0,122,0
45242795,122,1,1,3,0,0,0,122,0
45242796,122,1,1,3,0,0,0,0,0
45242797,122,1,1,3,0,0,0,0,2001
45242798,122,1,1,3,0,0,0,0,17041
45242799,122,1,1,3,0,0,0,0,17041
45242800,122,1,1,3,3041,0,0,0,0
45242801,122,1,1,3,3041,0,0,0,6000
45242802,122,1,1,3,0,0,0,0,6000
45242803,122,1,1,3,0,0,0,0,6000
45242804,122,1,1,3,0,0,0,0,6000
45242805,122,1,1,3,0,50033,0,50033,6500
45242806,122,1,1,3,0,50033,0,50033,6500
45242807,122,1,1,3,0,50033,0,50033,6500
45242808,122,1,1,3,0,50033,0,50033,6500
45242809,122,1,1,3,0,0,0,50033,6500
45242810,122,1,1,3,0,0,0,50033,6500
45242811,122,1,1,3,0,0,0,50033,6500
45242812,1,1,1,0,0,0,122,50033,172
45242813,1,1,1,0,0,0,122,0,172
45242814,1,1,1,0,0,0,122,0,0
45242815,1,1,1,0,0,0,122,0,0
45242816,1,1,1,0,0,0,122,0,0
45242817,1,1,1,0,3074,0,122,0,0
45242818,1,1,1,0,3074,0,122,0,0
45242819,1,1,1,0,0,0,122,0,0
45242820,1,1,1,0,0,0,122,0,0
45242821,1,1,1,0,0,0,122,0,0
45242822,1,1,1,0,0,300,122,300,0
45242823,1,1,1,0,0,300,122,300,0
45242824,1,1,1,0,0,300,122,300,0
45242825,1,1,1,0,0,300,122,300,0
45242826,1,1,1,0,0,0,122,300,0
45242827,1,1,1,0,0,0,122,300,0
45242828,1,1,1,0,0,0,122,300,0
45242829,300,1,1,3,0,0,122,300,0
45242830,300,1,1,3,0,0,122,0,0
45242831,300,1,1,3,0,0,122,0,2001
45242832,300,1,1,3,0,0,122,0,17042
45242833,300,1,1,3,0,0,122,0,17042
45242834,300,1,1,3,3042,0,122,0,0
45242835,300,1,1,3,3042,0,122,0,6000
45242836,300,1,1,3,0,0,122,0,6000
45242837,300,1,1,3,0,0,122,0,6000
45242838,300,1,1,3,0,0,122,0,6000
45242839,300,1,1,3,0,173005,122,173005,7730
45242840,300,1,1,3,0,173005,122,173005,7730
45242841,300,1,1,3,0,173005,122,173005,7730
45242842,300,1,1,3,0,173005,122,173005,7730
45242843,300,1,1,3,0,0,122,173005,7730
45242844,300,1,1,3,0,0,122,173005,7730
45242845,300,1,1,3,0,0,122,173005,7730
45242846,5,1,1,3,0,0,122,173005,0
45242847,5,1,1,3,0,0,122,0,0
45242848,5,1,1,3,0,0,122,0,2001
45242849,5,1,1,3,0,0,122,0,17043
45242850,5,1,1,3,0,0,122,0,17043
45242851,5,1,1,3,3043,0,122,0,0
45242852,5,1,1,3,3043,0,122,0,6000
45242853,5,1,1,3,0,0,122,0,6000
45242854,5,1,1,3,0,0,122,0,6000
45242855,5,1,1,3,0,0,122,0,6000
45242856,5,1,1,3,0,150415,122,150415,7504
45242857,5,1,1,3,0,150415,122,150415,7504
45242858,5,1,1,3,0,150415,122,150415,7504
45242859,5,1,1,3,0,150415,122,150415,7504
45242860,5,1,1,3,0,0,122,150415,7504
45242861,5,1,1,3,0,0,122,150415,7504
45242862,5,1,1,3,0,0,122,150415,7504
45242863,1,1,1,0,0,0,122,150415,657
45242864,1,1,1,0,0,0,122,1,657
45242865,1,1,1,0,0,0,122,1,326
45242866,1,1,1,0,0,0,122,1,326
45242867,1,1,1,0,0,0,122,1,326
45242868,1,1,1,0,0,0,122,1,327
45242869,1,1,1,0,0,0,122,1,327
45242870,1,1,1,0,0,0,122,1,330
45242871,1,1,1,0,0,0,122,1,660
45242872,1,1,1,0,0,0,122,1,660
45242873,1,1,1,0,0,0,122,1,660
45242874,1,1,1,0,0,0,122,1,3655
45242875,44,1,1,0,0,0,122,110044,3655
45242876,44,1,1,0,0,0,122,110044,3655
45242877,44,1,1,0,0,0,122,110044,474
45242878,44,1,1,0,0,0,122,110044,474
45242879,44,1,1,0,0,0,122,110044,474
45242880,44,1,1,0,0,0,122,110044,475
45242881,305,1,1,3,0,0,122,305,475
45242882,305,1,1,3,0,0,122,305,476
45242883,305,1,1,3,0,0,122,305,501
45242884,44,1,1,0,0,0,122,110044,501
45242885,44,1,1,0,0,0,122,110044,501
45242886,44,1,1,0,0,0,122,110044,502
45242887,7,1,1,0,0,0,122,7,502
45242888,7,1,1,0,0,0,122,7,503
45242889,7,1,1,0,0,0,122,7,503
45242890,300,1,1,0,0,0,122,300,503
45242891,300,1,1,0,0,0,122,300,504
45242892,300,1,1,0,0,0,122,300,511
45242893,3,1,1,0,0,0,122,3,511
45242894,3,1,1,0,0,0,122,3,511
45242895,3,1,1,0,0,0,122,3,3725
45242896,141,1,1,0,0,0,122,30141,3725
45242897,141,1,1,0,0,0,122,30141,3725
45242898,141,1,1,0,0,0,122,30141,476
45242899,122,0,1,0,0,0,122,122,476
# MARK wr tick=45242899
45242900,122,0,1,0,0,0,122,122,476
45539343,13,1,1,0,0,0,0,100013,1120
45539344,0,1,1,0,0,0,0,0,1120
45539345,0,1,1,0,0,0,0,0,1120
45539346,0,1,1,0,0,0,0,0,1120
45539347,1,1,1,0,0,0,0,1,1120
45539348,1,1,1,0,0,0,0,1,1120
45539349,1,1,1,0,0,0,0,1,1120
45539350,2,1,1,0,0,0,0,2,1120
45539351,2,1,1,0,0,0,0,2,1120
45539352,2,1,1,0,0,0,0,2,1120
45539353,4,1,1,0,0,0,0,4,1120
45539354,4,1,1,0,0,0,0,4,1120
45539355,4,1,1,0,0,0,0,4,1120
45539356,10,1,1,0,0,0,0,10,1120
45539357,10,1,1,0,0,0,0,10,1120
45539358,10,1,1,0,0,0,0,10,1120
45539359,20,1,1,0,0,0,0,20,1120
45539360,20,1,1,0,0,0,0,20,1120
45539361,20,1,1,0,0,0,0,20,1120
45539362,40,1,1,0,0,0,0,40,1120
45539363,40,1,1,0,0,0,0,40,1120
45539364,40,1,1,0,0,0,0,40,1120
45539365,100,1,1,0,0,0,0,100,1120
45539366,100,1,1,0,0,0,0,100,1120
45539367,100,1,1,0,0,0,0,100,1120
45539368,200,1,1,0,0,0,0,200,1120
45539369,200,1,1,0,0,0,0,200,1120
45539370,200,1,1,0,0,0,0,200,1120
45539371,0,1,1,0,0,0,0,400,1120
45539372,0,1,1,0,0,0,0,400,1120
45539373,0,1,1,0,0,0,0,400,1120
45539374,0,1,1,0,0,0,0,1000,1120
45539375,0,1,1,0,0,0,0,1000,1120
45539376,0,1,1,0,0,0,0,1000,1120
45539377,0,1,1,0,0,0,0,2000,1120
45539378,0,1,1,0,0,0,0,2000,1120
45539379,0,1,1,0,0,0,0,2000,1120
45539380,0,1,1,0,0,0,0,4000,1120
45539381,0,1,1,0,0,0,0,4000,1120
45539382,0,1,1,0,0,0,0,4000,1121
45539383,1,1,1,0,0,0,0,10001,1121
45539384,1,1,1,0,0,0,0,10001,1122
45539385,1,1,1,0,0,0,0,10001,1133
45539386,0,1,1,0,0,0,0,0,1133
45539387,0,1,1,0,0,0,0,0,1133
45539388,0,1,1,0,0,0,0,0,1134
45539389,0,1,1,0,0,0,0,0,1134
45539390,0,1,1,0,0,0,0,0,1135
45539391,0,1,1,0,0,0,0,0,1140
45539392,0,1,1,0,0,0,0,0,1140
45539393,0,1,1,0,0,0,0,0,1140
45539394,0,1,1,0,0,0,0,0,1141
45539395,1,1,1,0,0,0,0,1,1141
45539396,1,1,1,0,0,0,0,1,1142
45539397,1,1,1,0,0,0,0,1,1142
45539398,1,1,1,0,0,0,0,1,1142
45539399,1,1,1,0,0,0,0,1,1143
45539400,1,1,1,0,0,0,0,1,666
45539401,0,1,1,0,0,0,0,140000,666
45539402,0,1,1,0,0,0,0,140000,666
45539403,0,1,1,0,0,0,0,140000,0
45539404,0,1,1,3,0,0,0,0,0
45539405,0,1,1,3,0,0,0,0,0
45539406,0,1,1,3,0,0,0,0,2001
45539407,0,1,1,3,0,0,0,0,17040
45539408,0,1,1,3,0,0,0,0,17040
45539409,0,1,1,3,3040,0,0,0,0
45539410,0,1,1,3,3040,0,0,0,6000
45539411,0,1,1,3,0,0,0,0,6000
45539412,0,1,1,3,0,0,0,0,6000
45539413,0,1,1,3,0,0,0,0,6000
45539414,0,1,1,3,0,44035,0,44035,6440
45539415,0,1,1,3,0,44035,0,44035,6440
45539416,0,1,1,3,0,44035,0,44035,6440
45539417,0,1,1,3,0,44035,0,44035,6440
45539418,0,1,1,3,0,0,0,44035,6440
45539419,0,1,1,3,0,0,0,44035,6440
45539420,0,1,1,3,0,0,0,44035,6440
45539421,1,1,1,0,0,0,0,44035,170
45539422,1,1,1,0,0,0,0,0,170
45539423,1,1,1,0,0,0,0,0,0
45539424,1,1,1,0,0,0,0,0,0
45539425,1,1,1,0,0,0,0,0,0
45539426,1,1,1,0,3075,0,0,0,0
45539427,1,1,1,0,3075,0,0,0,0
45539428,1,1,1,0,0,0,0,0,0
45539429,1,1,1,0,0,0,0,0,0
45539430,1,1,1,0,0,0,0,0,0
45539431,1,1,1,0,0,125,0,125,0
45539432,1,1,1,0,0,125,0,125,0
45539433,1,1,1,0,0,125,0,125,0
45539434,1,1,1,0,0,125,0,125,0
45539435,1,1,1,0,0,0,0,125,0
45539436,1,1,1,0,0,0,0,125,0
45539437,1,1,1,0,0,0,0,125,0
45539438,125,1,1,3,0,0,0,125,0
45539439,125,1,1,3,0,0,0,0,0
45539440,125,1,1,3,0,0,0,0,2001
45539441,125,1,1,3,0,0,0,0,17041
45539442,125,1,1,3,0,0,0,0,17041
45539443,125,1,1,3,3041,0,0,0,0
45539444,125,1,1,3,3041,0,0,0,6000
45539445,125,1,1,3,0,0,0,0,6000
45539446,125,1,1,3,0,0,0,0,6000
45539447,125,1,1,3,0,0,0,0,6000
45539448,125,1,1,3,0,50033,0,50033,6500
45539449,125,1,1,3,0,50033,0,50033,6500
45539450,125,1,1,3,0,50033,0,50033,6500
45539451,125,1,1,3,0,50033,0,50033,6500
45539452,125,1,1,3,0,0,0,50033,6500
45539453,125,1,1,3,0,0,0,50033,6500
45539454,125,1,1,3,0,0,0,50033,6500
45539455,1,1,1,0,0,0,125,50033,172
45539456,1,1,1,0,0,0,125,0,172
45539457,1,1,1,0,0,0,125,0,0
45539458,1,1,1,0,0,0,125,0,0
45539459,1,1,1,0,0,0,125,0,0
45539460,1,1,1,0,3074,0,125,0,0
45539461,1,1,1,0,3074,0,125,0,0
45539462,1,1,1,0,0,0,125,0,0
45539463,1,1,1,0,0,0,125,0,0
45539464,1,1,1,0,0,0,125,0,0
45539465,1,1,1,0,0,300,125,300,0
45539466,1,1,1,0,0,300,125,300,0
45539467,1,1,1,0,0,300,125,300,0
45539468,1,1,1,0,0,300,125,300,0
45539469,1,1,1,0,0,0,125,300,0
45539470,1,1,1,0,0,0,125,300,0
45539471,1,1,1,0,0,0,125,300,0
45539472,300,1,1,3,0,0,125,300,0
45539473,300,1,1,3,0,0,125,0,0
45539474,300,1,1,3,0,0,125,0,2001
45539475,300,1,1,3,0,0,125,0,17042
45539476,300,1,1,3,0,0,125,0,17042
45539477,300,1,1,3,3042,0,125,0,0
45539478,300,1,1,3,3042,0,125,0,6000
45539479,300,1,1,3,0,0,125,0,6000
45539480,300,1,1,3,0,0,125,0,6000
45539481,300,1,1,3,0,0,125,0,6000
45539482,300,1,1,3,0,173005,125,173005,7730
45539483,300,1,1,3,0,173005,125,173005,7730
45539484,300,1,1,3,0,173005,125,173005,7730
45539485,300,1,1,3,0,173005,125,173005,7730
45539486,300,1,1,3,0,0,125,173005,7730
45539487,300,1,1,3,0,0,125,173005,7730
45539488,300,1,1,3,0,0,125,173005,7730
45539489,5,1,1,3,0,0,125,173005,0
45539490,5,1,1,3,0,0,125,0,0
45539491,5,1,1,3,0,0,125,0,2001
45539492,5,1,1,3,0,0,125,0,17043
45539493,5,1,1,3,0,0,125,0,17043
45539494,5,1,1,3,3043,0,125,0,0
45539495,5,1,1,3,3043,0,125,0,6000
45539496,5,1,1,3,0,0,125,0,6000
45539497,5,1,1,3,0,0,125,0,6000
45539498,5,1,1,3,0,0,125,0,6000
45539499,5,1,1,3,0,150415,125,150415,7504
45539500,5,1,1,3,0,150415,125,150415,7504
45539501,5,1,1,3,0,150415,125,150415,7504
45539502,5,1,1,3,0,150415,125,150415,7504
45539503,5,1,1,3,0,0,125,150415,7504
45539504,5,1,1,3,0,0,125,150415,7504
45539505,5,1,1,3,0,0,125,150415,7504
45539506,1,1,1,0,0,0,125,150415,657
45539507,1,1,1,0,0,0,125,1,657
45539508,1,1,1,0,0,0,125,1,326
45539509,1,1,1,0,0,0,125,1,326
45539510,1,1,1,0,0,0,125,1,326
45539511,1,1,1,0,0,0,125,1,327
45539512,1,1,1,0,0,0,125,1,327
45539513,1,1,1,0,0,0,125,1,330
45539514,1,1,1,0,0,0,125,1,660
45539515,1,1,1,0,0,0,125,1,660
45539516,1,1,1,0,0,0,125,1,660
45539517,1,1,1,0,0,0,125,1,3655
45539518,44,1,1,0,0,0,125,110044,3655
45539519,44,1,1,0,0,0,125,110044,3655
45539520,44,1,1,0,0,0,125,110044,474
45539521,44,1,1,0,0,0,125,110044,474
45539522,44,1,1,0,0,0,125,110044,474
45539523,44,1,1,0,0,0,125,110044,475
45539524,305,1,1,3,0,0,125,305,475
45539525,305,1,1,3,0,0,125,305,476
45539526,305,1,1,3,0,0,125,305,501
45539527,44,1,1,0,0,0,125,110044,501
45539528,44,1,1,0,0,0,125,110044,501
45539529,44,1,1,0,0,0,125,110044,502
45539530,7,1,1,0,0,0,125,7,502
45539531,7,1,1,0,0,0,125,7,503
45539532,7,1,1,0,0,0,125,7,503
45539533,300,1,1,0,0,0,125,300,503
45539534,300,1,1,0,0,0,125,300,504
45539535,300,1,1,0,0,0,125,300,511
45539536,3,1,1,0,0,0,125,3,511
45539537,3,1,1,0,0,0,125,3,511
45539538,3,1,1,0,0,0,125,3,3725
45539539,141,1,1,0,0,0,125,30141,3725
45539540,141,1,1,0,0,0,125,30141,3725
