tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,RA,QREG,RB,RX,MEMRD_ADDR,MEMRD_DATA,CD16,CSA_12_0
71505199,1,1,1,0,0,1,7672,7504,3075,0,0,0
71505200,1,1,1,0,0,1,7672,7504,3075,0,0,0
71505201,1,1,1,0,0,1,7672,7504,0,0,0,0
71505202,1,1,1,0,0,1,7672,7504,0,0,0,0
71505203,1,1,1,0,0,1,7672,7504,0,0,0,0
71505204,1,1,1,0,0,1,7672,7504,0,40,40,0
71505205,1,1,1,0,0,1,7672,7504,0,40,40,0
71505206,1,1,1,0,0,1,7672,7504,0,40,40,0
71505207,1,1,1,0,0,1,7672,7504,0,40,40,0
71505208,1,1,1,0,0,1,7672,7504,0,0,40,0
71505209,1,1,1,0,0,1,7672,7504,0,0,40,0
71505210,1,1,1,0,0,1,7672,7504,0,0,40,0
71505211,40,1,1,3,0,1,7672,7504,0,0,40,0
71505212,40,1,1,3,0,1,7672,7504,0,0,0,0
71505213,40,1,1,3,0,1,7672,7504,0,0,0,2001
71505214,40,1,1,3,0,1,7672,7504,0,0,0,17041
71505215,40,1,1,3,0,1,7672,7504,0,0,0,17041
71505216,40,1,1,3,0,1,7672,7504,3041,0,0,0
71505217,40,1,1,3,0,1,7672,7504,3041,0,0,6000
71505218,40,1,1,3,0,1,7672,7504,0,0,0,6000
71505219,40,1,1,3,0,1,7672,7504,0,0,0,6000
71505220,40,1,1,3,0,1,7672,7504,0,0,0,6000
71505221,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
71505222,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
71505223,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
71505224,40,1,1,3,0,1,7672,7504,0,50033,50033,6500
71505225,40,1,1,3,0,1,7672,7504,0,0,50033,6500
71505226,40,1,1,3,0,1,7672,7504,0,0,50033,6500
71505227,40,1,1,3,0,1,7672,7504,0,0,50033,6500
71505228,1,1,1,0,40,1,7672,7504,0,0,50033,172
71505229,1,1,1,0,40,1,7672,7504,0,0,0,172
71505230,1,1,1,0,40,1,7672,7504,0,0,0,0
71505231,1,1,1,0,40,1,7672,7504,0,0,0,0
71505232,1,1,1,0,40,1,7672,7504,0,0,0,0
71505233,1,1,1,0,40,1,7672,7504,3074,0,0,0
71505234,1,1,1,0,40,1,7672,7504,3074,0,0,0
71505235,1,1,1,0,40,1,7672,7504,0,0,0,0
71505236,1,1,1,0,40,1,7672,7504,0,0,0,0
71505237,1,1,1,0,40,1,7672,7504,0,0,0,0
71505238,1,1,1,0,40,1,7672,7504,0,300,300,0
71505239,1,1,1,0,40,1,7672,7504,0,300,300,0
71505240,1,1,1,0,40,1,7672,7504,0,300,300,0
71505241,1,1,1,0,40,1,7672,7504,0,300,300,0
71505242,1,1,1,0,40,1,7672,7504,0,0,300,0
71505243,1,1,1,0,40,1,7672,7504,0,0,300,0
71505244,1,1,1,0,40,1,7672,7504,0,0,300,0
71505245,300,1,1,3,40,1,7672,7504,0,0,300,0
71505246,300,1,1,3,40,1,7672,7504,0,0,0,0
71505247,300,1,1,3,40,1,7672,7504,0,0,0,2001
71505248,300,1,1,3,40,1,7672,7504,0,0,0,17042
71505249,300,1,1,3,40,1,7672,7504,0,0,0,17042
71505250,300,1,1,3,40,1,7672,7504,3042,0,0,0
71505251,300,1,1,3,40,1,7672,7504,3042,0,0,6000
71505252,300,1,1,3,40,1,7672,7504,0,0,0,6000
71505253,300,1,1,3,40,1,7672,7504,0,0,0,6000
71505254,300,1,1,3,40,1,7672,7504,0,0,0,6000
71505255,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
71505256,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
71505257,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
71505258,300,1,1,3,40,1,7672,7504,0,173005,173005,7730
71505259,300,1,1,3,40,1,7672,7504,0,0,173005,7730
71505260,300,1,1,3,40,1,7672,7504,0,0,173005,7730
71505261,300,1,1,3,40,1,7672,7504,0,0,173005,7730
71505262,5,1,1,3,40,1,7672,7504,0,0,173005,0
71505263,5,1,1,3,40,1,7672,7504,0,0,0,0
71505264,5,1,1,3,40,1,7672,7504,0,0,0,2001
71505265,5,1,1,3,40,1,7672,7504,0,0,0,17043
71505266,5,1,1,3,40,1,7672,7504,0,0,0,17043
71505267,5,1,1,3,40,1,7672,7504,3043,0,0,0
71505268,5,1,1,3,40,1,7672,7504,3043,0,0,6000
71505269,5,1,1,3,40,1,7672,7504,0,0,0,6000
71505270,5,1,1,3,40,1,7672,7504,0,0,0,6000
71505271,5,1,1,3,40,1,7672,7504,0,0,0,6000
71505272,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
71505273,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
71505274,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
71505275,5,1,1,3,40,1,7672,7504,0,150415,150415,7504
71505276,5,1,1,3,40,1,7672,7504,0,0,150415,7504
71505277,5,1,1,3,40,1,7672,7504,0,0,150415,7504
71505278,5,1,1,3,40,1,7672,7504,0,0,150415,7504
71505279,1,1,1,0,40,1,7672,7504,0,0,150415,657
71505280,1,1,1,0,40,1,7672,7504,0,0,1,657
71505281,1,1,1,0,40,1,7672,7504,0,0,1,326
71505282,1,1,1,0,40,1,7672,7504,0,0,1,326
71505283,1,1,1,0,40,1,7672,7504,0,0,1,326
71505284,1,1,1,0,40,1,7672,7504,0,0,1,327
71505285,1,1,1,0,40,1,7672,7504,0,0,1,327
71505286,1,1,1,0,40,1,7672,7504,0,0,1,330
71505287,1,1,1,0,40,1,7672,7504,0,0,1,660
71505288,1,1,1,0,40,1,7672,7504,0,0,1,660
71505289,1,1,1,0,40,1,7672,7504,0,0,1,660
71505290,1,1,1,0,40,1,7672,7504,0,0,1,3655
71505291,244,1,1,0,40,1,7672,7504,0,0,110244,3655
71505292,244,1,1,0,40,1,7672,7504,0,0,110244,3655
71505293,244,1,1,0,40,1,7672,7504,0,0,110244,474
71505294,244,1,1,0,40,110244,7672,7504,0,0,110244,474
71505295,244,1,1,0,40,110244,7672,7504,0,0,110244,474
71505296,244,1,1,0,40,110244,7672,7504,0,0,110244,475
71505297,305,1,1,3,40,110244,7672,7504,0,0,305,475
71505298,305,1,1,3,40,110244,7672,7504,0,0,305,476
71505299,305,1,1,3,40,110244,7672,7504,0,0,305,501
71505300,244,1,1,0,40,110244,7672,7504,0,0,110244,501
71505301,244,1,1,0,40,110244,7672,7504,0,0,110244,501
71505302,244,1,1,0,40,110244,7672,7504,0,0,110244,502
71505303,7,1,1,0,40,110244,7672,7504,0,0,7,502
71505304,7,1,1,0,40,110244,7672,7504,0,0,7,503
71505305,7,1,1,0,40,110244,7672,7504,0,0,7,503
71505306,300,1,1,0,40,300,7672,7504,0,0,300,503
71505307,300,1,1,0,40,300,7672,7504,0,0,300,504
71505308,300,1,1,0,40,300,7672,7504,0,0,300,511
71505309,3,1,1,0,40,300,7672,7504,0,0,3,511
71505310,3,1,1,0,40,300,7672,7504,0,0,3,511
71505311,3,1,1,0,40,300,7672,7504,0,0,3,3725
71505312,141,1,1,0,40,304,7672,7504,0,0,30141,3725
71505313,141,1,1,0,40,304,7672,7504,0,0,30141,3725
71505314,141,1,1,0,40,304,7672,7504,0,0,30141,476
71505315,40,0,1,0,40,30141,7672,7504,0,0,40,476
# MARK wr tick=71505315
71505316,40,0,1,0,40,30141,7672,7504,0,0,40,476
71546251,244,1,1,0,0,10244,7672,7504,0,0,10244,660
71546252,244,1,1,0,0,10244,7672,7504,0,0,10244,660
71546253,244,1,1,0,0,10244,7672,7504,0,0,10244,660
71546254,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
71546255,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
71546256,244,1,1,0,0,10244,7672,7504,0,0,10244,3642
71546257,244,1,1,0,0,10244,7672,7504,0,0,10244,663
71546258,0,1,1,0,0,10244,7672,7504,0,0,100000,663
71546259,0,1,1,0,0,10244,7672,7504,0,0,100000,663
71546260,0,1,1,0,0,10244,7672,7504,0,0,100000,664
71546261,244,1,1,0,0,110244,7672,7504,0,0,110244,664
71546262,244,1,1,0,0,110244,7672,7504,0,0,110244,665
71546263,244,1,1,0,0,110244,7672,7504,0,0,110244,665
71546264,244,1,1,0,0,110244,7672,7504,0,0,110244,665
71546265,244,1,1,0,0,110244,7672,7504,0,0,110244,666
71546266,244,1,1,0,0,110244,7672,7504,0,0,110244,1112
71546267,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
71546268,245,1,1,0,0,110244,7672,7504,0,0,130245,1112
71546269,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546270,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546271,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546272,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546273,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546274,245,1,1,0,0,110244,7672,7504,0,0,130245,1113
71546275,244,1,1,0,0,110244,7672,7504,0,0,110244,1113
71546276,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
71546277,244,1,1,0,0,110244,7672,7504,0,0,110244,1114
71546278,10,1,1,0,0,110244,7672,7504,0,0,10,1114
71546279,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546280,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546281,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546282,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546283,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546284,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546285,10,1,1,0,0,110244,7672,7504,0,0,10,1115
71546286,0,1,1,0,0,110244,7672,7504,0,0,0,1115
71546287,0,1,1,0,0,110244,7672,7504,0,0,0,1116
71546288,0,1,1,0,0,110244,7672,7504,0,0,0,1116
71546289,244,1,1,0,0,0,7672,7504,0,0,110244,1116
71546290,244,1,1,0,0,0,7672,7504,0,0,110244,666
71546291,244,1,1,0,0,0,7672,7504,0,0,110244,1117
71546292,1,1,1,0,0,0,7672,7504,0,0,60001,1117
71546293,1,1,1,0,0,0,7672,7504,0,0,60001,1120
71546294,1,1,1,0,0,0,7672,7504,0,0,60001,1120
71546295,13,1,1,0,0,0,7672,7504,0,0,100013,1120
71546296,13,1,1,0,0,0,7672,7504,0,0,100013,1121
71546297,13,1,1,0,0,0,7672,7504,0,0,100013,1120
71546298,0,1,1,0,0,100013,7672,7504,0,0,0,1120
71546299,0,1,1,0,0,100013,7672,7504,0,0,0,1120
71546300,0,1,1,0,0,100013,7672,7504,0,0,0,1120
71546301,1,1,1,0,0,26,7672,7504,0,0,1,1120
71546302,1,1,1,0,0,26,7672,7504,0,0,1,1120
71546303,1,1,1,0,0,26,7672,7504,0,0,1,1120
71546304,2,1,1,0,0,54,7672,7504,0,0,2,1120
71546305,2,1,1,0,0,54,7672,7504,0,0,2,1120
71546306,2,1,1,0,0,54,7672,7504,0,0,2,1120
71546307,4,1,1,0,0,130,7672,7504,0,0,4,1120
71546308,4,1,1,0,0,130,7672,7504,0,0,4,1120
71546309,4,1,1,0,0,130,7672,7504,0,0,4,1120
71546310,10,1,1,0,0,260,7672,7504,0,0,10,1120
71546311,10,1,1,0,0,260,7672,7504,0,0,10,1120
71546312,10,1,1,0,0,260,7672,7504,0,0,10,1120
71546313,20,1,1,0,0,540,7672,7504,0,0,20,1120
71546314,20,1,1,0,0,540,7672,7504,0,0,20,1120
71546315,20,1,1,0,0,540,7672,7504,0,0,20,1120
71546316,40,1,1,0,0,1300,7672,7504,0,0,40,1120
71546317,40,1,1,0,0,1300,7672,7504,0,0,40,1120
71546318,40,1,1,0,0,1300,7672,7504,0,0,40,1120
71546319,100,1,1,0,0,2600,7672,7504,0,0,100,1120
71546320,100,1,1,0,0,2600,7672,7504,0,0,100,1120
71546321,100,1,1,0,0,2600,7672,7504,0,0,100,1120
71546322,200,1,1,0,0,5400,7672,7504,0,0,200,1120
71546323,200,1,1,0,0,5400,7672,7504,0,0,200,1120
71546324,200,1,1,0,0,5400,7672,7504,0,0,200,1120
71546325,0,1,1,0,0,13000,7672,7504,0,0,400,1120
71546326,0,1,1,0,0,13000,7672,7504,0,0,400,1120
71546327,0,1,1,0,0,13000,7672,7504,0,0,400,1120
71546328,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
71546329,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
71546330,0,1,1,0,0,26000,7672,7504,0,0,1000,1120
71546331,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
71546332,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
71546333,0,1,1,0,0,54000,7672,7504,0,0,2000,1120
71546334,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
71546335,0,1,1,0,0,130000,7672,7504,0,0,4000,1120
71546336,0,1,1,0,0,130000,7672,7504,0,0,4000,1121
71546337,1,1,1,0,0,60000,7672,7504,0,0,10001,1121
71546338,1,1,1,0,0,60000,7672,7504,0,0,10001,1122
71546339,1,1,1,0,0,60000,7672,7504,0,0,10001,1133
71546340,0,1,1,0,0,140000,7672,7504,0,0,0,1133
71546341,0,1,1,0,0,140000,7672,7504,0,0,0,1133
71546342,0,1,1,0,0,140000,7672,7504,0,0,0,1134
71546343,0,1,1,0,0,0,7672,7504,0,0,0,1134
71546344,0,1,1,0,0,0,7672,7504,0,0,0,1135
71546345,0,1,1,0,0,0,7672,7504,0,0,0,1140
71546346,0,1,1,0,0,0,7672,7504,0,0,0,1140
71546347,0,1,1,0,0,0,7672,7504,0,0,0,1140
71546348,0,1,1,0,0,0,7672,7504,0,0,0,1141
71546349,1,1,1,0,0,0,7672,7504,0,0,1,1141
71546350,1,1,1,0,0,0,7672,7504,0,0,1,1142
71546351,1,1,1,0,0,0,7672,7504,0,0,1,1142
71546352,1,1,1,0,0,1,7672,7504,0,0,1,1142
71546353,1,1,1,0,0,1,7672,7504,0,0,1,1143
71546354,1,1,1,0,0,1,7672,7504,0,0,1,666
71546355,0,1,1,0,0,1,7672,7504,0,0,140000,666
71546356,0,1,1,0,0,1,7672,7504,0,0,140000,666
71546357,0,1,1,0,0,1,7672,7504,0,0,140000,0
71546358,0,1,1,3,0,1,7672,7504,0,0,0,0
71546359,0,1,1,3,0,1,7672,7504,0,0,0,0
71546360,0,1,1,3,0,1,7672,7504,0,0,0,2001
71546361,0,1,1,3,0,1,7672,7504,0,0,0,17040
71546362,0,1,1,3,0,1,7672,7504,0,0,0,17040
71546363,0,1,1,3,0,1,7672,7504,0,0,0,0
71546364,0,1,1,3,0,1,7672,7504,0,0,0,0
71546365,0,1,1,3,0,1,7672,7504,0,0,0,0
71546366,0,1,1,3,0,1,7672,7504,0,0,0,0
71546367,0,1,1,3,0,1,7672,7504,3040,0,0,0
71546368,0,1,1,3,0,1,7672,7504,3040,0,0,6000
71546369,0,1,1,3,0,1,7672,7504,0,0,0,6000
71546370,0,1,1,3,0,1,7672,7504,0,0,0,6000
71546371,0,1,1,3,0,1,7672,7504,0,0,0,6000
71546372,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
71546373,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
71546374,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
71546375,0,1,1,3,0,1,7672,7504,0,44035,44035,6440
71546376,0,1,1,3,0,1,7672,7504,0,0,44035,6440
71546377,0,1,1,3,0,1,7672,7504,0,0,44035,6440
71546378,0,1,1,3,0,1,7672,7504,0,0,44035,6440
71546379,1,1,1,0,0,1,7672,7504,0,0,44035,170
71546380,1,1,1,0,0,1,7672,7504,0,0,0,170
71546381,1,1,1,0,0,1,7672,7504,0,0,0,0
71546382,1,1,1,0,0,1,7672,7504,0,0,0,0
71546383,1,1,1,0,0,1,7672,7504,0,0,0,0
71546384,1,1,1,0,0,1,7672,7504,3075,0,0,0
71546385,1,1,1,0,0,1,7672,7504,3075,0,0,0
71546386,1,1,1,0,0,1,7672,7504,0,0,0,0
71546387,1,1,1,0,0,1,7672,7504,0,0,0,0
71546388,1,1,1,0,0,1,7672,7504,0,0,0,0
71546389,1,1,1,0,0,1,7672,7504,0,111,111,0
71546390,1,1,1,0,0,1,7672,7504,0,111,111,0
71546391,1,1,1,0,0,1,7672,7504,0,111,111,0
71546392,1,1,1,0,0,1,7672,7504,0,111,111,0
71546393,1,1,1,0,0,1,7672,7504,0,0,111,0
71546394,1,1,1,0,0,1,7672,7504,0,0,111,0
71546395,1,1,1,0,0,1,7672,7504,0,0,111,0
71546396,111,1,1,3,0,1,7672,7504,0,0,111,0
71546397,111,1,1,3,0,1,7672,7504,0,0,0,0
71546398,111,1,1,3,0,1,7672,7504,0,0,0,2001
71546399,111,1,1,3,0,1,7672,7504,0,0,0,17041
71546400,111,1,1,3,0,1,7672,7504,0,0,0,17041
71546401,111,1,1,3,0,1,7672,7504,3041,0,0,0
71546402,111,1,1,3,0,1,7672,7504,3041,0,0,6000
71546403,111,1,1,3,0,1,7672,7504,0,0,0,6000
71546404,111,1,1,3,0,1,7672,7504,0,0,0,6000
71546405,111,1,1,3,0,1,7672,7504,0,0,0,6000
71546406,111,1,1,3,0,1,7672,7504,0,50033,50033,6500
71546407,111,1,1,3,0,1,7672,7504,0,50033,50033,6500
71546408,111,1,1,3,0,1,7672,7504,0,50033,50033,6500
71546409,111,1,1,3,0,1,7672,7504,0,50033,50033,6500
71546410,111,1,1,3,0,1,7672,7504,0,0,50033,6500
71546411,111,1,1,3,0,1,7672,7504,0,0,50033,6500
71546412,111,1,1,3,0,1,7672,7504,0,0,50033,6500
71546413,1,1,1,0,111,1,7672,7504,0,0,50033,172
71546414,1,1,1,0,111,1,7672,7504,0,0,0,172
71546415,1,1,1,0,111,1,7672,7504,0,0,0,0
71546416,1,1,1,0,111,1,7672,7504,0,0,0,0
71546417,1,1,1,0,111,1,7672,7504,0,0,0,0
71546418,1,1,1,0,111,1,7672,7504,3074,0,0,0
71546419,1,1,1,0,111,1,7672,7504,3074,0,0,0
71546420,1,1,1,0,111,1,7672,7504,0,0,0,0
71546421,1,1,1,0,111,1,7672,7504,0,0,0,0
71546422,1,1,1,0,111,1,7672,7504,0,0,0,0
71546423,1,1,1,0,111,1,7672,7504,0,300,300,0
71546424,1,1,1,0,111,1,7672,7504,0,300,300,0
71546425,1,1,1,0,111,1,7672,7504,0,300,300,0
71546426,1,1,1,0,111,1,7672,7504,0,300,300,0
71546427,1,1,1,0,111,1,7672,7504,0,0,300,0
71546428,1,1,1,0,111,1,7672,7504,0,0,300,0
71546429,1,1,1,0,111,1,7672,7504,0,0,300,0
71546430,300,1,1,3,111,1,7672,7504,0,0,300,0
71546431,300,1,1,3,111,1,7672,7504,0,0,0,0
71546432,300,1,1,3,111,1,7672,7504,0,0,0,2001
71546433,300,1,1,3,111,1,7672,7504,0,0,0,17042
71546434,300,1,1,3,111,1,7672,7504,0,0,0,17042
71546435,300,1,1,3,111,1,7672,7504,3042,0,0,0
71546436,300,1,1,3,111,1,7672,7504,3042,0,0,6000
71546437,300,1,1,3,111,1,7672,7504,0,0,0,6000
71546438,300,1,1,3,111,1,7672,7504,0,0,0,6000
71546439,300,1,1,3,111,1,7672,7504,0,0,0,6000
71546440,300,1,1,3,111,1,7672,7504,0,173005,173005,7730
71546441,300,1,1,3,111,1,7672,7504,0,173005,173005,7730
71546442,300,1,1,3,111,1,7672,7504,0,173005,173005,7730
71546443,300,1,1,3,111,1,7672,7504,0,173005,173005,7730
71546444,300,1,1,3,111,1,7672,7504,0,0,173005,7730
71546445,300,1,1,3,111,1,7672,7504,0,0,173005,7730
71546446,300,1,1,3,111,1,7672,7504,0,0,173005,7730
71546447,5,1,1,3,111,1,7672,7504,0,0,173005,0
71546448,5,1,1,3,111,1,7672,7504,0,0,0,0
71546449,5,1,1,3,111,1,7672,7504,0,0,0,2001
71546450,5,1,1,3,111,1,7672,7504,0,0,0,17043
71546451,5,1,1,3,111,1,7672,7504,0,0,0,17043
71546452,5,1,1,3,111,1,7672,7504,3043,0,0,0
71546453,5,1,1,3,111,1,7672,7504,3043,0,0,6000
71546454,5,1,1,3,111,1,7672,7504,0,0,0,6000
71546455,5,1,1,3,111,1,7672,7504,0,0,0,6000
71546456,5,1,1,3,111,1,7672,7504,0,0,0,6000
71546457,5,1,1,3,111,1,7672,7504,0,150415,150415,7504
71546458,5,1,1,3,111,1,7672,7504,0,150415,150415,7504
71546459,5,1,1,3,111,1,7672,7504,0,150415,150415,7504
71546460,5,1,1,3,111,1,7672,7504,0,150415,150415,7504
71546461,5,1,1,3,111,1,7672,7504,0,0,150415,7504
71546462,5,1,1,3,111,1,7672,7504,0,0,150415,7504
71546463,5,1,1,3,111,1,7672,7504,0,0,150415,7504
71546464,1,1,1,0,111,1,7672,7504,0,0,150415,657
71546465,1,1,1,0,111,1,7672,7504,0,0,1,657
71546466,1,1,1,0,111,1,7672,7504,0,0,1,326
71546467,1,1,1,0,111,1,7672,7504,0,0,1,326
71546468,1,1,1,0,111,1,7672,7504,0,0,1,326
71546469,1,1,1,0,111,1,7672,7504,0,0,1,327
71546470,1,1,1,0,111,1,7672,7504,0,0,1,327
71546471,1,1,1,0,111,1,7672,7504,0,0,1,330
71546472,1,1,1,0,111,1,7672,7504,0,0,1,660
71546473,1,1,1,0,111,1,7672,7504,0,0,1,660
71546474,1,1,1,0,111,1,7672,7504,0,0,1,660
71546475,1,1,1,0,111,1,7672,7504,0,0,1,3655
71546476,244,1,1,0,111,1,7672,7504,0,0,110244,3655
71546477,244,1,1,0,111,1,7672,7504,0,0,110244,3655
71546478,244,1,1,0,111,1,7672,7504,0,0,110244,474
71546479,244,1,1,0,111,110244,7672,7504,0,0,110244,474
71546480,244,1,1,0,111,110244,7672,7504,0,0,110244,474
71546481,244,1,1,0,111,110244,7672,7504,0,0,110244,475
71546482,305,1,1,3,111,110244,7672,7504,0,0,305,475
71546483,305,1,1,3,111,110244,7672,7504,0,0,305,476
71546484,305,1,1,3,111,110244,7672,7504,0,0,305,501
71546485,244,1,1,0,111,110244,7672,7504,0,0,110244,501
71546486,244,1,1,0,111,110244,7672,7504,0,0,110244,501
71546487,244,1,1,0,111,110244,7672,7504,0,0,110244,502
71546488,7,1,1,0,111,110244,7672,7504,0,0,7,502
71546489,7,1,1,0,111,110244,7672,7504,0,0,7,503
71546490,7,1,1,0,111,110244,7672,7504,0,0,7,503
71546491,300,1,1,0,111,300,7672,7504,0,0,300,503
71546492,300,1,1,0,111,300,7672,7504,0,0,300,504
71546493,300,1,1,0,111,300,7672,7504,0,0,300,511
71546494,3,1,1,0,111,300,7672,7504,0,0,3,511
71546495,3,1,1,0,111,300,7672,7504,0,0,3,511
71546496,3,1,1,0,111,300,7672,7504,0,0,3,3725
71546497,141,1,1,0,111,304,7672,7504,0,0,30141,3725
71546498,141,1,1,0,111,304,7672,7504,0,0,30141,3725
71546499,141,1,1,0,111,304,7672,7504,0,0,30141,476
71546500,111,0,1,0,111,30141,7672,7504,0,0,111,476
# MARK wr tick=71546500
71546501,111,0,1,0,111,30141,7672,7504,0,0,111,476
71577978,0,1,1,0,177777,140000,1147,15,0,0,0,1133
71577979,0,1,1,0,177777,140000,1147,15,0,0,0,1133
71577980,0,1,1,0,177777,140000,1147,15,0,0,0,1134
71577981,0,1,1,0,177777,0,1147,15,0,0,0,1134
71577982,0,1,1,0,177777,0,1147,15,0,0,0,1135
71577983,0,1,1,0,177777,0,1147,15,0,0,0,1140
71577984,0,1,1,0,177777,0,1147,15,0,0,0,1140
71577985,0,1,1,0,177777,0,1147,15,0,0,0,1140
71577986,0,1,1,0,177777,0,1147,15,0,0,0,1141
71577987,0,1,1,0,177777,0,1147,15,0,0,20000,1141
71577988,0,1,1,0,177777,0,1147,15,0,0,20000,1142
71577989,0,1,1,0,177777,0,1147,15,0,0,20000,1142
71577990,1,1,1,0,177777,20000,1147,15,0,0,1,1142
71577991,1,1,1,0,177777,20000,1147,15,0,0,1,1143
71577992,1,1,1,0,177777,20000,1147,15,0,0,1,1143
71577993,0,1,1,0,177777,20000,1147,15,0,0,140000,1143
71577994,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
71577995,0,1,1,0,177777,20000,1147,15,0,0,140000,1144
71577996,1,1,1,0,177777,20000,1147,15,0,0,1,1144
71577997,1,1,1,0,177777,20000,1147,15,0,0,1,1145
71577998,1,1,1,0,177777,20000,1147,15,0,0,1,1145
71577999,150,1,1,0,177777,1,1147,15,0,0,150,1145
71578000,150,1,1,0,177777,1,1147,15,0,0,150,1146
71578001,150,1,1,0,177777,1,1147,15,0,0,150,1146
71578002,150,1,1,0,177777,1,1147,15,0,0,150,1146
71578003,150,1,1,0,177777,1,1147,15,0,0,150,1147
71578004,150,1,1,0,177777,1,1147,15,0,0,150,1147
71578005,1,1,1,0,177777,1,1147,15,0,0,20001,1147
71578006,1,1,1,0,177777,1,1147,15,0,0,20001,1150
71578007,1,1,1,0,177777,1,1147,15,0,0,20001,1150
71578008,7,1,1,0,177777,1,1147,15,0,0,7,1150
71578009,7,1,1,0,177777,1,1147,15,0,0,7,1151
71578010,7,1,1,0,177777,1,1147,15,0,0,7,1151
71578011,0,1,1,0,177777,1,1147,15,0,0,116400,1151
71578012,0,1,1,0,177777,1,1147,15,0,0,116400,1152
71578013,0,1,1,0,177777,1,1147,15,0,0,116400,1151
71578014,15,1,1,0,177777,1,1147,15,0,0,15,1151
71578015,15,1,1,0,177777,1,1147,15,0,0,15,1151
71578016,15,1,1,0,177777,1,1147,15,0,0,15,1151
71578017,15,1,1,0,177777,15,1147,15,0,0,15,1151
71578018,15,1,1,0,177777,15,1147,15,0,0,15,1151
71578019,15,1,1,0,177777,15,1147,15,0,0,15,1151
71578020,0,1,1,0,177777,15,1147,15,0,0,0,1151
71578021,0,1,1,0,177777,15,1147,15,0,0,0,1151
71578022,0,1,1,0,177777,15,1147,15,0,0,0,1151
71578023,377,1,1,0,177777,0,1147,15,0,0,177777,1151
71578024,377,1,1,0,177777,0,1147,15,0,0,177777,1151
71578025,377,1,1,0,177777,0,1147,15,0,0,177777,1151
71578026,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
71578027,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
71578028,54,1,1,0,177777,177777,1147,15,0,0,2454,1151
71578029,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
71578030,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
71578031,147,1,1,0,177777,2454,1147,15,0,0,1147,1151
71578032,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
71578033,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
71578034,7,1,1,0,177777,1147,1147,15,0,0,2407,1151
71578035,203,1,1,0,177777,2407,1147,15,0,0,12603,1151
71578036,203,1,1,0,177777,2407,1147,15,0,0,12603,1151
71578037,202,1,1,0,177777,2407,1147,15,0,0,12602,1152
71578038,0,1,1,0,177777,12602,1147,15,0,0,116400,1152
71578039,0,1,1,0,177777,12602,1147,15,0,0,116400,1153
71578040,0,1,1,0,177777,12602,1147,15,0,0,116400,1153
71578041,0,1,1,0,177777,116400,1147,15,0,0,170000,1153
71578042,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
71578043,0,1,1,0,177777,116400,1147,15,0,0,170000,1154
71578044,0,1,1,0,177777,116400,1147,15,0,0,110000,1154
71578045,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
71578046,0,1,1,0,177777,116400,1147,15,0,0,110000,1155
71578047,7,1,1,0,177777,116400,1147,15,0,0,7,1155
71578048,7,1,1,0,177777,116400,1147,15,0,0,7,1156
71578049,7,1,1,0,177777,116400,1147,15,0,0,7,1156
71578050,1,1,1,0,177777,116400,1147,15,0,0,20001,1156
