tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,DBR,LDDBRN,CD16,MEMRD_DATA,QREG,RA,CSA_12_0
44352905,0,1,1,3,0,0,0,0,177777,0,0
44352906,0,1,1,3,0,0,0,0,177777,0,6000
44352907,0,1,1,3,0,0,0,0,177777,0,6000
44352908,0,1,1,3,0,0,0,0,177777,0,6000
44352909,0,1,1,3,0,0,0,0,177777,0,6000
44352910,0,1,1,3,0,0,124010,124010,177777,0,7240
44352911,0,1,1,3,0,0,124010,124010,177777,0,7240
44352912,0,1,1,3,0,0,124010,124010,177777,0,7240
44352913,0,1,1,3,0,0,124010,124010,177777,0,7240
44352914,0,1,1,3,0,0,124010,0,177777,0,7240
44352915,0,1,1,3,0,0,124010,0,177777,0,7240
44352916,0,1,1,3,0,0,124010,0,177777,0,7240
44352917,0,1,1,0,124010,0,124010,0,177777,0,0
44352918,0,1,1,0,124010,0,0,0,177777,0,0
44352919,0,1,1,0,124010,0,0,0,177777,0,2001
44352920,0,1,1,0,124010,0,0,0,177777,0,17036
44352921,0,1,1,0,124010,0,0,0,177777,0,17036
44352922,0,1,1,0,124010,0,0,0,177777,0,0
44352923,0,1,1,0,124010,0,0,0,177777,0,6000
44352924,0,1,1,0,124010,0,0,0,177777,0,6000
44352925,0,1,1,0,124010,0,0,0,177777,0,6000
44352926,0,1,1,0,124010,0,0,0,177777,0,6000
44352927,0,1,1,0,124010,0,175020,175020,177777,0,7750
44352928,0,1,1,0,124010,0,175020,175020,177777,0,7750
44352929,0,1,1,0,124010,0,175020,175020,177777,0,7750
44352930,0,1,1,0,124010,0,175020,175020,177777,0,7750
44352931,0,1,1,0,124010,0,175020,0,177777,0,7750
44352932,0,1,1,0,124010,0,175020,0,177777,0,7750
44352933,0,1,1,0,124010,0,175020,0,177777,0,7750
44352934,377,1,1,0,175020,1,177777,0,177777,0,262
44352935,377,1,1,0,175020,1,177777,0,177777,0,262
44352936,377,1,1,0,175020,1,177777,0,177777,0,263
44352937,44,1,1,0,175020,1,10044,0,177777,0,263
44352938,44,1,1,0,175020,1,10044,0,177777,0,264
44352939,44,1,1,0,175020,1,10044,0,177777,0,264
44352940,44,1,1,0,175020,1,10044,0,177777,0,264
44352941,44,1,1,0,175020,1,10044,0,177777,0,265
44352942,44,1,1,0,175020,1,10044,0,177777,0,265
44352943,4,1,1,0,175020,1,4,0,10044,0,265
44352944,4,1,1,0,175020,1,4,0,10044,0,266
44352945,4,1,1,0,175020,1,4,0,10044,0,266
44352946,110,1,1,0,175020,1,20110,0,10044,0,266
44352947,110,1,1,0,175020,1,20110,0,10044,0,267
44352948,110,1,1,0,175020,1,20110,0,10044,0,0
44352949,0,1,1,3,175020,0,0,0,10044,0,0
44352950,0,1,1,3,175020,0,0,0,10044,0,0
44352951,0,1,1,3,175020,0,0,0,10044,0,2001
44352952,0,1,1,3,175020,0,0,0,10044,0,17037
44352953,0,1,1,3,175020,0,0,0,10044,0,17037
44352954,0,1,1,3,175020,0,0,0,10044,0,0
44352955,0,1,1,3,175020,0,0,0,10044,0,6000
44352956,0,1,1,3,175020,0,0,0,10044,0,6000
44352957,0,1,1,3,175020,0,0,0,10044,0,6000
44352958,0,1,1,3,175020,0,0,0,10044,0,6000
44352959,0,1,1,3,175020,0,150402,150402,10044,0,7504
44352960,0,1,1,3,175020,0,150402,150402,10044,0,7504
44352961,0,1,1,3,175020,0,150402,150402,10044,0,7504
44352962,0,1,1,3,175020,0,150402,150402,10044,0,7504
44352963,0,1,1,3,175020,0,150402,0,10044,0,7504
44352964,0,1,1,3,175020,0,150402,0,10044,0,7504
44352965,0,1,1,3,175020,0,150402,0,10044,0,7504
44352966,44,1,1,0,150402,0,150446,0,10044,0,657
44352967,44,1,1,0,150402,0,10044,0,10044,0,657
44352968,44,1,1,0,150402,0,10044,0,10044,0,326
44352969,44,1,1,0,10044,1,10044,0,10044,0,326
44352970,44,1,1,0,10044,1,10044,0,10044,0,326
44352971,44,1,1,0,10044,1,10044,0,10044,0,327
44352972,44,1,1,0,10044,1,10044,0,10044,0,327
44352973,44,1,1,0,10044,1,10044,0,10044,0,330
44352974,44,1,1,0,10044,1,10044,0,10044,0,660
44352975,44,1,1,0,10044,1,10044,0,10044,0,660
44352976,44,1,1,0,10044,1,10044,0,10044,0,660
44352977,44,1,1,0,10044,1,10044,0,10044,0,3642
44352978,44,1,1,0,10044,1,10044,0,10044,0,3642
44352979,44,1,1,0,10044,1,10044,0,10044,0,3642
44352980,44,1,1,0,10044,1,10044,0,10044,0,663
44352981,0,1,1,0,10044,1,100000,0,10044,0,663
44352982,0,1,1,0,10044,1,100000,0,10044,0,663
44352983,0,1,1,0,10044,1,100000,0,10044,0,664
44352984,44,1,1,0,10044,1,110044,0,110044,0,664
44352985,44,1,1,0,10044,1,110044,0,110044,0,665
44352986,44,1,1,0,10044,1,110044,0,110044,0,665
44352987,44,1,1,0,10044,1,110044,0,110044,0,665
44352988,44,1,1,0,10044,1,110044,0,110044,0,666
44352989,44,1,1,0,10044,1,110044,0,110044,0,1112
44352990,45,1,1,0,10044,1,130045,0,110044,0,1112
44352991,45,1,1,0,10044,1,130045,0,110044,0,1112
44352992,45,1,1,0,10044,1,130045,0,110044,0,1113
44352993,45,1,1,0,10044,1,130045,0,110044,0,1113
44352994,45,1,1,0,10044,1,130045,0,110044,0,1113
44352995,45,1,1,0,10044,1,130045,0,110044,0,1113
44352996,45,1,1,0,10044,1,130045,0,110044,0,1113
44352997,45,1,1,0,10044,1,130045,0,110044,0,1113
44352998,44,1,1,0,10044,1,110044,0,110044,0,1113
44352999,44,1,1,0,10044,1,110044,0,110044,0,1114
44353000,44,1,1,0,10044,1,110044,0,110044,0,1114
44353001,10,1,1,0,10044,1,10,0,110044,0,1114
44353002,10,1,1,0,10044,1,10,0,110044,0,1115
44353003,10,1,1,0,10044,1,10,0,110044,0,1115
44353004,10,1,1,0,10044,1,10,0,110044,0,1115
44353005,10,1,1,0,10044,1,10,0,110044,0,1115
44353006,10,1,1,0,10044,1,10,0,110044,0,1115
44353007,10,1,1,0,10044,1,10,0,110044,0,1115
44353008,10,1,1,0,10044,1,10,0,110044,0,1115
44353009,0,1,1,0,10044,1,0,0,110044,0,1115
44353010,0,1,1,0,10044,1,0,0,110044,0,1116
44353011,0,1,1,0,10044,1,0,0,110044,0,1116
44353012,44,1,1,0,10044,1,110044,0,0,0,1116
44353013,44,1,1,0,10044,1,110044,0,0,0,666
44353014,44,1,1,0,10044,1,110044,0,0,0,1117
44353015,1,1,1,0,10044,1,60001,0,0,0,1117
44353016,1,1,1,0,10044,1,60001,0,0,0,1120
44353017,1,1,1,0,10044,1,60001,0,0,0,1120
44353018,13,1,1,0,10044,1,100013,0,0,0,1120
44353019,13,1,1,0,10044,1,100013,0,0,0,1121
44353020,13,1,1,0,10044,1,100013,0,0,0,1120
44353021,0,1,1,0,10044,1,0,0,100013,0,1120
44353022,0,1,1,0,10044,1,0,0,100013,0,1120
44353023,0,1,1,0,10044,1,0,0,100013,0,1120
44353024,1,1,1,0,10044,1,1,0,26,0,1120
44353025,1,1,1,0,10044,1,1,0,26,0,1120
44353026,1,1,1,0,10044,1,1,0,26,0,1120
44353027,2,1,1,0,10044,1,2,0,54,0,1120
44353028,2,1,1,0,10044,1,2,0,54,0,1120
44353029,2,1,1,0,10044,1,2,0,54,0,1120
44353030,4,1,1,0,10044,1,4,0,130,0,1120
44353031,4,1,1,0,10044,1,4,0,130,0,1120
44353032,4,1,1,0,10044,1,4,0,130,0,1120
44353033,10,1,1,0,10044,1,10,0,260,0,1120
44353034,10,1,1,0,10044,1,10,0,260,0,1120
44353035,10,1,1,0,10044,1,10,0,260,0,1120
44353036,20,1,1,0,10044,1,20,0,540,0,1120
44353037,20,1,1,0,10044,1,20,0,540,0,1120
44353038,20,1,1,0,10044,1,20,0,540,0,1120
44353039,40,1,1,0,10044,1,40,0,1300,0,1120
44353040,40,1,1,0,10044,1,40,0,1300,0,1120
44353041,40,1,1,0,10044,1,40,0,1300,0,1120
44353042,100,1,1,0,10044,1,100,0,2600,0,1120
44353043,100,1,1,0,10044,1,100,0,2600,0,1120
44353044,100,1,1,0,10044,1,100,0,2600,0,1120
44353045,200,1,1,0,10044,1,200,0,5400,0,1120
44353046,200,1,1,0,10044,1,200,0,5400,0,1120
44353047,200,1,1,0,10044,1,200,0,5400,0,1120
44353048,0,1,1,0,10044,1,400,0,13000,0,1120
44353049,0,1,1,0,10044,1,400,0,13000,0,1120
44353050,0,1,1,0,10044,1,400,0,13000,0,1120
44353051,0,1,1,0,10044,1,1000,0,26000,0,1120
44353052,0,1,1,0,10044,1,1000,0,26000,0,1120
44353053,0,1,1,0,10044,1,1000,0,26000,0,1120
44353054,0,1,1,0,10044,1,2000,0,54000,0,1120
44353055,0,1,1,0,10044,1,2000,0,54000,0,1120
44353056,0,1,1,0,10044,1,2000,0,54000,0,1120
44353057,0,1,1,0,10044,1,4000,0,130000,0,1120
44353058,0,1,1,0,10044,1,4000,0,130000,0,1120
44353059,0,1,1,0,10044,1,4000,0,130000,0,1121
44353060,1,1,1,0,10044,1,10001,0,60000,0,1121
44353061,1,1,1,0,10044,1,10001,0,60000,0,1122
44353062,1,1,1,0,10044,1,10001,0,60000,0,1133
44353063,0,1,1,0,10044,1,0,0,140000,0,1133
44353064,0,1,1,0,10044,1,0,0,140000,0,1133
44353065,0,1,1,0,10044,1,0,0,140000,0,1134
44353066,0,1,1,0,10044,1,0,0,0,0,1134
44353067,0,1,1,0,10044,1,0,0,0,0,1135
44353068,0,1,1,0,10044,1,0,0,0,0,1140
44353069,0,1,1,0,10044,1,0,0,0,0,1140
44353070,0,1,1,0,10044,1,0,0,0,0,1140
44353071,0,1,1,0,10044,1,0,0,0,0,1141
44353072,1,1,1,0,10044,1,1,0,0,0,1141
44353073,1,1,1,0,10044,1,1,0,0,0,1142
44353074,1,1,1,0,10044,1,1,0,0,0,1142
44353075,1,1,1,0,10044,1,1,0,1,0,1142
44353076,1,1,1,0,10044,1,1,0,1,0,1143
44353077,1,1,1,0,10044,1,1,0,1,0,666
44353078,0,1,1,0,10044,1,140000,0,1,0,666
44353079,0,1,1,0,10044,1,140000,0,1,0,666
44353080,0,1,1,0,10044,1,140000,0,1,0,0
44353081,0,1,1,3,10044,0,0,0,1,0,0
44353082,0,1,1,3,10044,0,0,0,1,0,0
44353083,0,1,1,3,10044,0,0,0,1,0,2001
44353084,0,1,1,3,10044,0,0,0,1,0,17040
44353085,0,1,1,3,10044,0,0,0,1,0,17040
44353086,0,1,1,3,10044,0,0,0,1,0,0
44353087,0,1,1,3,10044,0,0,0,1,0,6000
44353088,0,1,1,3,10044,0,0,0,1,0,6000
44353089,0,1,1,3,10044,0,0,0,1,0,6000
44353090,0,1,1,3,10044,0,0,0,1,0,6000
44353091,0,1,1,3,10044,0,44035,44035,1,0,6440
44353092,0,1,1,3,10044,0,44035,44035,1,0,6440
44353093,0,1,1,3,10044,0,44035,44035,1,0,6440
44353094,0,1,1,3,10044,0,44035,44035,1,0,6440
44353095,0,1,1,3,10044,0,44035,0,1,0,6440
44353096,0,1,1,3,10044,0,44035,0,1,0,6440
44353097,0,1,1,3,10044,0,44035,0,1,0,6440
44353098,1,1,1,0,44035,0,44035,0,1,0,170
44353099,1,1,1,0,44035,0,0,0,1,0,170
44353100,1,1,1,0,44035,0,0,0,1,0,0
44353101,1,1,1,0,44035,0,0,0,1,0,0
44353102,1,1,1,0,44035,0,0,0,1,0,0
44353103,1,1,1,0,44035,0,0,0,1,0,0
44353104,1,1,1,0,44035,0,0,0,1,0,0
44353105,1,1,1,0,44035,0,0,0,1,0,0
44353106,1,1,1,0,44035,0,0,0,1,0,0
44353107,1,1,1,0,44035,0,0,0,1,0,0
44353108,1,1,1,0,44035,0,116,116,1,0,0
44353109,1,1,1,0,44035,0,116,116,1,0,0
44353110,1,1,1,0,44035,0,116,116,1,0,0
44353111,1,1,1,0,44035,0,116,116,1,0,0
44353112,1,1,1,0,44035,0,116,0,1,0,0
44353113,1,1,1,0,44035,0,116,0,1,0,0
44353114,1,1,1,0,44035,0,116,0,1,0,0
44353115,116,1,1,3,116,0,116,0,1,0,0
44353116,116,1,1,3,116,0,0,0,1,0,0
44353117,116,1,1,3,116,0,0,0,1,0,2001
44353118,116,1,1,3,116,0,0,0,1,0,17041
44353119,116,1,1,3,116,0,0,0,1,0,17041
44353120,116,1,1,3,116,0,0,0,1,0,0
44353121,116,1,1,3,116,0,0,0,1,0,6000
44353122,116,1,1,3,116,0,0,0,1,0,6000
44353123,116,1,1,3,116,0,0,0,1,0,6000
44353124,116,1,1,3,116,0,0,0,1,0,6000
44353125,116,1,1,3,116,0,50033,50033,1,0,6500
44353126,116,1,1,3,116,0,50033,50033,1,0,6500
44353127,116,1,1,3,116,0,50033,50033,1,0,6500
44353128,116,1,1,3,116,0,50033,50033,1,0,6500
44353129,116,1,1,3,116,0,50033,0,1,0,6500
44353130,116,1,1,3,116,0,50033,0,1,0,6500
44353131,116,1,1,3,116,0,50033,0,1,0,6500
44353132,1,1,1,0,50033,0,50033,0,1,116,172
44353133,1,1,1,0,50033,0,0,0,1,116,172
44353134,1,1,1,0,50033,0,0,0,1,116,0
44353135,1,1,1,0,50033,0,0,0,1,116,0
44353136,1,1,1,0,50033,0,0,0,1,116,0
44353137,1,1,1,0,50033,0,0,0,1,116,0
44353138,1,1,1,0,50033,0,0,0,1,116,0
44353139,1,1,1,0,50033,0,0,0,1,116,0
44353140,1,1,1,0,50033,0,0,0,1,116,0
44353141,1,1,1,0,50033,0,0,0,1,116,0
44353142,1,1,1,0,50033,0,300,300,1,116,0
44353143,1,1,1,0,50033,0,300,300,1,116,0
44353144,1,1,1,0,50033,0,300,300,1,116,0
44353145,1,1,1,0,50033,0,300,300,1,116,0
44353146,1,1,1,0,50033,0,300,0,1,116,0
44353147,1,1,1,0,50033,0,300,0,1,116,0
44353148,1,1,1,0,50033,0,300,0,1,116,0
44353149,300,1,1,3,300,0,300,0,1,116,0
44353150,300,1,1,3,300,0,0,0,1,116,0
44353151,300,1,1,3,300,0,0,0,1,116,2001
44353152,300,1,1,3,300,0,0,0,1,116,17042
44353153,300,1,1,3,300,0,0,0,1,116,17042
44353154,300,1,1,3,300,0,0,0,1,116,0
44353155,300,1,1,3,300,0,0,0,1,116,6000
44353156,300,1,1,3,300,0,0,0,1,116,6000
44353157,300,1,1,3,300,0,0,0,1,116,6000
44353158,300,1,1,3,300,0,0,0,1,116,6000
44353159,300,1,1,3,300,0,173005,173005,1,116,7730
44353160,300,1,1,3,300,0,173005,173005,1,116,7730
44353161,300,1,1,3,300,0,173005,173005,1,116,7730
44353162,300,1,1,3,300,0,173005,173005,1,116,7730
44353163,300,1,1,3,300,0,173005,0,1,116,7730
44353164,300,1,1,3,300,0,173005,0,1,116,7730
44353165,300,1,1,3,300,0,173005,0,1,116,7730
44353166,5,1,1,3,173005,0,173005,0,1,116,0
44353167,5,1,1,3,173005,0,0,0,1,116,0
44353168,5,1,1,3,173005,0,0,0,1,116,2001
44353169,5,1,1,3,173005,0,0,0,1,116,17043
44353170,5,1,1,3,173005,0,0,0,1,116,17043
44353171,5,1,1,3,173005,0,0,0,1,116,0
44353172,5,1,1,3,173005,0,0,0,1,116,6000
44353173,5,1,1,3,173005,0,0,0,1,116,6000
44353174,5,1,1,3,173005,0,0,0,1,116,6000
44353175,5,1,1,3,173005,0,0,0,1,116,6000
44353176,5,1,1,3,173005,0,150415,150415,1,116,7504
44353177,5,1,1,3,173005,0,150415,150415,1,116,7504
44353178,5,1,1,3,173005,0,150415,150415,1,116,7504
44353179,5,1,1,3,173005,0,150415,150415,1,116,7504
44353180,5,1,1,3,173005,0,150415,0,1,116,7504
44353181,5,1,1,3,173005,0,150415,0,1,116,7504
44353182,5,1,1,3,173005,0,150415,0,1,116,7504
44353183,1,1,1,0,150415,0,150415,0,1,116,657
44353184,1,1,1,0,150415,0,1,0,1,116,657
44353185,1,1,1,0,150415,0,1,0,1,116,326
44353186,1,1,1,0,1,1,1,0,1,116,326
44353187,1,1,1,0,1,1,1,0,1,116,326
44353188,1,1,1,0,1,1,1,0,1,116,327
44353189,1,1,1,0,1,1,1,0,1,116,327
44353190,1,1,1,0,1,1,1,0,1,116,330
44353191,1,1,1,0,1,1,1,0,1,116,660
44353192,1,1,1,0,1,1,1,0,1,116,660
44353193,1,1,1,0,1,1,1,0,1,116,660
44353194,1,1,1,0,1,1,1,0,1,116,3655
44353195,44,1,1,0,1,1,110044,0,1,116,3655
44353196,44,1,1,0,1,1,110044,0,1,116,3655
44353197,44,1,1,0,1,1,110044,0,1,116,474
44353198,44,1,1,0,1,1,110044,0,110044,116,474
44353199,44,1,1,0,1,1,110044,0,110044,116,474
44353200,44,1,1,0,1,1,110044,0,110044,116,475
44353201,305,1,1,3,1,1,305,0,110044,116,475
44353202,305,1,1,3,1,1,305,0,110044,116,476
44353203,305,1,1,3,1,1,305,0,110044,116,501
44353204,44,1,1,0,1,1,110044,0,110044,116,501
44353205,44,1,1,0,1,1,110044,0,110044,116,501
44353206,44,1,1,0,1,1,110044,0,110044,116,502
44353207,7,1,1,0,1,1,7,0,110044,116,502
44353208,7,1,1,0,1,1,7,0,110044,116,503
44353209,7,1,1,0,1,1,7,0,110044,116,503
44353210,300,1,1,0,1,1,300,0,300,116,503
44353211,300,1,1,0,1,1,300,0,300,116,504
44353212,300,1,1,0,1,1,300,0,300,116,511
44353213,3,1,1,0,1,1,3,0,300,116,511
44353214,3,1,1,0,1,1,3,0,300,116,511
44353215,3,1,1,0,1,1,3,0,300,116,3725
44353216,141,1,1,0,1,1,30141,0,304,116,3725
44353217,141,1,1,0,1,1,30141,0,304,116,3725
44353218,141,1,1,0,1,1,30141,0,304,116,476
44353219,116,0,1,0,1,1,116,0,30141,116,476
# MARK wr tick=44353219
44353220,116,0,1,0,1,1,116,0,30141,116,476
44649884,70,1,1,0,10044,1,70,0,305,0,527
44649885,30,1,1,0,10044,1,30,0,0,0,527
44649886,30,1,1,0,10044,1,30,0,0,0,527
44649887,30,1,1,0,10044,1,30,0,0,0,530
44649888,0,1,1,0,10044,1,0,0,0,0,530
44649889,0,1,1,0,10044,1,0,0,0,0,531
44649890,0,1,1,0,10044,1,0,0,0,0,531
44649891,30,1,1,0,10044,1,74030,0,0,0,531
44649892,30,1,1,0,10044,1,74030,0,0,0,532
44649893,30,1,1,0,10044,1,74030,0,0,0,532
44649894,0,1,1,0,10044,1,40000,0,74030,0,532
44649895,0,1,1,0,10044,1,40000,0,74030,0,533
44649896,0,1,1,0,10044,1,40000,0,74030,0,537
44649897,0,1,1,0,10044,1,4000,0,74030,0,537
44649898,0,1,1,0,10044,1,4000,0,74030,0,537
44649899,0,1,1,0,10044,1,4000,0,74030,0,540
44649900,2,1,1,0,10044,1,2,0,74030,0,540
44649901,2,1,1,0,10044,1,2,0,74030,0,541
44649902,2,1,1,0,10044,1,2,0,74030,0,476
44649903,1,1,1,0,10044,1,1,0,74030,0,476
44649904,1,1,1,0,10044,1,1,0,74030,0,476
44649905,1,1,1,0,10044,1,1,0,74030,0,0
44649906,30,1,1,3,10044,0,0,0,74030,0,0
44649907,30,1,1,3,10044,0,0,0,74030,0,0
44649908,30,1,1,3,10044,0,0,0,74030,0,2001
44649909,30,1,1,3,10044,0,0,0,74030,0,17107
44649910,30,1,1,3,10044,0,0,0,74030,0,17107
44649911,30,1,1,3,10044,0,0,0,74030,0,0
44649912,30,1,1,3,10044,0,0,0,74030,0,6000
44649913,30,1,1,3,10044,0,0,0,74030,0,6000
44649914,30,1,1,3,10044,0,0,0,74030,0,6000
44649915,30,1,1,3,10044,0,0,0,74030,0,6000
44649916,30,1,1,3,10044,0,175235,175235,74030,0,7752
44649917,30,1,1,3,10044,0,175235,175235,74030,0,7752
44649918,30,1,1,3,10044,0,175235,175235,74030,0,7752
44649919,30,1,1,3,10044,0,175235,175235,74030,0,7752
44649920,30,1,1,3,10044,0,175235,0,74030,0,7752
44649921,30,1,1,3,10044,0,175235,0,74030,0,7752
44649922,30,1,1,3,10044,0,175235,0,74030,0,7752
44649923,30,1,1,0,175235,0,175235,0,74030,0,256
44649924,30,1,1,0,175235,0,74030,0,74030,0,256
44649925,30,1,1,0,175235,0,74030,0,74030,0,257
44649926,44,1,1,0,74030,1,10044,0,74030,0,257
44649927,44,1,1,0,74030,1,10044,0,74030,0,260
44649928,44,1,1,0,74030,1,10044,0,74030,0,264
44649929,377,1,1,0,74030,1,177777,0,74030,0,264
44649930,377,1,1,0,74030,1,177777,0,74030,0,264
44649931,377,1,1,0,74030,1,177777,0,74030,0,265
44649932,10,1,1,0,74030,1,10,0,177777,0,265
44649933,10,1,1,0,74030,1,10,0,177777,0,266
44649934,10,1,1,0,74030,1,10,0,177777,0,266
44649935,43,1,1,0,74030,1,10043,0,177777,0,266
44649936,43,1,1,0,74030,1,10043,0,177777,0,267
44649937,43,1,1,0,74030,1,10043,0,177777,0,0
44649938,0,1,1,3,74030,0,0,0,177777,0,0
44649939,0,1,1,3,74030,0,0,0,177777,0,0
44649940,0,1,1,3,74030,0,0,0,177777,0,2001
44649941,0,1,1,3,74030,0,0,0,177777,0,17110
44649942,0,1,1,3,74030,0,0,0,177777,0,17110
44649943,0,1,1,3,74030,0,0,0,177777,0,0
44649944,0,1,1,3,74030,0,0,0,177777,0,6000
44649945,0,1,1,3,74030,0,0,0,177777,0,6000
44649946,0,1,1,3,74030,0,0,0,177777,0,6000
44649947,0,1,1,3,74030,0,0,0,177777,0,6000
44649948,0,1,1,3,74030,0,146142,146142,177777,0,7461
44649949,0,1,1,3,74030,0,146142,146142,177777,0,7461
44649950,0,1,1,3,74030,0,146142,146142,177777,0,7461
44649951,0,1,1,3,74030,0,146142,146142,177777,0,7461
44649952,0,1,1,3,74030,0,146142,0,177777,0,7461
44649953,0,1,1,3,74030,0,146142,0,177777,0,7461
44649954,0,1,1,3,74030,0,146142,0,177777,0,7461
44649955,26,1,1,3,146142,0,146142,0,177777,0,145
44649956,26,1,1,3,146142,0,0,0,177777,0,145
44649957,26,1,1,3,146142,0,0,0,177777,0,0
44649958,26,1,1,3,146142,0,0,0,177777,0,17111
44649959,26,1,1,3,146142,0,0,0,177777,0,17111
44649960,26,1,1,3,146142,0,0,0,177777,0,0
44649961,26,1,1,3,146142,0,0,0,177777,0,0
44649962,0,1,1,3,0,0,0,0,177777,0,0
44649963,0,1,1,3,0,0,0,0,177777,0,0
44649964,0,1,1,3,0,0,0,0,177777,0,2001
44649965,0,1,1,3,0,0,0,0,177777,0,17026
44649966,0,1,1,3,0,0,0,0,177777,0,17026
44649967,0,1,1,3,0,0,0,0,177777,0,0
44649968,0,1,1,3,0,0,0,0,177777,0,6000
44649969,0,1,1,3,0,0,0,0,177777,0,6000
44649970,0,1,1,3,0,0,0,0,177777,0,6000
44649971,0,1,1,3,0,0,0,0,177777,0,6000
44649972,0,1,1,3,0,0,124010,124010,177777,0,7240
44649973,0,1,1,3,0,0,124010,124010,177777,0,7240
44649974,0,1,1,3,0,0,124010,124010,177777,0,7240
44649975,0,1,1,3,0,0,124010,124010,177777,0,7240
44649976,0,1,1,3,0,0,124010,0,177777,0,7240
44649977,0,1,1,3,0,0,124010,0,177777,0,7240
44649978,0,1,1,3,0,0,124010,0,177777,0,7240
44649979,0,1,1,0,124010,0,124010,0,177777,0,0
44649980,0,1,1,0,124010,0,0,0,177777,0,0
44649981,0,1,1,0,124010,0,0,0,177777,0,2001
44649982,0,1,1,0,124010,0,0,0,177777,0,17036
44649983,0,1,1,0,124010,0,0,0,177777,0,17036
44649984,0,1,1,0,124010,0,0,0,177777,0,0
44649985,0,1,1,0,124010,0,0,0,177777,0,0
44649986,0,1,1,0,124010,0,0,0,177777,0,0
44649987,0,1,1,0,124010,0,0,0,177777,0,6000
44649988,0,1,1,0,124010,0,0,0,177777,0,6000
44649989,0,1,1,0,124010,0,0,0,177777,0,6000
44649990,0,1,1,0,124010,0,0,0,177777,0,6000
44649991,0,1,1,0,124010,0,175020,175020,177777,0,7750
44649992,0,1,1,0,124010,0,175020,175020,177777,0,7750
44649993,0,1,1,0,124010,0,175020,175020,177777,0,7750
44649994,0,1,1,0,124010,0,175020,175020,177777,0,7750
44649995,0,1,1,0,124010,0,175020,0,177777,0,7750
44649996,0,1,1,0,124010,0,175020,0,177777,0,7750
44649997,0,1,1,0,124010,0,175020,0,177777,0,7750
44649998,377,1,1,0,175020,1,177777,0,177777,0,262
44649999,377,1,1,0,175020,1,177777,0,177777,0,262
44650000,377,1,1,0,175020,1,177777,0,177777,0,263
44650001,44,1,1,0,175020,1,10044,0,177777,0,263
44650002,44,1,1,0,175020,1,10044,0,177777,0,264
44650003,44,1,1,0,175020,1,10044,0,177777,0,264
44650004,44,1,1,0,175020,1,10044,0,177777,0,264
44650005,44,1,1,0,175020,1,10044,0,177777,0,265
44650006,44,1,1,0,175020,1,10044,0,177777,0,265
44650007,4,1,1,0,175020,1,4,0,10044,0,265
44650008,4,1,1,0,175020,1,4,0,10044,0,266
44650009,4,1,1,0,175020,1,4,0,10044,0,266
44650010,110,1,1,0,175020,1,20110,0,10044,0,266
44650011,110,1,1,0,175020,1,20110,0,10044,0,267
44650012,110,1,1,0,175020,1,20110,0,10044,0,0
44650013,0,1,1,3,175020,0,0,0,10044,0,0
44650014,0,1,1,3,175020,0,0,0,10044,0,0
44650015,0,1,1,3,175020,0,0,0,10044,0,2001
44650016,0,1,1,3,175020,0,0,0,10044,0,17037
44650017,0,1,1,3,175020,0,0,0,10044,0,17037
44650018,0,1,1,3,175020,0,0,0,10044,0,0
44650019,0,1,1,3,175020,0,0,0,10044,0,6000
44650020,0,1,1,3,175020,0,0,0,10044,0,6000
44650021,0,1,1,3,175020,0,0,0,10044,0,6000
44650022,0,1,1,3,175020,0,0,0,10044,0,6000
44650023,0,1,1,3,175020,0,150402,150402,10044,0,7504
44650024,0,1,1,3,175020,0,150402,150402,10044,0,7504
44650025,0,1,1,3,175020,0,150402,150402,10044,0,7504
44650026,0,1,1,3,175020,0,150402,150402,10044,0,7504
44650027,0,1,1,3,175020,0,150402,0,10044,0,7504
44650028,0,1,1,3,175020,0,150402,0,10044,0,7504
44650029,0,1,1,3,175020,0,150402,0,10044,0,7504
44650030,44,1,1,0,150402,0,150446,0,10044,0,657
44650031,44,1,1,0,150402,0,10044,0,10044,0,657
44650032,44,1,1,0,150402,0,10044,0,10044,0,326
44650033,44,1,1,0,10044,1,10044,0,10044,0,326
44650034,44,1,1,0,10044,1,10044,0,10044,0,326
44650035,44,1,1,0,10044,1,10044,0,10044,0,327
44650036,44,1,1,0,10044,1,10044,0,10044,0,327
44650037,44,1,1,0,10044,1,10044,0,10044,0,330
44650038,44,1,1,0,10044,1,10044,0,10044,0,660
44650039,44,1,1,0,10044,1,10044,0,10044,0,660
44650040,44,1,1,0,10044,1,10044,0,10044,0,660
44650041,44,1,1,0,10044,1,10044,0,10044,0,3642
44650042,44,1,1,0,10044,1,10044,0,10044,0,3642
44650043,44,1,1,0,10044,1,10044,0,10044,0,3642
44650044,44,1,1,0,10044,1,10044,0,10044,0,663
44650045,0,1,1,0,10044,1,100000,0,10044,0,663
44650046,0,1,1,0,10044,1,100000,0,10044,0,663
44650047,0,1,1,0,10044,1,100000,0,10044,0,664
44650048,44,1,1,0,10044,1,110044,0,110044,0,664
44650049,44,1,1,0,10044,1,110044,0,110044,0,665
44650050,44,1,1,0,10044,1,110044,0,110044,0,665
44650051,44,1,1,0,10044,1,110044,0,110044,0,665
44650052,44,1,1,0,10044,1,110044,0,110044,0,666
44650053,44,1,1,0,10044,1,110044,0,110044,0,1112
44650054,45,1,1,0,10044,1,130045,0,110044,0,1112
