tick,MEMRD_ADDR,MEMRD_DATA,CD16,FIDBO,RA,RT,RD,RB,RX,CSA_12_0
56832663,0,0,51376,1,125,7422,1,7632,5,4342
56832664,0,0,51376,1,125,7422,1,7632,5,4342
56832665,0,0,51376,1,125,7422,1,7632,5,4342
56832666,0,0,51376,51376,125,7422,1,7632,5,4342
56832667,0,0,51376,51376,125,7422,1,7632,5,4343
56832668,0,0,51376,51376,125,7422,1,7632,5,4343
56832669,0,0,177400,177400,125,7422,1,7632,5,4343
56832670,0,0,177400,177400,125,7422,1,7632,5,4344
56832678,0,0,51125,51125,125,7422,1,7632,5,0
56832679,0,0,51125,51125,125,7422,1,7632,5,0
56832680,7424,0,51125,51125,125,7422,1,7632,5,0
# MARK w2 tick=56832680
56832681,7424,0,51125,51125,125,7422,1,7632,5,0
56832682,0,0,51125,51125,125,7422,1,7632,5,0
56832683,51125,0,51125,51125,125,7422,1,7632,5,0
56832684,51125,0,0,0,125,7422,1,7632,5,0
56832685,51125,0,0,0,125,7422,1,7632,5,0
56832686,51125,0,0,0,125,7422,1,7632,5,2001
56832687,51125,0,0,0,125,7422,1,7632,5,17073
56832688,51125,0,0,0,125,7422,1,7632,5,17073
56832689,51125,0,0,0,125,7422,1,7632,5,0
56832690,0,0,0,0,125,7422,1,7632,5,0
56832691,53073,0,0,0,125,7422,1,7632,5,0
56832692,53073,0,0,0,125,7422,1,7632,5,6000
56832693,0,0,0,0,125,7422,1,7632,5,6000
56832694,0,0,0,0,125,7422,1,7632,5,6000
56832695,0,0,0,0,125,7422,1,7632,5,6000
56832696,0,146575,146575,0,125,7422,1,7632,5,7465
56850028,0,0,0,1,4,7422,1,7602,4,4334
56850029,0,0,0,1,4,7422,1,7602,4,4334
56850030,7424,0,0,1,4,7422,1,7602,4,4334
# MARK w2 tick=56850030
56850031,7424,0,0,1,4,7422,1,7602,4,4334
56850032,0,0,0,1,4,7422,1,7602,4,4334
56850033,0,0,0,1,4,7422,1,7602,4,4334
56850034,0,0,0,1,4,7422,1,7602,4,4334
56850035,0,51125,51125,1,4,7422,1,7602,4,4334
56850036,0,51125,51125,1,4,7422,1,7602,4,4334
56850037,0,51125,51125,1,4,7422,1,7602,4,4334
56850038,0,51125,51125,1,4,7422,1,7602,4,4334
56850039,0,0,51125,1,4,7422,1,7602,4,4334
56850040,0,0,51125,1,4,7422,1,7602,4,4334
56850041,0,0,51125,1,4,7422,1,7602,4,4334
56850042,0,0,51125,51125,4,7422,1,7602,4,4334
56850043,0,0,51125,51125,4,7422,1,7602,4,4334
56850044,0,0,51125,51125,4,7422,1,7602,4,4333
56850045,0,0,52522,52522,4,7422,1,7602,4,4333
56850046,0,0,52522,52522,4,7422,1,7602,4,4333
56850299,0,0,0,1,5,7422,1,7602,5,4333
56850300,0,0,0,1,5,7422,1,7602,5,4333
56850301,7424,0,0,1,5,7422,1,7602,5,4333
# MARK w2 tick=56850301
56850302,7424,0,0,1,5,7422,1,7602,5,4333
56850303,0,0,0,1,5,7422,1,7602,5,4333
56850304,0,0,0,1,5,7422,1,7602,5,4333
56850305,0,0,0,1,5,7422,1,7602,5,4333
56850306,0,51125,51125,1,5,7422,1,7602,5,4333
56850307,0,51125,51125,1,5,7422,1,7602,5,4333
56850308,0,51125,51125,1,5,7422,1,7602,5,4333
56850309,0,51125,51125,1,5,7422,1,7602,5,4333
56850310,0,0,51125,1,5,7422,1,7602,5,4333
56850311,0,0,51125,1,5,7422,1,7602,5,4333
56850312,0,0,51125,1,5,7422,1,7602,5,4333
56850313,0,0,51125,51125,5,7422,1,7602,5,4333
56850314,0,0,51125,51125,5,7422,1,7602,5,4334
56850315,0,0,51125,51125,5,7422,1,7602,5,377
56850316,0,0,0,377,5,7422,1,7602,5,377
56850317,0,0,0,377,5,7422,1,7602,5,377
57661678,2431,0,7424,7424,0,0,7424,1147,15,0
57661679,0,0,7424,7424,0,0,7424,1147,15,0
57661680,7424,0,7424,7424,0,0,7424,1147,15,0
# MARK w2 tick=57661680
57661681,7424,0,0,0,0,0,7424,1147,15,0
57661682,7424,0,0,0,0,0,7424,1147,15,0
57661683,7424,0,0,0,0,0,7424,1147,15,2001
57661684,7424,0,0,0,0,0,7424,1147,15,16445
57661685,7424,0,0,0,0,0,7424,1147,15,16445
57661686,7424,0,0,0,0,0,7424,1147,15,0
57661687,0,0,0,0,0,0,7424,1147,15,0
57661688,2445,0,0,0,0,0,7424,1147,15,0
57661689,2445,0,0,0,0,0,7424,1147,15,6000
57661690,0,0,0,0,0,0,7424,1147,15,6000
57661691,0,0,0,0,0,0,7424,1147,15,6000
57661692,0,0,0,0,0,0,7424,1147,15,6000
57661693,0,40354,40354,0,0,0,7424,1147,15,6403
57661694,0,40354,40354,0,0,0,7424,1147,15,6403
57661695,0,40354,40354,0,0,0,7424,1147,15,6403
57661696,0,40354,40354,0,0,0,7424,1147,15,6403
68567094,2431,0,12025,12025,0,0,12025,1147,15,0
68567095,0,0,12025,12025,0,0,12025,1147,15,0
68567096,12025,0,12025,12025,0,0,12025,1147,15,0
# MARK w2 tick=68567096
68567097,12025,0,0,0,0,0,12025,1147,15,0
68567098,12025,0,0,0,0,0,12025,1147,15,0
68567099,12025,0,0,0,0,0,12025,1147,15,2001
68567100,12025,0,0,0,0,0,12025,1147,15,16445
68567101,12025,0,0,0,0,0,12025,1147,15,16445
68567102,12025,0,0,0,0,0,12025,1147,15,0
68567103,0,0,0,0,0,0,12025,1147,15,0
68567104,2445,0,0,0,0,0,12025,1147,15,0
68567105,2445,0,0,0,0,0,12025,1147,15,6000
68567106,0,0,0,0,0,0,12025,1147,15,6000
68567107,0,0,0,0,0,0,12025,1147,15,6000
68567108,0,0,0,0,0,0,12025,1147,15,6000
68567109,0,40354,40354,0,0,0,12025,1147,15,6403
68567110,0,40354,40354,0,0,0,12025,1147,15,6403
68567111,0,40354,40354,0,0,0,12025,1147,15,6403
68567112,0,40354,40354,0,0,0,12025,1147,15,6403
