tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
71356362,7724,7504,1206,55656,55672,7672,172406,0,0,7672,7515
71356363,7724,7504,1206,55656,55672,7672,172406,0,0,7672,7515
71356364,7724,7504,1206,55656,55672,7672,172406,0,0,7672,7515
71356365,0,7515,1206,55656,55672,7672,172406,0,0,7672,172406
71356366,0,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356367,2001,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356368,17667,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356369,17667,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356370,0,7515,1206,55656,55672,7672,0,55667,0,7672,172406
71356371,6000,7515,1206,55656,55672,7672,0,55667,0,7672,172406
71356372,6000,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356373,6000,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356374,6000,7515,1206,55656,55672,7672,0,0,0,7672,172406
71356375,7710,7515,1206,55656,55672,7672,171002,0,171002,7672,172406
71356376,7710,7515,1206,55656,55672,7672,171002,0,171002,7672,172406
71356377,7710,7515,1206,55656,55672,7672,171002,0,171002,7672,172406
71356378,7710,7515,1206,55656,55672,7672,171002,0,171002,7672,172406
71356379,7710,7515,1206,55656,55672,7672,171002,0,0,7672,172406
71356380,7710,7515,1206,55656,55672,7672,171002,0,0,7672,172406
71356381,7710,7515,1206,55656,55672,7672,171002,0,0,7672,172406
71356382,0,7523,1206,55656,55672,7672,171002,0,0,7672,171002
71356383,0,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356384,2001,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356385,17670,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356386,17670,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356387,0,7523,1206,55656,55672,7672,0,55670,0,7672,171002
71356388,6000,7523,1206,55656,55672,7672,0,55670,0,7672,171002
71356389,6000,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356390,6000,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356391,6000,7523,1206,55656,55672,7672,0,0,0,7672,171002
71356392,6540,7523,1206,55656,55672,7672,54017,0,54017,7672,171002
71356393,6540,7523,1206,55656,55672,7672,54017,0,54017,7672,171002
71356394,6540,7523,1206,55656,55672,7672,54017,0,54017,7672,171002
71356395,6540,7523,1206,55656,55672,7672,54017,0,54017,7672,171002
71356396,6540,7523,1206,55656,55672,7672,54017,0,0,7672,171002
71356397,6540,7523,1206,55656,55672,7672,54017,0,0,7672,171002
71356398,6540,7523,1206,55656,55672,7672,54017,0,0,7672,171002
71356399,174,7523,2,55656,55672,7672,54017,0,0,7672,54017
71356400,174,7523,2,55656,55672,7672,0,0,0,7672,54017
71356401,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356402,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356403,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356404,0,7523,2,55656,55672,7672,0,55707,0,7672,54017
71356405,0,7523,2,55656,55672,7672,0,55707,0,7672,54017
71356406,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356407,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356408,0,7523,2,55656,55672,7672,0,0,0,7672,54017
71356409,0,7523,2,55656,55672,7672,2771,0,2771,7672,54017
71356410,0,7523,2,55656,55672,7672,2771,0,2771,7672,54017
71356411,0,7523,2,55656,55672,7672,2771,0,2771,7672,54017
71356412,0,7523,2,55656,55672,7672,2771,0,2771,7672,54017
71356413,0,7523,2,55656,55672,7672,2771,0,0,7672,54017
71356414,0,7523,2,55656,55672,7672,2771,0,0,7672,54017
71356415,0,7523,2,55656,55672,7672,2771,0,0,7672,54017
71356416,0,7523,2,55656,55672,7672,2771,0,0,7672,2771
71356417,0,7523,2,55656,55672,7672,0,0,0,7672,2771
71356418,2001,7523,2,55656,55672,7672,0,0,0,7672,2771
71356419,17671,7523,2,55656,55672,7672,0,0,0,7672,2771
71356420,17671,7523,2,55656,55672,7672,0,0,0,7672,2771
71356421,0,7523,2,55656,55672,7672,0,0,0,7672,2771
71356422,0,7523,2,55656,55672,7672,0,0,0,7672,2771
71356423,0,7523,2,55656,55672,7672,0,55671,0,7672,2771
71356424,6000,7523,2,55656,55672,7672,0,55671,0,7672,2771
71356425,6000,7523,2,55656,55672,7672,0,0,0,7672,2771
71356426,6000,7523,2,55656,55672,7672,0,0,0,7672,2771
71356427,6000,7523,2,55656,55672,7672,0,0,0,7672,2771
71356428,7350,7523,2,55656,55672,7672,135013,0,135013,7672,2771
71356429,7350,7523,2,55656,55672,7672,135013,0,135013,7672,2771
71356430,7350,7523,2,55656,55672,7672,135013,0,135013,7672,2771
71356431,7350,7523,2,55656,55672,7672,135013,0,135013,7672,2771
71356432,7350,7523,2,55656,55672,7672,135013,0,0,7672,2771
71356433,7350,7523,2,55656,55672,7672,135013,0,0,7672,2771
71356434,7350,7523,2,55656,55672,7672,135013,0,0,7672,2771
71356435,143,7523,2,2771,55672,7672,135013,0,0,7672,135013
71356436,143,7523,2,2771,55672,7672,0,0,0,7672,135013
71356437,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356438,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356439,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356440,0,7523,2,2771,55672,7672,0,55704,0,7672,135013
71356441,0,7523,2,2771,55672,7672,0,55704,0,7672,135013
71356442,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356443,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356444,0,7523,2,2771,55672,7672,0,0,0,7672,135013
71356445,0,7523,2,2771,55672,7672,53410,0,53410,7672,135013
71356446,0,7523,2,2771,55672,7672,53410,0,53410,7672,135013
71356447,0,7523,2,2771,55672,7672,53410,0,53410,7672,135013
71356448,0,7523,2,2771,55672,7672,53410,0,53410,7672,135013
71356449,0,7523,2,2771,55672,7672,53410,0,0,7672,135013
71356450,0,7523,2,2771,55672,7672,53410,0,0,7672,135013
71356451,0,7523,2,2771,55672,7672,53410,0,0,7672,135013
71356452,0,7523,2,2771,55672,7672,53410,0,0,7672,53410
71356453,0,7523,2,2771,55672,7672,0,0,0,7672,53410
71356454,2001,7523,2,2771,55672,7672,0,0,0,7672,53410
71356455,17410,7523,2,2771,55672,7672,0,0,0,7672,53410
71356456,17410,7523,2,2771,55672,7672,0,0,0,7672,53410
71356457,0,7523,2,2771,55672,7672,0,53410,0,7672,53410
71356458,6000,7523,2,2771,55672,7672,0,53410,0,7672,53410
71356459,6000,7523,2,2771,55672,7672,0,0,0,7672,53410
71356460,6000,7523,2,2771,55672,7672,0,0,0,7672,53410
71356461,6000,7523,2,2771,55672,7672,0,0,0,7672,53410
71356462,7461,7523,2,2771,55672,7672,146141,0,146141,7672,53410
71356463,7461,7523,2,2771,55672,7672,146141,0,146141,7672,53410
71356464,7461,7523,2,2771,55672,7672,146141,0,146141,7672,53410
71356465,7461,7523,2,2771,55672,7672,146141,0,146141,7672,53410
71356466,7461,7523,2,2771,55672,7672,146141,0,0,7672,53410
71356467,7461,7523,2,2771,55672,7672,146141,0,0,7672,53410
71356468,7461,7523,2,2771,55672,7672,146141,0,0,7672,53410
71356469,145,7523,2,2771,55672,7672,146141,0,0,7672,146141
71356470,145,7523,2,2771,55672,7672,0,0,0,7672,146141
71356471,0,7523,2,2771,55672,7672,0,0,0,7672,146141
71356472,17411,7523,2,2771,55672,7672,0,0,0,7672,146141
71356473,17411,7523,2,2771,55672,7672,0,0,0,7672,146141
71356474,0,7523,2,2771,55672,7672,0,53411,0,7672,146141
71356475,6000,7523,2,2771,55672,7672,0,53411,0,7672,146141
71356476,6000,7523,2,2771,55672,7672,0,0,0,7672,146141
71356477,6000,7523,2,2771,55672,7672,0,0,0,7672,146141
71356478,6000,7523,2,2771,55672,7672,0,0,0,7672,146141
71356479,6046,7523,2,2771,55672,7672,4604,0,4604,7672,146141
71356480,6046,7523,2,2771,55672,7672,4604,0,4604,7672,146141
71356481,6046,7523,2,2771,55672,7672,4604,0,4604,7672,146141
71356482,6046,7523,2,2771,55672,7672,4604,0,4604,7672,146141
71356483,6046,7523,2,2771,55672,7672,4604,0,0,7672,146141
71356484,6046,7523,2,2771,55672,7672,4604,0,0,7672,146141
71356485,6046,7523,2,2771,55672,7672,4604,0,0,7672,146141
71356486,145,7523,2,2771,55672,7672,7727,0,0,7672,146141
71356487,145,7523,2,2771,55672,7672,7523,0,0,7672,146141
71356488,0,7523,2,2771,55672,7672,7523,0,0,7672,146141
71356489,0,7523,2,2771,55672,7672,7523,0,0,7672,146141
71356490,0,7523,2,2771,55672,7672,7523,0,0,7672,146141
71356491,0,7523,2,2771,55672,7672,7523,7476,0,7672,146141
71356492,0,7523,2,2771,55672,7672,7523,7476,0,7672,146141
71356493,0,7523,2,2771,55672,7672,7523,0,0,7672,146141
71356494,0,7523,2,2771,55672,7672,7523,7523,0,7672,146141
71356495,0,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356496,0,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356497,2001,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356498,17412,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356499,17412,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356500,0,7523,2,2771,55672,7672,0,7523,0,7672,7523
71356501,0,7523,2,2771,55672,7672,0,0,0,7672,7523
71356502,0,7523,2,2771,55672,7672,0,53412,0,7672,7523
71356503,6000,7523,2,2771,55672,7672,0,53412,0,7672,7523
71356504,6000,7523,2,2771,55672,7672,0,0,0,7672,7523
71356505,6000,7523,2,2771,55672,7672,0,0,0,7672,7523
71356506,6000,7523,2,2771,55672,7672,0,0,0,7672,7523
71356507,6460,7523,2,2771,55672,7672,46000,0,46000,7672,7523
71356508,6460,7523,2,2771,55672,7672,46000,0,46000,7672,7523
71356509,6460,7523,2,2771,55672,7672,46000,0,46000,7672,7523
71356510,6460,7523,2,2771,55672,7672,46000,0,46000,7672,7523
71356511,6460,7523,2,2771,55672,7672,46000,0,0,7672,7523
71356512,6460,7523,2,2771,55672,7672,46000,0,0,7672,7523
71356513,6460,7523,2,2771,55672,7672,46000,0,0,7672,7523
71356514,170,7523,2,2771,55672,7672,46000,0,0,7672,46000
71356515,170,7523,2,2771,55672,7672,0,0,0,7672,46000
71356516,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356517,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356518,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356519,0,7523,2,2771,55672,7672,0,2771,0,7672,46000
71356520,0,7523,2,2771,55672,7672,0,2771,0,7672,46000
71356521,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356522,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356523,0,7523,2,2771,55672,7672,0,0,0,7672,46000
71356524,0,7523,2,2771,55672,7672,146147,0,146147,7672,46000
71356525,0,7523,2,2771,55672,7672,146147,0,146147,7672,46000
71356526,0,7523,2,2771,55672,7672,146147,0,146147,7672,46000
71356527,0,7523,2,2771,55672,7672,146147,0,146147,7672,46000
71356528,0,7523,2,2771,55672,7672,146147,0,0,7672,46000
71356529,0,7523,2,2771,55672,7672,146147,0,0,7672,46000
71356530,0,7523,2,2771,55672,7672,146147,0,0,7672,46000
71356531,0,7523,2,2771,55672,7672,146147,0,0,7672,146147
71356532,0,7523,2,2771,55672,7672,0,0,0,7672,146147
71356533,2001,7523,2,2771,55672,7672,0,0,0,7672,146147
71356534,17413,7523,2,2771,55672,7672,0,0,0,7672,146147
71356535,17413,7523,2,2771,55672,7672,0,0,0,7672,146147
71356536,0,7523,2,2771,55672,7672,0,53413,0,7672,146147
71356537,6000,7523,2,2771,55672,7672,0,53413,0,7672,146147
71356538,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356539,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356540,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356541,6650,7523,2,2771,55672,7672,65023,0,65023,7672,146147
71356542,6650,7523,2,2771,55672,7672,65023,0,65023,7672,146147
71356543,6650,7523,2,2771,55672,7672,65023,0,65023,7672,146147
71356544,6650,7523,2,2771,55672,7672,65023,0,65023,7672,146147
71356545,6650,7523,2,2771,55672,7672,65023,0,0,7672,146147
71356546,6650,7523,2,2771,55672,7672,65023,0,0,7672,146147
71356547,6650,7523,2,2771,55672,7672,65023,0,0,7672,146147
71356548,125,146147,2,2771,55672,7672,65023,0,0,7672,65023
71356549,125,146147,2,2771,55672,7672,0,0,0,7672,65023
71356550,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356551,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356552,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356553,200,146147,2,2771,55672,7672,0,53436,0,7672,65023
71356554,200,146147,2,2771,55672,7672,0,53436,0,7672,65023
71356555,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356556,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356557,200,146147,2,2771,55672,7672,0,0,0,7672,65023
71356558,200,146147,2,2771,55672,7672,53407,0,53407,7672,65023
71356559,200,146147,2,2771,55672,7672,53407,0,53407,7672,65023
71356560,200,146147,2,2771,55672,7672,53407,0,53407,7672,65023
71356561,200,146147,2,2771,55672,7672,53407,0,53407,7672,65023
71356562,200,146147,2,2771,55672,7672,53407,0,0,7672,65023
71356563,200,146147,2,2771,55672,7672,53407,0,0,7672,65023
71356564,200,146147,2,2771,55672,7672,53407,0,0,7672,65023
71356565,200,146147,2,2771,55672,7672,53407,0,0,7672,53407
71356566,200,146147,2,2771,55672,7672,0,0,0,7672,53407
71356567,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356568,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356569,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356570,0,146147,2,2771,55672,7672,0,53407,0,7672,53407
71356571,0,146147,2,2771,55672,7672,0,53407,0,7672,53407
71356572,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356573,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356574,0,146147,2,2771,55672,7672,0,0,0,7672,53407
71356575,0,146147,2,2771,55672,7672,146402,0,146402,7672,53407
71356576,0,146147,2,2771,55672,7672,146402,0,146402,7672,53407
71356577,0,146147,2,2771,55672,7672,146402,0,146402,7672,53407
71356578,0,146147,2,2771,55672,7672,146402,0,146402,7672,53407
71356579,0,146147,2,2771,55672,7672,146402,0,0,7672,53407
71356580,0,146147,2,2771,55672,7672,146402,0,0,7672,53407
71356581,0,146147,2,2771,55672,7672,146402,0,0,7672,53407
71356582,0,146147,2,2771,55672,7672,146402,0,0,7672,146402
71356583,0,146147,2,2771,55672,7672,0,0,0,7672,146402
71356584,2001,146147,2,2771,55672,7672,0,0,0,7672,146402
71356585,17414,146147,2,2771,55672,7672,0,0,0,7672,146402
71356586,17414,146147,2,2771,55672,7672,0,0,0,7672,146402
71356587,0,146147,2,2771,55672,7672,0,53414,0,7672,146402
71356588,6000,146147,2,2771,55672,7672,0,53414,0,7672,146402
71356589,6000,146147,2,2771,55672,7672,0,0,0,7672,146402
71356590,6000,146147,2,2771,55672,7672,0,0,0,7672,146402
71356591,6000,146147,2,2771,55672,7672,0,0,0,7672,146402
71356592,7310,146147,2,2771,55672,7672,131003,0,131003,7672,146402
71356593,7310,146147,2,2771,55672,7672,131003,0,131003,7672,146402
71356594,7310,146147,2,2771,55672,7672,131003,0,131003,7672,146402
71356595,7310,146147,2,2771,55672,7672,131003,0,131003,7672,146402
71356596,7310,146147,2,2771,55672,7672,131003,0,0,7672,146402
71356597,7310,146147,2,2771,55672,7672,131003,0,0,7672,146402
71356598,7310,146147,2,2771,55672,7672,131003,0,0,7672,146402
71356599,214,177545,2,2771,55672,7672,131003,0,0,7672,131003
71356600,214,177545,2,2771,55672,7672,0,0,0,7672,131003
71356601,0,177545,2,2771,55672,7672,0,0,0,7672,131003
71356602,17417,177545,2,2771,55672,7672,0,0,0,7672,131003
71356603,17417,177545,2,2771,55672,7672,0,0,0,7672,131003
71356604,0,177545,2,2771,55672,7672,0,0,0,7672,131003
71356605,0,177545,2,2771,55672,7672,0,0,0,7672,131003
71356606,0,177545,2,2771,55672,7672,0,0,0,7672,0
71356607,0,177545,2,2771,55672,7672,0,0,0,7672,0
71356608,2001,177545,2,2771,55672,7672,0,0,0,7672,0
71356609,17415,177545,2,2771,55672,7672,0,0,0,7672,0
71356610,17415,177545,2,2771,55672,7672,0,0,0,7672,0
71356611,0,177545,2,2771,55672,7672,0,53415,0,7672,0
71356612,6000,177545,2,2771,55672,7672,0,53415,0,7672,0
71356613,6000,177545,2,2771,55672,7672,0,0,0,7672,0
71356614,6000,177545,2,2771,55672,7672,0,0,0,7672,0
71356615,6000,177545,2,2771,55672,7672,0,0,0,7672,0
71356616,6446,177545,2,2771,55672,7672,44604,0,44604,7672,0
71356617,6446,177545,2,2771,55672,7672,44604,0,44604,7672,0
71356618,6446,177545,2,2771,55672,7672,44604,0,44604,7672,0
71356619,6446,177545,2,2771,55672,7672,44604,0,44604,7672,0
71356620,6446,177545,2,2771,55672,7672,44604,0,0,7672,0
71356621,6446,177545,2,2771,55672,7672,44604,0,0,7672,0
71356622,6446,177545,2,2771,55672,7672,44604,0,0,7672,0
71356623,170,177545,2,2771,55672,7672,44604,0,0,7672,44604
71356624,170,177545,2,2771,55672,7672,0,0,0,7672,44604
71356625,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356626,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356627,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356628,0,177545,2,2771,55672,7672,0,7476,0,7672,44604
71356629,0,177545,2,2771,55672,7672,0,7476,0,7672,44604
71356630,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356631,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356632,0,177545,2,2771,55672,7672,0,0,0,7672,44604
71356633,0,177545,2,2771,55672,7672,7523,0,7523,7672,44604
71356634,0,177545,2,2771,55672,7672,7523,0,7523,7672,44604
71356635,0,177545,2,2771,55672,7672,7523,0,7523,7672,44604
71356636,0,177545,2,2771,55672,7672,7523,0,7523,7672,44604
71356637,0,177545,2,2771,55672,7672,7523,0,0,7672,44604
71356638,0,177545,2,2771,55672,7672,7523,0,0,7672,44604
71356639,0,177545,2,2771,55672,7672,7523,0,0,7672,44604
71356640,0,177545,2,2771,55672,7672,7523,0,0,7672,7523
71356641,0,177545,2,2771,55672,7672,0,0,0,7672,7523
71356642,2001,177545,2,2771,55672,7672,0,0,0,7672,7523
71356643,17416,177545,2,2771,55672,7672,0,0,0,7672,7523
71356644,17416,177545,2,2771,55672,7672,0,0,0,7672,7523
71356645,0,177545,2,2771,55672,7672,0,53416,0,7672,7523
71356646,6000,177545,2,2771,55672,7672,0,53416,0,7672,7523
71356647,6000,177545,2,2771,55672,7672,0,0,0,7672,7523
71356648,6000,177545,2,2771,55672,7672,0,0,0,7672,7523
71356649,6000,177545,2,2771,55672,7672,0,0,0,7672,7523
71356650,7260,177545,2,2771,55672,7672,126000,0,126000,7672,7523
71356651,7260,177545,2,2771,55672,7672,126000,0,126000,7672,7523
71356652,7260,177545,2,2771,55672,7672,126000,0,126000,7672,7523
71356653,7260,177545,2,2771,55672,7672,126000,0,126000,7672,7523
71356654,7260,177545,2,2771,55672,7672,126000,0,0,7672,7523
71356655,7260,177545,2,2771,55672,7672,126000,0,0,7672,7523
71356656,7260,177545,2,2771,55672,7672,126000,0,0,7672,7523
71356657,0,7523,2,2771,55672,7672,126000,0,0,7672,126000
71356658,0,7523,2,2771,55672,7672,0,0,0,7672,126000
71356659,2001,7523,2,2771,55672,7672,0,0,0,7672,126000
71356660,16771,7523,2,2771,55672,7672,0,0,0,7672,126000
71356661,16771,7523,2,2771,55672,7672,0,0,0,7672,126000
71356662,0,7523,2,2771,55672,7672,0,2771,0,7672,126000
71356663,6000,7523,2,2771,55672,7672,0,2771,0,7672,126000
71356664,6000,7523,2,2771,55672,7672,0,0,0,7672,126000
71356665,6000,7523,2,2771,55672,7672,0,0,0,7672,126000
71356666,6000,7523,2,2771,55672,7672,0,0,0,7672,126000
71356667,7461,7523,2,2771,55672,7672,146147,0,146147,7672,126000
71356668,7461,7523,2,2771,55672,7672,146147,0,146147,7672,126000
71356669,7461,7523,2,2771,55672,7672,146147,0,146147,7672,126000
71356670,7461,7523,2,2771,55672,7672,146147,0,146147,7672,126000
71356671,7461,7523,2,2771,55672,7672,146147,0,0,7672,126000
71356672,7461,7523,2,2771,55672,7672,146147,0,0,7672,126000
71356673,7461,7523,2,2771,55672,7672,146147,0,0,7672,126000
71356674,145,7523,2,2771,55672,7672,146147,0,0,7672,146147
71356675,145,7523,2,2771,55672,7672,0,0,0,7672,146147
71356676,0,7523,2,2771,55672,7672,0,0,0,7672,146147
71356677,16772,7523,2,2771,55672,7672,0,0,0,7672,146147
71356678,16772,7523,2,2771,55672,7672,0,0,0,7672,146147
71356679,0,7523,2,2771,55672,7672,0,2772,0,7672,146147
71356680,6000,7523,2,2771,55672,7672,0,2772,0,7672,146147
71356681,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356682,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356683,6000,7523,2,2771,55672,7672,0,0,0,7672,146147
71356684,6141,7523,2,2771,55672,7672,14106,0,14106,7672,146147
71356685,6141,7523,2,2771,55672,7672,14106,0,14106,7672,146147
71356686,6141,7523,2,2771,55672,7672,14106,0,14106,7672,146147
71356687,6141,7523,2,2771,55672,7672,14106,0,14106,7672,146147
71356688,6141,7523,2,2771,55672,7672,14106,0,0,7672,146147
71356689,6141,7523,2,2771,55672,7672,14106,0,0,7672,146147
71356690,6141,7523,2,2771,55672,7672,14106,0,0,7672,146147
71356691,145,7523,2,55672,55672,7672,55776,0,0,7672,14106
71356692,145,7523,2,55672,55672,7672,55672,0,0,7672,14106
71356693,0,7523,2,55672,55672,7672,55672,0,0,7672,14106
71356694,0,7523,2,55672,55672,7672,55672,0,0,7672,14106
71356695,0,7523,2,55672,55672,7672,55672,0,0,7672,14106
71356696,0,7523,2,55672,55672,7672,55672,3100,0,7672,14106
71356697,0,7523,2,55672,55672,7672,55672,3100,0,7672,14106
71356698,0,7523,2,55672,55672,7672,55672,0,0,7672,14106
71356699,0,7523,2,55672,55672,7672,55672,55672,0,7672,14106
71356700,0,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356701,0,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356702,2001,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356703,16773,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356704,16773,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356705,0,7523,2,55672,55672,7672,0,55672,0,7672,55672
71356706,0,7523,2,55672,55672,7672,0,0,0,7672,55672
71356707,0,7523,2,55672,55672,7672,0,2773,0,7672,55672
71356708,6000,7523,2,55672,55672,7672,0,2773,0,7672,55672
71356709,6000,7523,2,55672,55672,7672,0,0,0,7672,55672
71356710,6000,7523,2,55672,55672,7672,0,0,0,7672,55672
71356711,6000,7523,2,55672,55672,7672,0,0,0,7672,55672
71356712,7461,7523,2,55672,55672,7672,146157,0,146157,7672,55672
71356713,7461,7523,2,55672,55672,7672,146157,0,146157,7672,55672
71356714,7461,7523,2,55672,55672,7672,146157,0,146157,7672,55672
71356715,7461,7523,2,55672,55672,7672,146157,0,146157,7672,55672
71356716,7461,7523,2,55672,55672,7672,146157,0,0,7672,55672
71356717,7461,7523,2,55672,55672,7672,146157,0,0,7672,55672
71356718,7461,7523,2,55672,55672,7672,146157,0,0,7672,55672
71356719,145,7523,2,55672,55672,7672,146157,0,0,7672,146157
71356720,145,7523,2,55672,55672,7672,0,0,0,7672,146157
