tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
51824372,6346,1502,5314,23537,1502,5314,23520,7664,1521,23353,0,0,7664,5314
51824373,6346,1502,5314,23537,1502,5314,23520,7664,1521,23353,0,0,7664,5314
51824374,6346,1502,5314,23537,1502,5314,23520,7664,1521,23353,0,0,7664,5314
51824375,161,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824376,161,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824377,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824378,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824379,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824380,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,7473,0,7664,34607
51824381,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,7473,0,7664,34607
51824382,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824383,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824384,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824385,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,12075,7664,34607
51824386,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,12075,7664,34607
51824387,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,12075,7664,34607
51824388,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,12075,7664,34607
51824389,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824390,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824391,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,34607
51824392,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824393,154,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824394,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824395,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824396,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824397,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,7474,0,7664,12075
51824398,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,7474,0,7664,12075
51824399,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824400,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824401,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824402,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824403,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824404,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824405,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824406,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824407,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824408,155,1502,5314,23540,1502,5314,23520,7664,1521,23353,0,0,7664,12075
51824409,155,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824410,156,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824411,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824412,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824413,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824414,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,7475,0,7664,0
51824415,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,7475,0,7664,0
51824416,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824417,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824418,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824419,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,117,7664,0
51824420,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,117,7664,0
51824421,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,117,7664,0
51824422,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,117,7664,0
51824423,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824424,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824425,0,1502,12075,23540,1502,12075,23520,7664,1521,23353,0,0,7664,0
51824426,0,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824427,0,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824428,2001,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824429,17540,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824430,17540,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824431,0,0,12075,23540,0,12075,23520,7664,1521,23353,23540,0,7664,117
51824432,6000,0,12075,23540,0,12075,23520,7664,1521,23353,23540,0,7664,117
51824433,6000,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824434,6000,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824435,6000,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824436,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,30643,7664,117
51824437,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,30643,7664,117
51824438,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,30643,7664,117
51824439,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,30643,7664,117
51824440,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824441,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824442,6306,0,12075,23540,0,12075,23520,7664,1521,23353,0,0,7664,117
51824443,157,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824444,157,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824445,152,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824446,152,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824447,152,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824448,152,0,12075,23541,0,12075,23520,7664,117,23353,7527,0,7664,30643
51824449,152,0,12075,23541,0,12075,23520,7664,117,23353,7527,0,7664,30643
51824450,152,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,30643
51824451,152,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,30643
51824452,152,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824453,152,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824454,145,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824455,145,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824456,145,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824457,145,0,12075,23541,0,12075,23520,7664,117,23353,12075,0,7664,12075
51824458,145,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824459,145,0,12075,23541,0,12075,23520,7664,117,23353,7530,0,7664,12075
51824460,145,0,12075,23541,0,12075,23520,7664,117,23353,7530,0,7664,12075
51824461,145,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824462,145,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824463,145,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824464,145,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824465,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824466,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824467,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824468,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824469,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824470,0,0,12075,23541,0,12075,23520,7664,117,23353,7531,0,7664,12075
51824471,0,0,12075,23541,0,12075,23520,7664,117,23353,7531,0,7664,12075
51824472,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824473,0,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824474,0,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824475,0,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824476,2001,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824477,17541,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824478,17541,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824479,0,0,12075,23541,0,12075,23520,7664,117,23353,117,0,7664,12075
51824480,0,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824481,0,0,12075,23541,0,12075,23520,7664,117,23353,23541,0,7664,12075
51824482,6000,0,12075,23541,0,12075,23520,7664,117,23353,23541,0,7664,12075
51824483,6000,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824484,6000,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824485,6000,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824486,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,135056,7664,12075
51824487,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,135056,7664,12075
51824488,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,135056,7664,12075
51824489,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,135056,7664,12075
51824490,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824491,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824492,7350,0,12075,23541,0,12075,23520,7664,117,23353,0,0,7664,12075
51824493,143,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824494,143,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824495,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824496,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824497,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824498,0,0,12075,23542,0,12075,23520,7664,117,23353,23617,0,7664,135056
51824499,0,0,12075,23542,0,12075,23520,7664,117,23353,23617,0,7664,135056
51824500,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824501,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824502,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824503,0,0,12075,23542,0,12075,23520,7664,117,23353,0,14420,7664,135056
51824504,0,0,12075,23542,0,12075,23520,7664,117,23353,0,14420,7664,135056
51824505,0,0,12075,23542,0,12075,23520,7664,117,23353,0,14420,7664,135056
51824506,0,0,12075,23542,0,12075,23520,7664,117,23353,0,14420,7664,135056
51824507,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824508,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824509,0,0,12075,23542,0,12075,23520,7664,117,23353,0,0,7664,135056
51824510,0,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824511,0,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824512,2001,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824513,16420,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824514,16420,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824515,0,0,12075,23542,0,12075,23520,7664,117,23542,14420,0,7664,14420
51824516,6000,0,12075,23542,0,12075,23520,7664,117,23542,14420,0,7664,14420
51824517,6000,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824518,6000,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824519,6000,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824520,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,146547,7664,14420
51824521,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,146547,7664,14420
51824522,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,146547,7664,14420
51824523,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,146547,7664,14420
51824524,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824525,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824526,7465,0,12075,23542,0,12075,23520,7664,117,23542,0,0,7664,14420
51824527,145,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824528,145,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824529,0,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824530,16421,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824531,16421,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824532,0,0,12075,14421,0,12075,23520,7664,117,23542,14421,0,7664,146547
51824533,6000,0,12075,14421,0,12075,23520,7664,117,23542,14421,0,7664,146547
51824534,6000,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824535,6000,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824536,6000,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824537,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,135146,7664,146547
51824538,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,135146,7664,146547
51824539,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,135146,7664,146547
51824540,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,135146,7664,146547
51824541,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824542,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824543,7351,0,12075,14421,0,12075,23520,7664,117,23542,0,0,7664,146547
51824544,143,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824545,143,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824546,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824547,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824548,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824549,0,0,12075,14422,0,12075,23543,7664,117,23542,14567,0,7664,146547
51824550,0,0,12075,14422,0,12075,23543,7664,117,23542,14567,0,7664,146547
51824551,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824552,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824553,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824554,0,0,12075,14422,0,12075,23543,7664,117,23542,0,63154,7664,146547
51824555,0,0,12075,14422,0,12075,23543,7664,117,23542,0,63154,7664,146547
51824556,0,0,12075,14422,0,12075,23543,7664,117,23542,0,63154,7664,146547
51824557,0,0,12075,14422,0,12075,23543,7664,117,23542,0,63154,7664,146547
51824558,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824559,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824560,0,0,12075,14422,0,12075,23543,7664,117,23542,0,0,7664,146547
51824561,0,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824562,0,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824563,2001,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824564,17154,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824565,17154,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824566,0,0,12075,14422,0,12075,23543,7664,117,14422,63154,0,7664,63154
51824567,6000,0,12075,14422,0,12075,23543,7664,117,14422,63154,0,7664,63154
51824568,6000,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824569,6000,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824570,6000,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824571,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,15602,7664,63154
51824572,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,15602,7664,63154
51824573,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,15602,7664,63154
51824574,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,15602,7664,63154
51824575,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824576,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824577,6156,0,12075,14422,0,12075,23543,7664,117,14422,0,0,7664,63154
51824578,101,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824579,101,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824580,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824581,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824582,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824583,145,0,12075,63155,0,12075,23543,7664,117,14422,7466,0,7664,15602
51824584,145,0,12075,63155,0,12075,23543,7664,117,14422,7466,0,7664,15602
51824585,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824586,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824587,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824588,145,0,12075,63155,0,12075,23543,7664,117,14422,0,7516,7664,15602
51824589,145,0,12075,63155,0,12075,23543,7664,117,14422,0,7516,7664,15602
51824590,145,0,12075,63155,0,12075,23543,7664,117,14422,0,7516,7664,15602
51824591,145,0,12075,63155,0,12075,23543,7664,117,14422,0,7516,7664,15602
51824592,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824593,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824594,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,15602
51824595,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824596,145,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824597,0,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824598,0,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824599,0,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824600,0,0,12075,63155,0,12075,23543,7664,117,14422,7516,0,7664,7516
51824601,0,0,12075,63155,0,12075,23543,7664,117,14422,7516,0,7664,7516
51824602,0,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,7516
51824603,0,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,7516
51824604,0,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824605,0,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824606,2001,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824607,17155,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824608,17155,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824609,0,0,12075,63155,0,12075,23543,7664,117,14422,23543,0,7664,23543
51824610,0,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824611,0,0,12075,63155,0,12075,23543,7664,117,14422,63155,0,7664,23543
51824612,6000,0,12075,63155,0,12075,23543,7664,117,14422,63155,0,7664,23543
51824613,6000,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824614,6000,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824615,6000,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824616,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,54602,7664,23543
51824617,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,54602,7664,23543
51824618,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,54602,7664,23543
51824619,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,54602,7664,23543
51824620,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824621,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824622,6546,0,12075,63155,0,12075,23543,7664,117,14422,0,0,7664,23543
51824623,174,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824624,174,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824625,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824626,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824627,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824628,0,0,12075,63156,0,12075,23543,7664,117,14422,7466,0,7664,54602
51824629,0,0,12075,63156,0,12075,23543,7664,117,14422,7466,0,7664,54602
51824630,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824631,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824632,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824633,0,0,12075,63156,0,12075,23543,7664,117,14422,0,7516,7664,54602
51824634,0,0,12075,63156,0,12075,23543,7664,117,14422,0,7516,7664,54602
51824635,0,0,12075,63156,0,12075,23543,7664,117,14422,0,7516,7664,54602
51824636,0,0,12075,63156,0,12075,23543,7664,117,14422,0,7516,7664,54602
51824637,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824638,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824639,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,54602
51824640,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824641,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824642,2001,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824643,17156,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824644,17156,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824645,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824646,0,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824647,0,0,12075,63156,0,12075,23543,7664,117,14422,63156,0,7664,7516
51824648,6000,0,12075,63156,0,12075,23543,7664,117,14422,63156,0,7664,7516
51824649,6000,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824650,6000,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824651,6000,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824652,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,173577,7664,7516
51824653,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,173577,7664,7516
51824654,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,173577,7664,7516
51824655,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,173577,7664,7516
51824656,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824657,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824658,7735,0,12075,63156,0,12075,23543,7664,117,14422,0,0,7664,7516
51824659,0,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824660,0,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824661,2001,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824662,17157,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824663,17157,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824664,0,0,12075,63157,0,12075,7516,7664,117,14422,63157,0,7664,173577
51824665,6000,0,12075,63157,0,12075,7516,7664,117,14422,63157,0,7664,173577
51824666,6000,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824667,6000,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824668,6000,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824669,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,173401,7664,173577
51824670,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,173401,7664,173577
51824671,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,173401,7664,173577
51824672,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,173401,7664,173577
51824673,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824674,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824675,7734,0,12075,63157,0,12075,7516,7664,117,14422,0,0,7664,173577
51824676,0,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824677,0,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824678,2001,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824679,17160,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824680,17160,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824681,0,0,12075,63160,0,12075,7715,7664,117,14422,63160,0,7664,173401
51824682,6000,0,12075,63160,0,12075,7715,7664,117,14422,63160,0,7664,173401
51824683,6000,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824684,6000,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824685,6000,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824686,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,144037,7664,173401
51824687,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,144037,7664,173401
51824688,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,144037,7664,173401
51824689,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,144037,7664,173401
51824690,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824691,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824692,7440,0,12075,63160,0,12075,7715,7664,117,14422,0,0,7664,173401
51824693,222,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7664,144037
51824694,222,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7664,144037
51824695,223,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7664,144037
51824696,223,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7716,7716
51824697,223,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7716,7716
51824698,145,0,12075,63161,0,12075,7716,7664,117,14422,0,0,7716,7716
51824699,145,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824700,145,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824701,0,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824702,17161,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824703,17161,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824704,0,0,12075,63161,0,12075,7664,7664,117,14422,63161,0,7716,7716
51824705,6000,0,12075,63161,0,12075,7664,7664,117,14422,63161,0,7716,7716
51824706,6000,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824707,6000,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824708,6000,0,12075,63161,0,12075,7664,7664,117,14422,0,0,7716,7716
51824709,6146,0,12075,63161,0,12075,7664,7664,117,14422,0,14601,7716,7716
