tick,MEMRD_ADDR,MEMRD_DATA,RAM_IDX,RAM_Q,CSA_12_0,s_maclk,BDRY
49254269,0,0,12005,111117,4333,0,0
49321690,0,0,14006,304200,4332,1,0
49321691,0,0,14006,304200,4332,0,0
49321692,0,0,14006,304200,4334,0,0
49321693,0,0,14006,304200,4334,0,0
49321694,0,0,14006,304200,4334,0,0
49321695,12023,0,14006,304200,4334,0,0
# MARK addr tick=49321695
49321696,12023,0,14006,304200,4334,0,0
49321697,0,0,14005,304200,4334,0,0
49321698,0,0,12005,304200,4334,0,0
49321699,0,0,12023,304200,4334,0,0
# MARK ram tick=49321699
49321700,0,44516,12023,111516,4334,0,0
49321701,0,44516,12023,111516,4334,0,0
49321702,0,44516,12023,111516,4334,0,0
49321703,0,44516,12000,111516,4334,0,0
49321704,0,0,12005,111516,4334,0,0
49321705,0,0,12005,111516,4334,0,0
49327517,0,0,14006,304200,4332,1,0
49327518,0,0,14006,304200,4332,0,0
49327519,0,0,14006,304200,4334,0,0
49327520,0,0,14006,304200,4334,0,0
49327521,0,0,14006,304200,4334,0,0
49327522,12023,0,14006,304200,4334,0,0
# MARK addr tick=49327522
49327523,12023,0,14006,304200,4334,0,0
49327524,0,0,14005,304200,4334,0,0
49327525,0,0,12005,304200,4334,0,0
49327526,0,0,12023,304200,4334,0,0
# MARK ram tick=49327526
49327527,0,44516,12023,111516,4334,0,0
49327528,0,44516,12023,111516,4334,0,0
49327529,0,44516,12023,111516,4334,0,0
49327530,0,44516,12000,111516,4334,0,0
49327531,0,0,12005,111516,4334,0,0
49327532,0,0,12005,111516,4334,0,0
49327961,0,0,62031,534200,174,1,0
49327962,0,0,62031,534200,174,0,0
49327963,0,0,62031,534200,0,0,0
49327964,0,0,62031,534200,0,0,0
49327965,0,0,62031,534200,0,0,0
49327966,7426,0,62031,534200,0,0,0
# MARK addr tick=49327966
49327967,7426,0,62031,534200,0,0,0
49327968,0,0,62003,534200,0,0,0
49327969,0,0,6003,534200,0,0,0
49327970,0,0,7426,534200,0,0,0
# MARK ram tick=49327970
49327971,0,14624,7426,31224,0,0,0
49327972,0,14624,7426,31224,0,0,0
49327973,0,14624,7426,31224,0,0,0
49327974,0,14624,6000,31224,0,0,0
49327975,0,0,6003,31224,0,0,0
49327976,0,0,6003,31224,0,0,0
49328019,0,0,14006,411623,145,1,0
49328020,0,0,14006,411623,145,0,0
49328021,0,0,14006,411623,0,0,0
49328022,0,0,14006,411623,0,0,0
49328023,0,0,14006,411623,0,0,0
49328024,7425,0,14006,411623,0,0,0
# MARK addr tick=49328024
49328025,7425,0,14006,411623,0,0,0
49328026,0,0,14003,411623,0,0,0
49328027,0,0,6003,411623,0,0,0
49328028,0,0,7425,411623,0,1,0
# MARK ram tick=49328028
49328029,0,0,7425,411623,0,0,0
49328030,0,0,7425,411623,2001,0,0
49328031,0,0,7425,411623,16625,0,0
49328032,0,0,6000,411623,16625,0,0
49328033,0,0,6003,411623,0,0,0
49328034,0,0,6003,411623,0,0,0
49328173,0,0,14006,111623,170,1,0
49328174,0,0,14006,111623,170,0,0
49328175,0,0,14006,111623,0,0,0
49328176,0,0,14006,111623,0,0,0
49328177,0,0,14006,111623,0,0,0
49328178,7425,0,14006,111623,0,0,0
# MARK addr tick=49328178
49328179,7425,0,14006,111623,0,0,0
49328180,0,0,14003,111623,0,0,0
49328181,0,0,6003,111623,0,0,0
49328182,0,0,7425,111623,0,0,0
# MARK ram tick=49328182
49328183,0,0,7425,400400,0,0,0
49328184,0,0,7425,400400,0,0,0
49328185,0,0,7425,400400,0,0,0
49328186,0,0,6000,400400,0,0,0
49328187,0,0,6003,400400,0,0,0
49328188,0,0,6003,400400,0,0,0
49329372,0,0,14006,61235,152,0,0
49329373,0,0,14006,61235,152,0,0
49329374,7437,0,14006,61235,152,0,0
49329375,7437,0,14006,61235,152,0,0
49329376,0,0,14003,61235,152,0,0
49329377,12023,0,6003,61235,152,0,0
# MARK addr tick=49329377
49329378,12023,0,7437,61235,152,1,0
49329379,12023,0,7437,61235,152,0,0
49329380,12023,0,7437,61235,145,0,0
49329381,12023,0,7437,61235,145,0,0
49329382,12023,0,6000,61235,145,0,0
49329383,12023,0,6003,61235,145,0,0
49329521,0,0,6003,417026,145,1,0
49329522,0,0,6003,417026,145,0,0
49329523,0,0,6003,417026,0,0,0
49329524,0,0,6003,417026,0,0,0
49329525,0,0,6003,417026,0,0,0
49329526,7426,0,6003,417026,0,0,0
# MARK addr tick=49329526
49329527,7426,0,6003,417026,0,0,0
49329528,0,0,6003,417026,0,0,0
49329529,14624,0,6003,417026,0,0,0
49329530,14624,0,7426,417026,0,1,0
# MARK ram tick=49329530
49329531,14624,0,7426,417026,0,0,0
49329532,14624,0,7426,417026,2001,0,0
49329533,14624,0,7426,417026,17155,0,0
49329534,14624,0,6000,417026,17155,0,0
49329535,14624,0,6003,417026,0,0,0
49329536,0,0,6003,417026,0,0,0
49335874,0,0,14006,61235,152,0,0
49335875,0,0,14006,61235,152,0,0
49335876,7463,0,14006,61235,152,0,0
49335877,7463,0,14006,61235,152,0,0
49335878,0,0,14003,61235,152,0,0
49335879,12023,0,6003,61235,152,0,0
# MARK addr tick=49335879
49335880,12023,0,7463,61235,152,1,0
49335881,12023,0,7463,61235,152,0,0
49335882,12023,0,7463,61235,145,0,0
49335883,12023,0,7463,61235,145,0,0
49335884,12023,0,6000,61235,145,0,0
49335885,12023,0,6003,61235,145,0,0
49336673,0,0,14006,304200,4332,1,0
49336674,0,0,14006,304200,4332,0,0
49336675,0,0,14006,304200,4334,0,0
49336676,0,0,14006,304200,4334,0,0
49336677,0,0,14006,304200,4334,0,0
49336678,12023,0,14006,304200,4334,0,0
# MARK addr tick=49336678
49336679,12023,0,14006,304200,4334,0,0
49336680,0,0,14005,304200,4334,0,0
49336681,0,0,12005,304200,4334,0,0
49336682,0,0,12023,304200,4334,0,0
# MARK ram tick=49336682
49336683,0,44516,12023,111516,4334,0,0
49336684,0,44516,12023,111516,4334,0,0
49336685,0,44516,12023,111516,4334,0,0
49336686,0,44516,12000,111516,4334,0,0
49336687,0,0,12005,111516,4334,0,0
49336688,0,0,12005,111516,4334,0,0
49337415,0,0,14006,304200,4332,1,0
49337416,0,0,14006,304200,4332,0,0
49337417,0,0,14006,304200,4333,0,0
49337418,0,0,14006,304200,4333,0,0
49337419,0,0,14006,304200,4333,0,0
49337420,12023,0,14006,304200,4333,0,0
# MARK addr tick=49337420
49337421,12023,0,14006,304200,4333,0,0
49337422,0,0,14005,304200,4333,0,0
49337423,0,0,12005,304200,4333,0,0
49337424,0,0,12023,304200,4333,0,0
# MARK ram tick=49337424
49337425,0,44516,12023,111516,4333,0,0
49337426,0,44516,12023,111516,4333,0,0
49337427,0,44516,12023,111516,4333,0,0
49337428,0,44516,12000,111516,4333,0,0
49337429,0,0,12005,111516,4333,0,0
49337430,0,0,12005,111516,4333,0,0
49338166,0,0,14006,304200,4332,1,0
49338167,0,0,14006,304200,4332,0,0
49338168,0,0,14006,304200,4334,0,0
49338169,0,0,14006,304200,4334,0,0
49338170,0,0,14006,304200,4334,0,0
49338171,12024,0,14006,304200,4334,0,0
# MARK addr tick=49338171
49338172,12024,0,14006,304200,4334,0,0
49338173,0,0,14005,304200,4334,0,0
49338174,0,0,12005,304200,4334,0,0
49338175,0,0,12024,304200,4334,0,0
# MARK ram tick=49338175
49338176,0,51524,12024,523124,4334,0,0
49338177,0,51524,12024,523124,4334,0,0
49338178,0,51524,12024,523124,4334,0,0
49338179,0,51524,12000,523124,4334,0,0
49338180,0,0,12005,523124,4334,0,0
49338181,0,0,12005,523124,4334,0,0
49338356,0,0,12005,523124,1145,0,0
49338357,0,0,12005,523124,1145,0,0
49338358,0,0,12005,523124,1145,1,0
49338359,0,0,12005,523124,1146,0,0
49338360,0,0,12005,523124,1146,0,1
49338361,0,0,12024,523124,1146,1,1
# MARK ram tick=49338361
49338362,0,0,12024,523124,1147,0,1
49338363,0,0,12024,523124,1147,0,1
49338364,0,0,12024,523124,1147,1,1
49338365,0,0,12000,523124,1150,0,1
49338366,0,0,12005,523124,1150,0,1
49338367,0,0,12005,523124,1150,1,0
49344549,0,0,14006,304200,4332,1,0
49344550,0,0,14006,304200,4332,0,0
49344551,0,0,14006,304200,4333,0,0
49344552,0,0,14006,304200,4333,0,0
49344553,0,0,14006,304200,4333,0,0
49344554,12024,0,14006,304200,4333,0,0
# MARK addr tick=49344554
49344555,12024,0,14006,304200,4333,0,0
49344556,0,0,14005,304200,4333,0,0
49344557,0,0,12005,304200,4333,0,0
49344558,0,0,12024,304200,4333,0,0
# MARK ram tick=49344558
49344559,0,51524,12024,523124,4333,0,0
49344560,0,51524,12024,523124,4333,0,0
49344561,0,51524,12024,523124,4333,0,0
49344562,0,51524,12000,523124,4333,0,0
49344563,0,0,12005,523124,4333,0,0
49344564,0,0,12005,523124,4333,0,0
49345276,0,0,14006,304200,4332,1,0
49345277,0,0,14006,304200,4332,0,0
49345278,0,0,14006,304200,4334,0,0
49345279,0,0,14006,304200,4334,0,0
49345280,0,0,14006,304200,4334,0,0
49345281,12025,0,14006,304200,4334,0,0
# MARK addr tick=49345281
49345282,12025,0,14006,304200,4334,0,0
49345283,0,0,14005,304200,4334,0,0
49345284,0,0,12005,304200,4334,0,0
49345285,0,0,12025,304200,4334,0,0
# MARK ram tick=49345285
49345286,0,51125,12025,122525,4334,0,0
49345287,0,51125,12025,122525,4334,0,0
49345288,0,51125,12025,122525,4334,0,0
49345289,0,51125,12000,122525,4334,0,0
49345290,0,0,12005,122525,4334,0,0
49345291,0,0,12005,122525,4334,0,0
49345998,0,0,14006,304200,4332,1,0
49345999,0,0,14006,304200,4332,0,0
49346000,0,0,14006,304200,4333,0,0
49346001,0,0,14006,304200,4333,0,0
49346002,0,0,14006,304200,4333,0,0
49346003,12025,0,14006,304200,4333,0,0
# MARK addr tick=49346003
49346004,12025,0,14006,304200,4333,0,0
49346005,0,0,14005,304200,4333,0,0
49346006,0,0,12005,304200,4333,0,0
49346007,0,0,12025,304200,4333,0,0
# MARK ram tick=49346007
49346008,0,51125,12025,122525,4333,0,0
49346009,0,51125,12025,122525,4333,0,0
49346010,0,51125,12025,122525,4333,0,0
49346011,0,51125,12000,122525,4333,0,0
49346012,0,0,12005,122525,4333,0,0
49346013,0,0,12005,122525,4333,0,0
49352385,0,0,14006,304200,4332,1,0
49352386,0,0,14006,304200,4332,0,0
49352387,0,0,14006,304200,4334,0,0
49352388,0,0,14006,304200,4334,0,0
49352389,0,0,14006,304200,4334,0,0
49352390,12026,0,14006,304200,4334,0,0
# MARK addr tick=49352390
49352391,12026,0,14006,304200,4334,0,0
49352392,0,0,14005,304200,4334,0,0
49352393,0,0,12005,304200,4334,0,0
49352394,0,0,12026,304200,4334,0,0
# MARK ram tick=49352394
49352395,0,41524,12026,103124,4334,0,0
49352396,0,41524,12026,103124,4334,0,0
49352397,0,41524,12026,103124,4334,0,0
49352398,0,41524,12000,103124,4334,0,0
49352399,0,0,12005,103124,4334,0,0
49352400,0,0,12005,103124,4334,0,0
49353104,0,0,14006,304200,4332,1,0
49353105,0,0,14006,304200,4332,0,0
49353106,0,0,14006,304200,4333,0,0
49353107,0,0,14006,304200,4333,0,0
49353108,0,0,14006,304200,4333,0,0
49353109,12026,0,14006,304200,4333,0,0
# MARK addr tick=49353109
49353110,12026,0,14006,304200,4333,0,0
49353111,0,0,14005,304200,4333,0,0
49353112,0,0,12005,304200,4333,0,0
49353113,0,0,12026,304200,4333,0,0
# MARK ram tick=49353113
49353114,0,41524,12026,103124,4333,0,0
49353115,0,41524,12026,103124,4333,0,0
49353116,0,41524,12026,103124,4333,0,0
49353117,0,41524,12000,103124,4333,0,0
49353118,0,0,12005,103124,4333,0,0
49353119,0,0,12005,103124,4333,0,0
49353838,0,0,14006,304200,4332,1,0
49353839,0,0,14006,304200,4332,0,0
49353840,0,0,14006,304200,4334,0,0
49353841,0,0,14006,304200,4334,0,0
49353842,0,0,14006,304200,4334,0,0
49353843,12027,0,14006,304200,4334,0,0
# MARK addr tick=49353843
49353844,12027,0,14006,304200,4334,0,0
49353845,0,0,14005,304200,4334,0,0
49353846,0,0,12005,304200,4334,0,0
49353847,0,0,12027,304200,4334,0,0
# MARK ram tick=49353847
49353848,0,44517,12027,111117,4334,0,0
49353849,0,44517,12027,111117,4334,0,0
49353850,0,44517,12027,111117,4334,0,0
49353851,0,44517,12000,111117,4334,0,0
49353852,0,0,12005,111117,4334,0,0
49353853,0,0,12005,111117,4334,0,0
49354575,0,0,14006,304200,4332,1,0
49354576,0,0,14006,304200,4332,0,0
49354577,0,0,14006,304200,4333,0,0
49354578,0,0,14006,304200,4333,0,0
49354579,0,0,14006,304200,4333,0,0
49354580,12027,0,14006,304200,4333,0,0
# MARK addr tick=49354580
49354581,12027,0,14006,304200,4333,0,0
49354582,0,0,14005,304200,4333,0,0
49354583,0,0,12005,304200,4333,0,0
49354584,0,0,12027,304200,4333,0,0
# MARK ram tick=49354584
49354585,0,44517,12027,111117,4333,0,0
49354586,0,44517,12027,111117,4333,0,0
49354587,0,44517,12027,111117,4333,0,0
49354588,0,44517,12000,111117,4333,0,0
49354589,0,0,12005,111117,4333,0,0
49354590,0,0,12005,111117,4333,0,0
49394853,0,0,14006,304200,4332,1,0
49394854,0,0,14006,304200,4332,0,0
49394855,0,0,14006,304200,4334,0,0
49394856,0,0,14006,304200,4334,0,0
49394857,0,0,14006,304200,4334,0,0
49394858,12023,0,14006,304200,4334,0,0
# MARK addr tick=49394858
49394859,12023,0,14006,304200,4334,0,0
49394860,0,0,14005,304200,4334,0,0
49394861,0,0,12005,304200,4334,0,0
49394862,0,0,12023,304200,4334,0,0
# MARK ram tick=49394862
49394863,0,44516,12023,111516,4334,0,0
49394864,0,44516,12023,111516,4334,0,0
49394865,0,44516,12023,111516,4334,0,0
49394866,0,44516,12000,111516,4334,0,0
49394867,0,0,12005,111516,4334,0,0
49394868,0,0,12005,111516,4334,0,0
49395021,0,0,14006,304200,4332,1,0
49395022,0,0,14006,304200,4332,0,0
49395023,0,0,14006,304200,4334,0,0
49395024,0,0,14006,304200,4334,0,0
49395025,0,0,14006,304200,4334,0,0
49395026,12023,0,14006,304200,4334,0,0
# MARK addr tick=49395026
49395027,12023,0,14006,304200,4334,0,0
49395028,0,0,14005,304200,4334,0,0
49395029,0,0,12005,304200,4334,0,0
49395030,0,0,12023,304200,4334,0,0
# MARK ram tick=49395030
49395031,0,44516,12023,111516,4334,0,0
49395032,0,44516,12023,111516,4334,0,0
49395033,0,44516,12023,111516,4334,0,0
49395034,0,44516,12000,111516,4334,0,0
49395035,0,0,12005,111516,4334,0,0
49395036,0,0,12005,111516,4334,0,0
49395457,0,0,62031,534200,174,1,0
49395458,0,0,62031,534200,174,0,0
49395459,0,0,62031,534200,0,0,0
49395460,0,0,62031,534200,0,0,0
49395461,0,0,62031,534200,0,0,0
49395462,7426,0,62031,534200,0,0,0
# MARK addr tick=49395462
49395463,7426,0,62031,534200,0,0,0
49395464,0,0,62003,534200,0,0,0
49395465,0,0,6003,534200,0,0,0
49395466,0,0,7426,534200,0,0,0
# MARK ram tick=49395466
49395467,0,14624,7426,31224,0,0,0
49395468,0,14624,7426,31224,0,0,0
49395469,0,14624,7426,31224,0,0,0
49395470,0,14624,6000,31224,0,0,0
49395471,0,0,6003,31224,0,0,0
49395472,0,0,6003,31224,0,0,0
49395515,0,0,14006,411623,145,1,0
49395516,0,0,14006,411623,145,0,0
49395517,0,0,14006,411623,0,0,0
49395518,0,0,14006,411623,0,0,0
49395519,0,0,14006,411623,0,0,0
49395520,7425,0,14006,411623,0,0,0
# MARK addr tick=49395520
49395521,7425,0,14006,411623,0,0,0
49395522,0,0,14003,411623,0,0,0
49395523,0,0,6003,411623,0,0,0
49395524,0,0,7425,411623,0,1,0
# MARK ram tick=49395524
49395525,0,0,7425,411623,0,0,0
49395526,0,0,7425,411623,2001,0,0
49395527,0,0,7425,411623,16625,0,0
49395528,0,0,6000,411623,16625,0,0
49395529,0,0,6003,411623,0,0,0
49395530,0,0,6003,411623,0,0,0
49395667,0,0,14006,111623,170,1,0
49395668,0,0,14006,111623,170,0,0
49395669,0,0,14006,111623,0,0,0
49395670,0,0,14006,111623,0,0,0
49395671,0,0,14006,111623,0,0,0
49395672,7425,0,14006,111623,0,0,0
# MARK addr tick=49395672
49395673,7425,0,14006,111623,0,0,0
49395674,0,0,14003,111623,0,0,0
49395675,0,0,6003,111623,0,0,0
49395676,0,0,7425,111623,0,0,0
# MARK ram tick=49395676
49395677,0,0,7425,400400,0,0,0
49395678,0,0,7425,400400,0,0,0
49395679,0,0,7425,400400,0,0,0
49395680,0,0,6000,400400,0,0,0
49395681,0,0,6003,400400,0,0,0
49395682,0,0,6003,400400,0,0,0
49410079,0,0,14006,61235,152,0,0
49410080,0,0,14006,61235,152,0,0
49410081,7437,0,14006,61235,152,0,0
49410082,7437,0,14006,61235,152,0,0
49410083,0,0,14003,61235,152,0,0
49410084,12023,0,6003,61235,152,0,0
# MARK addr tick=49410084
49410085,12023,0,7437,61235,152,1,0
49410086,12023,0,7437,61235,152,0,0
49410087,12023,0,7437,61235,145,0,0
49410088,12023,0,7437,61235,145,0,0
49410089,12023,0,6000,61235,145,0,0
49410090,12023,0,6003,61235,145,0,0
49410228,0,0,6003,417026,145,1,0
49410229,0,0,6003,417026,145,0,0
49410230,0,0,6003,417026,0,0,0
49410231,0,0,6003,417026,0,0,0
49410232,0,0,6003,417026,0,0,0
49410233,7426,0,6003,417026,0,0,0
# MARK addr tick=49410233
49410234,7426,0,6003,417026,0,0,0
49410235,0,0,6003,417026,0,0,0
49410236,14624,0,6003,417026,0,0,0
49410237,14624,0,7426,417026,0,1,0
# MARK ram tick=49410237
49410238,14624,0,7426,417026,0,0,0
49410239,14624,0,7426,417026,2001,0,0
49410240,14624,0,7426,417026,17155,0,0
49410241,14624,0,6000,417026,17155,0,0
49410242,14624,0,6003,417026,0,0,0
49410243,0,0,6003,417026,0,0,0
49410911,0,0,14006,61235,152,0,0
49410912,0,0,14006,61235,152,0,0
49410913,7463,0,14006,61235,152,0,0
49410914,7463,0,14006,61235,152,0,0
49410915,0,0,14003,61235,152,0,0
49410916,12023,0,6003,61235,152,0,0
# MARK addr tick=49410916
49410917,12023,0,7463,61235,152,1,0
49410918,12023,0,7463,61235,152,0,0
49410919,12023,0,7463,61235,145,0,0
49410920,12023,0,7463,61235,145,0,0
49410921,12023,0,6000,61235,145,0,0
49410922,12023,0,6003,61235,145,0,0
49411717,0,0,14006,304200,4332,1,0
49411718,0,0,14006,304200,4332,0,0
49411719,0,0,14006,304200,4334,0,0
49411720,0,0,14006,304200,4334,0,0
49411721,0,0,14006,304200,4334,0,0
49411722,12023,0,14006,304200,4334,0,0
# MARK addr tick=49411722
49411723,12023,0,14006,304200,4334,0,0
49411724,0,0,14005,304200,4334,0,0
49411725,0,0,12005,304200,4334,0,0
49411726,0,0,12023,304200,4334,0,0
# MARK ram tick=49411726
49411727,0,44516,12023,111516,4334,0,0
49411728,0,44516,12023,111516,4334,0,0
49411729,0,44516,12023,111516,4334,0,0
49411730,0,44516,12000,111516,4334,0,0
49411731,0,0,12005,111516,4334,0,0
49411732,0,0,12005,111516,4334,0,0
49418113,0,0,14006,304200,4332,1,0
49418114,0,0,14006,304200,4332,0,0
49418115,0,0,14006,304200,4333,0,0
49418116,0,0,14006,304200,4333,0,0
49418117,0,0,14006,304200,4333,0,0
49418118,12023,0,14006,304200,4333,0,0
# MARK addr tick=49418118
49418119,12023,0,14006,304200,4333,0,0
49418120,0,0,14005,304200,4333,0,0
49418121,0,0,12005,304200,4333,0,0
49418122,0,0,12023,304200,4333,0,0
# MARK ram tick=49418122
49418123,0,44516,12023,111516,4333,0,0
49418124,0,44516,12023,111516,4333,0,0
49418125,0,44516,12023,111516,4333,0,0
49418126,0,44516,12000,111516,4333,0,0
49418127,0,0,12005,111516,4333,0,0
49418128,0,0,12005,111516,4333,0,0
49418869,0,0,14006,304200,4332,1,0
49418870,0,0,14006,304200,4332,0,0
49418871,0,0,14006,304200,4334,0,0
49418872,0,0,14006,304200,4334,0,0
49418873,0,0,14006,304200,4334,0,0
49418874,12024,0,14006,304200,4334,0,0
# MARK addr tick=49418874
49418875,12024,0,14006,304200,4334,0,0
49418876,0,0,14005,304200,4334,0,0
49418877,0,0,12005,304200,4334,0,0
49418878,0,0,12024,304200,4334,0,0
# MARK ram tick=49418878
49418879,0,51524,12024,523124,4334,0,0
49418880,0,51524,12024,523124,4334,0,0
49418881,0,51524,12024,523124,4334,0,0
49418882,0,51524,12000,523124,4334,0,0
49418883,0,0,12005,523124,4334,0,0
49418884,0,0,12005,523124,4334,0,0
49419588,0,0,14006,304200,4332,1,0
49419589,0,0,14006,304200,4332,0,0
49419590,0,0,14006,304200,4333,0,0
49419591,0,0,14006,304200,4333,0,0
49419592,0,0,14006,304200,4333,0,0
49419593,12024,0,14006,304200,4333,0,0
# MARK addr tick=49419593
49419594,12024,0,14006,304200,4333,0,0
49419595,0,0,14005,304200,4333,0,0
49419596,0,0,12005,304200,4333,0,0
49419597,0,0,12024,304200,4333,0,0
# MARK ram tick=49419597
49419598,0,51524,12024,523124,4333,0,0
49419599,0,51524,12024,523124,4333,0,0
49419600,0,51524,12024,523124,4333,0,0
49419601,0,51524,12000,523124,4333,0,0
49419602,0,0,12005,523124,4333,0,0
49419603,0,0,12005,523124,4333,0,0
49420314,0,0,14006,304200,4332,1,0
49420315,0,0,14006,304200,4332,0,0
49420316,0,0,14006,304200,4334,0,0
49420317,0,0,14006,304200,4334,0,0
49420318,0,0,14006,304200,4334,0,0
49420319,12025,0,14006,304200,4334,0,0
# MARK addr tick=49420319
49420320,12025,0,14006,304200,4334,0,0
49420321,0,0,14005,304200,4334,0,0
49420322,0,0,12005,304200,4334,0,0
49420323,0,0,12025,304200,4334,0,0
# MARK ram tick=49420323
49420324,0,51125,12025,122525,4334,0,0
49420325,0,51125,12025,122525,4334,0,0
49420326,0,51125,12025,122525,4334,0,0
49420327,0,51125,12000,122525,4334,0,0
49420328,0,0,12005,122525,4334,0,0
49420329,0,0,12005,122525,4334,0,0
49426685,0,0,14006,304200,4332,1,0
49426686,0,0,14006,304200,4332,0,0
49426687,0,0,14006,304200,4333,0,0
49426688,0,0,14006,304200,4333,0,0
49426689,0,0,14006,304200,4333,0,0
49426690,12025,0,14006,304200,4333,0,0
# MARK addr tick=49426690
49426691,12025,0,14006,304200,4333,0,0
49426692,0,0,14005,304200,4333,0,0
49426693,0,0,12005,304200,4333,0,0
49426694,0,0,12025,304200,4333,0,0
# MARK ram tick=49426694
49426695,0,51125,12025,122525,4333,0,0
49426696,0,51125,12025,122525,4333,0,0
49426697,0,51125,12025,122525,4333,0,0
49426698,0,51125,12000,122525,4333,0,0
49426699,0,0,12005,122525,4333,0,0
49426700,0,0,12005,122525,4333,0,0
49427415,0,0,14006,304200,4332,1,0
49427416,0,0,14006,304200,4332,0,0
49427417,0,0,14006,304200,4334,0,0
49427418,0,0,14006,304200,4334,0,0
49427419,0,0,14006,304200,4334,0,0
49427420,12026,0,14006,304200,4334,0,0
# MARK addr tick=49427420
49427421,12026,0,14006,304200,4334,0,0
49427422,0,0,14005,304200,4334,0,0
49427423,0,0,12005,304200,4334,0,0
49427424,0,0,12026,304200,4334,0,0
# MARK ram tick=49427424
49427425,0,41524,12026,103124,4334,0,0
49427426,0,41524,12026,103124,4334,0,0
49427427,0,41524,12026,103124,4334,0,0
49427428,0,41524,12000,103124,4334,0,0
49427429,0,0,12005,103124,4334,0,0
49427430,0,0,12005,103124,4334,0,0
49428138,0,0,14006,304200,4332,1,0
49428139,0,0,14006,304200,4332,0,0
49428140,0,0,14006,304200,4333,0,0
49428141,0,0,14006,304200,4333,0,0
49428142,0,0,14006,304200,4333,0,0
49428143,12026,0,14006,304200,4333,0,0
# MARK addr tick=49428143
49428144,12026,0,14006,304200,4333,0,0
49428145,0,0,14005,304200,4333,0,0
49428146,0,0,12005,304200,4333,0,0
49428147,0,0,12026,304200,4333,0,0
# MARK ram tick=49428147
49428148,0,41524,12026,103124,4333,0,0
49428149,0,41524,12026,103124,4333,0,0
49428150,0,41524,12026,103124,4333,0,0
49428151,0,41524,12000,103124,4333,0,0
49428152,0,0,12005,103124,4333,0,0
49428153,0,0,12005,103124,4333,0,0
49428857,0,0,14006,304200,4332,1,0
49428858,0,0,14006,304200,4332,0,0
49428859,0,0,14006,304200,4334,0,0
49428860,0,0,14006,304200,4334,0,0
49428861,0,0,14006,304200,4334,0,0
49428862,12027,0,14006,304200,4334,0,0
# MARK addr tick=49428862
49428863,12027,0,14006,304200,4334,0,0
49428864,0,0,14005,304200,4334,0,0
49428865,0,0,12005,304200,4334,0,0
49428866,0,0,12027,304200,4334,0,0
# MARK ram tick=49428866
49428867,0,44517,12027,111117,4334,0,0
49428868,0,44517,12027,111117,4334,0,0
49428869,0,44517,12027,111117,4334,0,0
49428870,0,44517,12000,111117,4334,0,0
49428871,0,0,12005,111117,4334,0,0
49428872,0,0,12005,111117,4334,0,0
49428980,0,0,12005,111117,145,0,0
49428981,0,0,12005,111117,145,0,0
49428982,0,0,12005,111117,145,0,0
49428983,0,0,12005,111117,145,0,0
49428984,0,0,12005,111117,145,0,1
49428985,0,0,12027,111117,145,0,1
# MARK ram tick=49428985
49428986,0,0,12027,111117,145,1,1
49428987,0,0,12027,111117,145,0,1
49428988,0,0,12027,111117,0,0,1
49428989,0,0,12000,111117,0,1,1
49428990,0,0,12005,111117,0,0,1
49428991,0,0,12005,111117,17,0,0
49435255,0,0,14006,304200,4332,1,0
49435256,0,0,14006,304200,4332,0,0
49435257,0,0,14006,304200,4333,0,0
49435258,0,0,14006,304200,4333,0,0
49435259,0,0,14006,304200,4333,0,0
49435260,12027,0,14006,304200,4333,0,0
# MARK addr tick=49435260
49435261,12027,0,14006,304200,4333,0,0
49435262,0,0,14005,304200,4333,0,0
49435263,0,0,12005,304200,4333,0,0
49435264,0,0,12027,304200,4333,0,0
# MARK ram tick=49435264
49435265,0,44517,12027,111117,4333,0,0
49435266,0,44517,12027,111117,4333,0,0
49435267,0,44517,12027,111117,4333,0,0
49435268,0,44517,12000,111117,4333,0,0
49435269,0,0,12005,111117,4333,0,0
49435270,0,0,12005,111117,4333,0,0
49486244,0,0,14006,304200,4332,1,0
49486245,0,0,14006,304200,4332,0,0
49486246,0,0,14006,304200,4334,0,0
49486247,0,0,14006,304200,4334,0,0
49486248,0,0,14006,304200,4334,0,0
49486249,12023,0,14006,304200,4334,0,0
# MARK addr tick=49486249
49486250,12023,0,14006,304200,4334,0,0
49486251,0,0,14005,304200,4334,0,0
49486252,0,0,12005,304200,4334,0,0
49486253,0,0,12023,304200,4334,0,0
# MARK ram tick=49486253
49486254,0,44516,12023,111516,4334,0,0
49486255,0,44516,12023,111516,4334,0,0
49486256,0,44516,12023,111516,4334,0,0
49486257,0,44516,12000,111516,4334,0,0
49486258,0,0,12005,111516,4334,0,0
49486259,0,0,12005,111516,4334,0,0
49486414,0,0,14006,304200,4332,1,0
49486415,0,0,14006,304200,4332,0,0
49486416,0,0,14006,304200,4334,0,0
49486417,0,0,14006,304200,4334,0,0
49486418,0,0,14006,304200,4334,0,0
49486419,12023,0,14006,304200,4334,0,0
# MARK addr tick=49486419
49486420,12023,0,14006,304200,4334,0,0
49486421,0,0,14005,304200,4334,0,0
49486422,0,0,12005,304200,4334,0,0
49486423,0,0,12023,304200,4334,0,0
# MARK ram tick=49486423
49486424,0,44516,12023,111516,4334,0,0
49486425,0,44516,12023,111516,4334,0,0
49486426,0,44516,12023,111516,4334,0,0
49486427,0,44516,12000,111516,4334,0,0
