tick,CSA,AREG,TREG,RP,RX,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_alu_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_idbctl_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_FIDBO_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0
71281760,6000,1206,177777,56153,7515,7672,0,0,0,116400,124041,0,0,0,0
71281761,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,0
71281762,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
71281763,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
71281764,7713,1206,177777,56153,7515,7672,171376,0,171376,116400,124041,0,0,0,22
71281765,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
71281766,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
71281767,7713,1206,177777,56153,7515,7672,171376,0,0,116400,124041,0,0,0,22
71281768,0,1206,177777,56214,7515,7672,171376,0,0,116400,171376,177776,0,177776,22
71281769,0,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,4
71281770,2001,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281771,16214,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281772,16214,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281773,0,1206,177777,56214,7515,7672,0,56214,0,116400,171376,177776,0,177776,0
71281774,6000,1206,177777,56214,7515,7672,0,56214,0,116400,171376,177776,0,177776,0
71281775,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281776,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281777,6000,1206,177777,56214,7515,7672,0,0,0,116400,171376,177776,0,177776,0
71281778,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
71281779,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
71281780,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
71281781,7400,1206,177777,56214,7515,7672,140065,0,140065,116400,171376,177776,0,177776,0
71281782,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
71281783,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
71281784,7400,1206,177777,56214,7515,7672,140065,0,0,116400,171376,177776,0,177776,0
71281785,215,1206,177776,56215,7515,7672,140065,0,0,116400,140065,1210,0,1210,0
71281786,215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281787,0,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281788,16215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281789,16215,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281790,0,1206,177776,56215,7515,7672,0,56215,0,116400,140065,1210,0,1210,0
71281791,6000,1206,177776,56215,7515,7672,0,56215,0,116400,140065,1210,0,1210,0
71281792,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281793,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281794,6000,1206,177776,56215,7515,7672,0,0,0,116400,140065,1210,0,1210,0
71281795,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,0
71281796,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
71281797,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
71281798,7240,1206,177776,56215,7515,7672,124017,0,124017,116400,140065,1210,0,1210,34
71281799,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
71281800,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
71281801,7240,1206,177776,56215,7515,7672,124017,0,0,116400,140065,1210,0,1210,34
71281802,0,1206,177776,56216,7515,7672,124017,0,0,116400,124017,0,0,0,34
71281803,0,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,4
71281804,2001,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281805,16234,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281806,16234,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281807,0,1206,177776,56216,7515,7672,0,56234,0,116400,124017,0,0,0,0
71281808,6000,1206,177776,56216,7515,7672,0,56234,0,116400,124017,0,0,0,0
71281809,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281810,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281811,6000,1206,177776,56216,7515,7672,0,0,0,116400,124017,0,0,0,0
71281812,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
71281813,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
71281814,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
71281815,6046,1206,177776,56216,7515,7672,4611,0,4611,116400,124017,0,0,0,0
71281816,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
71281817,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
71281818,6046,1206,177776,56216,7515,7672,4611,0,0,116400,124017,0,0,0,0
71281819,145,1206,177776,56235,7515,7672,5617,0,0,116400,4611,1206,0,1206,0
71281820,145,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
71281821,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
71281822,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
71281823,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
71281824,0,1206,177776,56235,7515,7672,1206,7503,0,116400,4611,1206,0,1206,0
71281825,0,1206,177776,56235,7515,7672,1206,7503,0,116400,4611,1206,0,1206,0
71281826,0,1206,177776,56235,7515,7672,1206,0,0,116400,4611,1206,0,1206,0
71281827,0,1206,177776,56235,7515,7672,1206,1206,0,116400,4611,1206,0,1206,0
71281828,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
71281829,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,4
71281830,2001,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
71281831,16235,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
71281832,16235,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
71281833,0,1206,177776,56235,7515,7672,0,1206,0,116400,4611,0,0,0,0
71281834,0,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
71281835,0,1206,177776,56235,7515,7672,0,56235,0,116400,4611,0,0,0,0
71281836,6000,1206,177776,56235,7515,7672,0,56235,0,116400,4611,0,0,0,0
71281837,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
71281838,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
71281839,6000,1206,177776,56235,7515,7672,0,0,0,116400,4611,0,0,0,0
71281840,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
71281841,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
71281842,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
71281843,6446,1206,177776,56235,7515,7672,44607,0,44607,116400,4611,0,0,0,0
71281844,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
71281845,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
71281846,6446,1206,177776,56235,7515,7672,44607,0,0,116400,4611,0,0,0,0
71281847,170,1206,177776,56236,7515,7672,44607,0,0,116400,44607,116400,0,116400,0
71281848,170,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281849,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281850,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281851,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281852,0,1206,177776,56236,7515,7672,0,7501,0,116400,44607,116400,0,116400,3
71281853,0,1206,177776,56236,7515,7672,0,7501,0,116400,44607,116400,0,116400,3
71281854,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281855,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281856,0,1206,177776,56236,7515,7672,0,0,0,116400,44607,116400,0,116400,3
71281857,0,1206,177776,56236,7515,7672,12,0,12,116400,44607,116400,0,116400,3
71281858,0,1206,177776,56236,7515,7672,12,0,12,116400,44607,116400,0,116400,3
71281859,0,1206,177776,56236,7515,7672,12,0,12,116400,44607,116400,0,116400,3
71281860,0,1206,177776,56236,7515,7672,12,0,12,116400,44607,116400,0,116400,3
71281861,0,1206,177776,56236,7515,7672,12,0,0,116400,44607,116400,0,116400,3
71281862,0,1206,177776,56236,7515,7672,12,0,0,116400,44607,116400,0,116400,3
71281863,0,1206,177776,56236,7515,7672,12,0,0,116400,44607,116400,0,116400,3
71281864,0,1206,177776,56236,7515,7672,12,0,0,116400,12,12,0,12,3
71281865,0,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,4
71281866,2001,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281867,16236,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281868,16236,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281869,0,1206,177776,56236,7515,7672,0,56236,0,116400,12,12,0,12,0
71281870,6000,1206,177776,56236,7515,7672,0,56236,0,116400,12,12,0,12,0
71281871,6000,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281872,6000,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281873,6000,1206,177776,56236,7515,7672,0,0,0,116400,12,12,0,12,0
71281874,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,12,12,0,12,0
71281875,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,12,12,0,12,0
71281876,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,12,12,0,12,0
71281877,7352,1206,177776,56236,7515,7672,135254,0,135254,116400,12,12,0,12,0
71281878,7352,1206,177776,56236,7515,7672,135254,0,0,116400,12,12,0,12,0
71281879,7352,1206,177776,56236,7515,7672,135254,0,0,116400,12,12,0,12,0
71281880,7352,1206,177776,56236,7515,7672,135254,0,0,116400,12,12,0,12,0
71281881,143,12,177776,56237,7515,7672,135254,0,0,116400,135254,56237,0,56237,0
71281882,143,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281883,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281884,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281885,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281886,0,12,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
71281887,0,12,177776,56237,7515,7672,0,56112,0,116400,135254,56237,0,56237,34
71281888,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281889,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281890,0,12,177776,56237,7515,7672,0,0,0,116400,135254,56237,0,56237,34
71281891,0,12,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
71281892,0,12,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
71281893,0,12,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
71281894,0,12,177776,56237,7515,7672,55575,0,55575,116400,135254,56237,0,56237,34
71281895,0,12,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
71281896,0,12,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
71281897,0,12,177776,56237,7515,7672,55575,0,0,116400,135254,56237,0,56237,34
71281898,0,12,177776,56237,7515,7672,55575,0,0,116400,55575,0,0,0,34
71281899,0,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,4
71281900,2001,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281901,17575,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281902,17575,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281903,0,12,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
71281904,6000,12,177776,56237,7515,7672,0,55575,0,116400,55575,0,0,0,0
71281905,6000,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281906,6000,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281907,6000,12,177776,56237,7515,7672,0,0,0,116400,55575,0,0,0,0
71281908,7461,12,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
71281909,7461,12,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
71281910,7461,12,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
71281911,7461,12,177776,56237,7515,7672,146147,0,146147,116400,55575,0,0,0,0
71281912,7461,12,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
71281913,7461,12,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
71281914,7461,12,177776,56237,7515,7672,146147,0,0,116400,55575,0,0,0,0
71281915,145,12,177776,55576,7515,7672,146147,0,0,116400,146147,56237,0,56237,0
71281916,145,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281917,0,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281918,17576,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281919,17576,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281920,0,12,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
71281921,6000,12,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
71281922,6000,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281923,6000,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281924,6000,12,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71281925,6146,12,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71281926,6146,12,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71281927,6146,12,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71281928,6146,12,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71281929,6146,12,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71281930,6146,12,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71281931,6146,12,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71281932,145,12,177776,55577,56237,7672,56637,0,0,116400,146147,56237,0,56237,0
71281933,145,12,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71281934,0,12,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71281935,0,12,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71281936,0,12,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71281937,0,12,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
71281938,0,12,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
71281939,0,12,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71281940,0,12,177776,55577,56237,7672,56237,56237,0,116400,146147,56237,0,56237,0
71281941,0,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71281942,0,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,4
71281943,2001,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71281944,17577,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71281945,17577,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71281946,0,12,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71281947,0,12,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71281948,0,12,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
71281949,6000,12,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
71281950,6000,12,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71281951,6000,12,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71281952,6000,12,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71281953,6046,12,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71281954,6046,12,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71281955,6046,12,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71281956,6046,12,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71281957,6046,12,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71281958,6046,12,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71281959,6046,12,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71281960,145,12,177776,55600,56237,7672,4612,0,0,116400,4612,12,0,12,0
71281961,145,12,177776,55600,56237,7672,12,0,0,116400,4612,12,0,12,0
71281962,0,12,177776,55600,56237,7672,12,0,0,116400,4612,12,0,12,0
71281963,0,12,177776,55600,56237,7672,12,0,0,116400,4612,12,0,12,0
71281964,0,12,177776,55600,56237,7672,12,0,0,116400,4612,12,0,12,0
71281965,0,12,177776,55600,56237,7672,12,7504,0,116400,4612,12,0,12,0
71281966,0,12,177776,55600,56237,7672,12,7504,0,116400,4612,12,0,12,0
71281967,0,12,177776,55600,56237,7672,12,0,0,116400,4612,12,0,12,0
71281968,0,12,177776,55600,56237,7672,12,12,0,116400,4612,12,0,12,0
71281969,0,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,0
# MARK fill tick=71281969
71281970,0,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,4
71281971,2001,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,0
71281972,17600,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,0
71281973,17600,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,0
71281974,0,12,177776,55600,56237,7672,0,12,0,116400,12,0,0,0,0
71281975,0,12,177776,55600,56237,7672,0,0,0,116400,12,0,0,0,0
71281976,0,12,177776,55600,56237,7672,0,55600,0,116400,12,0,0,0,0
71281977,6000,12,177776,55600,56237,7672,0,55600,0,116400,12,0,0,0,0
71307875,16151,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71307876,16151,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71307877,0,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
71307878,6000,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
71307879,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71307880,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71307881,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71307882,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71307883,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71307884,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71307885,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71307886,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71307887,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71307888,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71307889,215,1206,177777,56152,7515,7672,140065,0,0,55714,140065,1207,0,1207,0
71307890,215,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307891,0,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307892,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307893,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307894,0,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
71307895,6000,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
71307896,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307897,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307898,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71307899,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,0
71307900,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71307901,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71307902,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71307903,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71307904,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71307905,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71307906,0,1206,177777,56153,7515,7672,124041,0,0,55714,124041,0,0,0,34
71307907,0,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,4
71307908,2001,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307909,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307910,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307911,0,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
71307912,6000,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
71307913,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307914,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307915,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71307916,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,0
71307917,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71307918,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71307919,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71307920,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71307921,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71307922,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71307923,0,1206,177777,56214,7515,7672,171376,0,0,55714,171376,177776,0,177776,22
71307924,0,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,4
71307925,2001,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307926,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307927,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307928,0,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
71307929,6000,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
71307930,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307931,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307932,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71307933,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71307934,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71307935,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71307936,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71307937,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71307938,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71307939,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71307940,215,1206,177776,56215,7515,7672,140065,0,0,55714,140065,1210,0,1210,0
71307941,215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307942,0,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307943,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307944,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307945,0,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
71307946,6000,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
71307947,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307948,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307949,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71307950,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,0
71307951,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
