tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
71693747,0,0,302,7504,0,74030,3107,0,74030,10244,400,0,0,74030,103747,0,0
71693748,6000,0,302,7504,0,74030,3107,0,74030,10244,400,0,0,74030,103747,0,0
71693749,6000,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693750,6000,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693751,6000,0,302,7504,0,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693752,7752,0,302,7504,175235,74030,0,175235,74030,10244,400,0,0,74030,103747,0,0
71693753,7752,0,302,7504,175235,74030,0,175235,74030,10244,400,0,0,74030,103747,0,0
71693754,7752,0,302,7504,175235,74030,0,175235,74030,10244,400,0,0,74030,103747,0,0
71693755,7752,0,302,7504,175235,74030,0,175235,74030,10244,400,0,0,74030,103747,0,0
71693756,7752,0,302,7504,175235,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693757,7752,0,302,7504,175235,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693758,7752,0,302,7504,175235,74030,0,0,74030,10244,400,0,0,74030,103747,0,0
71693759,256,0,302,7504,175235,74030,0,0,74030,175235,14170,256,0,74030,103747,0,0
71693760,256,0,302,7504,74030,74030,0,0,74030,175235,14170,256,6,74030,103747,0,0
71693761,257,0,302,7504,74030,74030,0,0,74030,175235,14170,256,6,74030,103747,0,0
71693762,257,0,302,7504,10244,10244,0,0,74030,74030,14170,0,6,10244,167533,10244,0
71693763,260,0,302,7504,10244,10244,0,0,74030,74030,14170,0,0,10244,167533,10244,0
71693764,264,0,302,7504,10244,10244,0,0,74030,74030,14170,0,0,10244,167533,10244,0
71693765,264,0,302,7504,177777,177777,0,0,74030,74030,122020,264,0,177777,0,0,10244
71693766,264,0,302,7504,177777,177777,0,0,74030,74030,122020,264,1,177777,0,0,10244
71693767,265,0,302,7504,177777,177777,0,0,74030,74030,122020,264,1,177777,0,0,10244
71693768,265,0,302,7504,10,10,0,0,177777,74030,177777,350,1,10,177767,10,7672
71693769,266,0,302,7504,10,10,0,0,177777,74030,177777,350,0,10,177767,10,7672
71693770,266,0,302,7504,10,10,0,0,177777,74030,177777,350,0,10,177767,10,7672
71693771,266,0,302,7504,10243,10243,0,0,177777,74030,4000,325,0,10243,167534,0,10244
71693772,267,0,302,7504,10243,10243,0,0,177777,74030,4000,325,0,10243,167534,0,10244
71693773,0,0,302,7504,10243,10243,0,0,177777,74030,4000,325,0,10243,167534,0,10244
71693774,0,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693775,0,0,302,7504,0,0,0,0,177777,74030,121420,0,4,0,177777,0,10244
71693776,2001,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693777,17110,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693778,17110,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693779,0,0,302,7504,0,0,3110,0,177777,74030,121420,0,0,0,177777,0,10244
71693780,6000,0,302,7504,0,0,3110,0,177777,74030,121420,0,0,0,177777,0,10244
71693781,6000,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693782,6000,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693783,6000,0,302,7504,0,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693784,7461,0,302,7504,146142,0,0,146142,177777,74030,121420,0,0,0,177777,0,10244
71693785,7461,0,302,7504,146142,0,0,146142,177777,74030,121420,0,0,0,177777,0,10244
71693786,7461,0,302,7504,146142,0,0,146142,177777,74030,121420,0,0,0,177777,0,10244
71693787,7461,0,302,7504,146142,0,0,146142,177777,74030,121420,0,0,0,177777,0,10244
71693788,7461,0,302,7504,146142,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693789,7461,0,302,7504,146142,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693790,7461,0,302,7504,146142,0,0,0,177777,74030,121420,0,0,0,177777,0,10244
71693791,145,0,302,7504,146142,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693792,145,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693793,0,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693794,17111,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693795,17111,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693796,0,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693797,0,0,302,7504,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
71693798,0,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693799,0,0,302,7504,0,0,0,0,177777,0,13006,0,4,0,177777,0,0
71693800,2001,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693801,17026,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693802,17026,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693803,0,0,302,7504,0,0,3026,0,177777,0,13006,0,0,0,177777,0,0
71693804,6000,0,302,7504,0,0,3026,0,177777,0,13006,0,0,0,177777,0,0
71693805,6000,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693806,6000,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693807,6000,0,302,7504,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
71693808,7240,0,302,7504,124010,0,0,124010,177777,0,13006,0,0,0,177777,0,0
71693809,7240,0,302,7504,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
71693810,7240,0,302,7504,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
71693811,7240,0,302,7504,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
71693812,7240,0,302,7504,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
71693813,7240,0,302,7504,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
71693814,7240,0,302,7504,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
71693815,0,0,302,7504,124010,0,0,0,177777,124010,0,0,34,177777,177777,0,0
71693816,0,0,302,7504,0,0,0,0,177777,124010,0,0,4,177777,177777,0,0
71693817,2001,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693818,17036,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693819,17036,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693820,0,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693821,0,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693822,0,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693823,0,0,302,7504,0,0,3036,0,177777,124010,0,0,0,177777,177777,0,0
71693824,6000,0,302,7504,0,0,3036,0,177777,124010,0,0,0,177777,177777,0,0
71693825,6000,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693826,6000,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693827,6000,0,302,7504,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693828,7750,0,302,7504,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
71693829,7750,0,302,7504,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
71693830,7750,0,302,7504,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
71693831,7750,0,302,7504,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
71693832,7750,0,302,7504,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693833,7750,0,302,7504,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693834,7750,0,302,7504,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
71693835,262,0,302,7504,177777,177777,0,0,177777,175020,0,262,0,177777,0,0,0
71693836,262,0,302,7504,177777,177777,0,0,177777,175020,0,262,6,177777,0,0,0
71693837,263,0,302,7504,177777,177777,0,0,177777,175020,0,262,6,177777,0,0,0
71693838,263,0,302,7504,10244,10244,0,0,177777,175020,177777,0,6,10244,167533,10244,0
71693839,264,0,302,7504,10244,10244,0,0,177777,175020,177777,0,0,10244,167533,10244,0
71693840,264,0,302,7504,10244,10244,0,0,177777,175020,177777,0,0,10244,167533,10244,0
71693841,264,0,302,7504,10244,10244,0,0,177777,175020,122020,0,0,10244,167533,0,10244
71693842,265,0,302,7504,10244,10244,0,0,177777,175020,122020,0,1,10244,167533,0,10244
71693843,265,0,302,7504,10244,10244,0,0,177777,175020,122020,0,1,10244,167533,0,10244
71693844,265,0,302,7504,4,4,0,0,10244,175020,122020,350,1,4,177773,4,3037
71693845,266,0,302,7504,4,4,0,0,10244,175020,122020,350,0,4,177773,4,3037
71693846,266,0,302,7504,4,4,0,0,10244,175020,122020,350,0,4,177773,4,3037
71693847,266,0,302,7504,20510,20510,0,0,10244,175020,2000,325,0,20510,157267,0,10244
71693848,267,0,302,7504,20510,20510,0,0,10244,175020,2000,325,0,20510,157267,0,10244
71693849,0,0,302,7504,20510,20510,0,0,10244,175020,2000,325,0,20510,157267,0,10244
71693850,0,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693851,0,0,302,7504,0,0,0,0,10244,175020,44041,0,4,0,177777,0,10244
71693852,2001,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693853,17037,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693854,17037,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693855,0,0,302,7504,0,0,3037,0,10244,175020,44041,0,0,0,177777,0,10244
71693856,6000,0,302,7504,0,0,3037,0,10244,175020,44041,0,0,0,177777,0,10244
71693857,6000,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693858,6000,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693859,6000,0,302,7504,0,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693860,7504,0,302,7504,150402,0,0,150402,10244,175020,44041,0,0,0,177777,0,10244
71693861,7504,0,302,7504,150402,0,0,150402,10244,175020,44041,0,0,0,177777,0,10244
71693862,7504,0,302,7504,150402,0,0,150402,10244,175020,44041,0,0,0,177777,0,10244
71693863,7504,0,302,7504,150402,0,0,150402,10244,175020,44041,0,0,0,177777,0,10244
71693864,7504,0,302,7504,150402,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693865,7504,0,302,7504,150402,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693866,7504,0,302,7504,150402,0,0,0,10244,175020,44041,0,0,0,177777,0,10244
71693867,657,0,302,7504,150646,10244,0,0,10244,150402,0,657,0,10244,167533,0,0
71693868,657,0,302,7504,10244,10244,0,0,10244,150402,0,657,0,10244,167533,0,0
71693869,326,0,302,7504,10244,10244,0,0,10244,150402,0,657,0,10244,167533,0,0
71693870,326,0,302,7504,10244,10244,0,0,10244,10244,122020,326,0,10244,167533,0,0
71693871,326,0,302,7504,10244,10244,0,0,10244,10244,122020,326,0,10244,167533,0,0
71693872,327,0,302,7504,10244,10244,0,0,10244,10244,122020,326,0,10244,167533,0,0
71693873,327,0,302,7504,10244,10244,0,0,10244,10244,122020,64,0,10244,167533,0,0
71693874,330,0,302,7504,10244,10244,0,0,10244,10244,122020,64,0,10244,167533,0,0
71693875,660,0,302,7504,10244,10244,0,0,10244,10244,122020,64,0,10244,167533,0,0
71693876,660,0,302,7504,10244,10244,0,0,10244,10244,122020,217,0,10244,167533,0,0
71693877,660,0,302,7504,10244,10244,0,0,10244,10244,122020,217,6,10244,167533,0,0
71693878,3642,0,302,7504,10244,10244,0,0,10244,10244,122020,217,6,10244,167533,0,0
71693879,3642,0,302,7504,10244,10244,0,0,10244,10244,122020,3640,6,10244,167533,10244,0
71693880,3642,0,302,7504,10244,10244,0,0,10244,10244,122020,3640,1,10244,167533,10244,0
71693881,663,0,302,7504,10244,10244,0,0,10244,10244,122020,3640,1,10244,167533,10244,0
71693882,663,0,302,7504,100000,100000,0,0,10244,10244,122020,170663,1,110244,77777,100000,20001
71693883,663,0,302,7504,100000,100000,0,0,10244,10244,122020,170663,0,110244,77777,100000,20001
71693884,664,0,302,7504,100000,100000,0,0,10244,10244,122020,170663,0,110244,77777,100000,20001
71693885,664,0,302,7504,110244,110244,0,0,110244,10244,200,0,0,110244,67533,0,0
71693886,665,0,302,7504,110244,110244,0,0,110244,10244,200,0,0,110244,67533,0,0
71693887,665,0,302,7504,110244,110244,0,0,110244,10244,200,0,0,110244,67533,0,0
71693888,665,0,302,7504,110244,110244,0,0,110244,10244,122220,0,0,110244,67533,0,0
71693889,666,0,302,7504,110244,110244,0,0,110244,10244,122220,0,0,110244,67533,0,0
71693890,1112,0,302,7504,110244,110244,0,0,110244,10244,122220,0,0,110244,67533,0,0
71693891,1112,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693892,1112,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693893,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693894,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693895,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693896,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693897,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693898,1113,0,302,7504,130245,130245,0,0,110244,10244,122220,171112,0,130245,47532,0,20001
71693899,1113,0,302,7504,110244,110244,0,0,110244,10244,122660,0,0,110244,67533,0,0
71693900,1114,0,302,7504,110244,110244,0,0,110244,10244,122660,0,10,110244,67533,0,0
71693901,1114,0,302,7504,110244,110244,0,0,110244,10244,122660,0,10,110244,67533,0,0
71693902,1114,0,302,7504,10,10,0,0,110244,10244,122220,110050,10,110546,177767,10,302
71693903,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693904,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693905,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693906,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693907,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693908,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693909,1115,0,302,7504,10,10,0,0,110244,10244,122220,110050,5,110546,177767,10,302
71693910,1115,0,302,7504,0,0,0,0,110244,10244,4000,170000,5,0,177777,0,20001
71693911,1116,0,302,7504,0,0,0,0,110244,10244,4000,170000,6,0,177777,0,20001
71693912,1116,0,302,7504,0,0,0,0,110244,10244,4000,170000,6,0,177777,0,20001
71693913,1116,0,302,7504,110244,110244,0,0,0,10244,0,324,6,110244,67533,110244,0
71693914,666,0,302,7504,110244,110244,0,0,0,10244,0,324,5,110244,67533,110244,0
71693915,1117,0,302,7504,110244,110244,0,0,0,10244,0,324,5,110244,67533,110244,0
71693916,1117,0,302,7504,60001,60001,0,0,0,10244,122220,170300,5,0,117776,60001,20001
71693917,1120,0,302,7504,60001,60001,0,0,0,10244,122220,170300,4,0,117776,60001,20001
71693918,1120,0,302,7504,60001,60001,0,0,0,10244,122220,170300,4,0,117776,60001,20001
71693919,1120,0,302,7504,100013,100013,0,0,0,10244,540,100013,4,100013,77764,100013,77770
71693920,1121,0,302,7504,100013,100013,0,0,0,10244,540,100013,0,100013,77764,100013,77770
71693921,1120,0,302,7504,100013,100013,0,0,0,10244,540,100013,0,100013,77764,100013,77770
71693922,1120,0,302,7504,0,0,0,0,100013,10244,5600,0,0,0,177777,0,0
71693923,1120,0,302,7504,0,0,0,0,100013,10244,5600,0,0,0,177777,0,0
71693924,1120,0,302,7504,0,0,0,0,100013,10244,5600,0,0,0,177777,0,0
71693925,1120,0,302,7504,1,1,0,0,26,10244,0,0,0,1,177776,0,0
71693926,1120,0,302,7504,1,1,0,0,26,10244,0,0,0,1,177776,0,0
71693927,1120,0,302,7504,1,1,0,0,26,10244,0,0,0,1,177776,0,0
71693928,1120,0,302,7504,2,2,0,0,54,10244,400,0,0,2,177775,0,0
71693929,1120,0,302,7504,2,2,0,0,54,10244,400,0,0,2,177775,0,0
71693930,1120,0,302,7504,2,2,0,0,54,10244,400,0,0,2,177775,0,0
71693931,1120,0,302,7504,4,4,0,0,130,10244,1000,0,0,4,177773,0,0
71693932,1120,0,302,7504,4,4,0,0,130,10244,1000,0,0,4,177773,0,0
71693933,1120,0,302,7504,4,4,0,0,130,10244,1000,0,0,4,177773,0,0
71693934,1120,0,302,7504,10,10,0,0,260,10244,2000,0,0,10,177767,0,0
71693935,1120,0,302,7504,10,10,0,0,260,10244,2000,0,0,10,177767,0,0
71693936,1120,0,302,7504,10,10,0,0,260,10244,2000,0,0,10,177767,0,0
71693937,1120,0,302,7504,20,20,0,0,540,10244,4000,0,0,20,177757,0,0
71693938,1120,0,302,7504,20,20,0,0,540,10244,4000,0,0,20,177757,0,0
71693939,1120,0,302,7504,20,20,0,0,540,10244,4000,0,0,20,177757,0,0
71693940,1120,0,302,7504,40,40,0,0,1300,10244,10000,0,0,40,177737,0,0
71693941,1120,0,302,7504,40,40,0,0,1300,10244,10000,0,0,40,177737,0,0
71693942,1120,0,302,7504,40,40,0,0,1300,10244,10000,0,0,40,177737,0,0
71693943,1120,0,302,7504,100,100,0,0,2600,10244,20000,0,0,100,177677,0,0
71693944,1120,0,302,7504,100,100,0,0,2600,10244,20000,0,0,100,177677,0,0
71693945,1120,0,302,7504,100,100,0,0,2600,10244,20000,0,0,100,177677,0,0
71693946,1120,0,302,7504,200,200,0,0,5400,10244,40000,0,0,200,177577,0,0
71693947,1120,0,302,7504,200,200,0,0,5400,10244,40000,0,0,200,177577,0,0
71693948,1120,0,302,7504,200,200,0,0,5400,10244,40000,0,0,200,177577,0,0
71693949,1120,0,302,7504,400,400,0,0,13000,10244,100000,0,0,400,177377,0,0
71693950,1120,0,302,7504,400,400,0,0,13000,10244,100000,0,0,400,177377,0,0
71693951,1120,0,302,7504,400,400,0,0,13000,10244,100000,0,0,400,177377,0,0
71693952,1120,0,302,7504,1000,1000,0,0,26000,10244,1,0,0,1000,176777,0,0
71693953,1120,0,302,7504,1000,1000,0,0,26000,10244,1,0,0,1000,176777,0,0
71693954,1120,0,302,7504,1000,1000,0,0,26000,10244,1,0,0,1000,176777,0,0
71693955,1120,0,302,7504,2000,2000,0,0,54000,10244,2,0,0,2000,175777,0,0
71693956,1120,0,302,7504,2000,2000,0,0,54000,10244,2,0,0,2000,175777,0,0
71693957,1120,0,302,7504,2000,2000,0,0,54000,10244,2,0,0,2000,175777,0,0
71693958,1120,0,302,7504,4000,4000,0,0,130000,10244,4,0,0,4000,173777,0,0
71693959,1120,0,302,7504,4000,4000,0,0,130000,10244,4,0,0,4000,173777,0,0
71693960,1121,0,302,7504,4000,4000,0,0,130000,10244,4,0,0,4000,173777,0,0
71693961,1121,0,302,7504,10001,10001,0,0,60000,10244,10,0,0,10001,167776,0,0
71693962,1122,0,302,7504,10001,10001,0,0,60000,10244,10,0,10,10001,167776,0,0
71693963,1133,0,302,7504,10001,10001,0,0,60000,10244,10,0,10,10001,167776,0,0
71693964,1133,0,302,7504,0,0,0,0,140000,10244,420,1133,10,0,177777,0,0
71693965,1133,0,302,7504,0,0,0,0,140000,10244,420,1133,0,0,177777,0,0
71693966,1134,0,302,7504,0,0,0,0,140000,10244,420,1133,0,0,177777,0,0
71693967,1134,0,302,7504,0,0,0,0,0,10244,0,350,0,0,177777,0,0
71693968,1135,0,302,7504,0,0,0,0,0,10244,0,350,11,0,177777,0,0
71693969,1140,0,302,7504,0,0,0,0,0,10244,0,350,11,0,177777,0,0
71693970,1140,0,302,7504,0,0,0,0,0,10244,0,1140,11,0,177777,0,0
71693971,1140,0,302,7504,0,0,0,0,0,10244,0,1140,1,0,177777,0,0
71693972,1141,0,302,7504,0,0,0,0,0,10244,0,1140,1,0,177777,0,0
71693973,1141,0,302,7504,1,1,0,0,0,10244,0,0,1,1,177776,1,0
71693974,1142,0,302,7504,1,1,0,0,0,10244,0,0,1,1,177776,1,0
71693975,1142,0,302,7504,1,1,0,0,0,10244,0,0,1,1,177776,1,0
71693976,1142,0,302,7504,1,1,0,0,1,10244,400,344,1,1,177776,1,0
71693977,1143,0,302,7504,1,1,0,0,1,10244,400,344,4,1,177776,1,0
71693978,666,0,302,7504,1,1,0,0,1,10244,400,344,4,1,177776,1,0
71693979,666,0,302,7504,140000,140000,0,0,1,10244,400,140000,4,0,37777,140000,0
71693980,666,0,302,7504,140000,140000,0,0,1,10244,400,140000,0,0,37777,140000,0
71693981,0,0,302,7504,140000,140000,0,0,1,10244,400,140000,0,0,37777,140000,0
71693982,0,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693983,0,0,302,7504,0,0,0,0,1,10244,300,0,4,0,177777,0,0
71693984,2001,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693985,17040,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693986,17040,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693987,0,0,302,7504,0,0,3040,0,1,10244,300,0,0,0,177777,0,0
71693988,6000,0,302,7504,0,0,3040,0,1,10244,300,0,0,0,177777,0,0
71693989,6000,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693990,6000,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693991,6000,0,302,7504,0,0,0,0,1,10244,300,0,0,0,177777,0,0
71693992,6440,0,302,7504,44035,0,0,44035,1,10244,300,0,0,0,177777,0,0
71693993,6440,0,302,7504,44035,0,0,44035,1,10244,300,0,0,0,177777,0,0
71693994,6440,0,302,7504,44035,0,0,44035,1,10244,300,0,0,0,177777,0,0
71693995,6440,0,302,7504,44035,0,0,44035,1,10244,300,0,0,0,177777,0,0
71693996,6440,0,302,7504,44035,0,0,0,1,10244,300,0,0,0,177777,0,0
71693997,6440,0,302,7504,44035,0,0,0,1,10244,300,0,0,0,177777,0,0
71693998,6440,0,302,7504,44035,0,0,0,1,10244,300,0,0,0,177777,0,0
71693999,170,0,302,7504,44035,1,0,0,1,44035,0,170,0,1,177776,0,0
71694000,170,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694001,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694002,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694003,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694004,0,0,302,7504,0,1,3075,0,1,44035,0,170,3,1,177776,0,0
71694005,0,0,302,7504,0,1,3075,0,1,44035,0,170,3,1,177776,0,0
71694006,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694007,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694008,0,0,302,7504,0,1,0,0,1,44035,0,170,3,1,177776,0,0
71694009,0,0,302,7504,377,1,0,377,1,44035,0,170,3,1,177776,0,0
71694010,0,0,302,7504,377,1,0,377,1,44035,0,170,3,1,177776,0,0
71694011,0,0,302,7504,377,1,0,377,1,44035,0,170,3,1,177776,0,0
71694012,0,0,302,7504,377,1,0,377,1,44035,0,170,3,1,177776,0,0
71694013,0,0,302,7504,377,1,0,0,1,44035,0,170,3,1,177776,0,0
71694014,0,0,302,7504,377,1,0,0,1,44035,0,170,3,1,177776,0,0
71694015,0,0,302,7504,377,1,0,0,1,44035,0,170,3,1,177776,0,0
71694016,0,0,302,7504,377,377,0,0,1,377,400,0,3,377,177400,377,0
71694017,0,0,302,7504,0,377,0,0,1,377,400,0,4,377,177400,377,0
71694018,2001,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694019,17041,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694020,17041,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694021,0,0,302,7504,0,377,3041,0,1,377,400,0,0,377,177400,377,0
71694022,6000,0,302,7504,0,377,3041,0,1,377,400,0,0,377,177400,377,0
71694023,6000,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694024,6000,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694025,6000,0,302,7504,0,377,0,0,1,377,400,0,0,377,177400,377,0
71694026,6500,0,302,7504,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
71694027,6500,0,302,7504,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
71694028,6500,0,302,7504,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
71694029,6500,0,302,7504,50033,377,0,50033,1,377,400,0,0,377,177400,377,0
71694030,6500,0,302,7504,50033,377,0,0,1,377,400,0,0,377,177400,377,0
71694031,6500,0,302,7504,50033,377,0,0,1,377,400,0,0,377,177400,377,0
71694032,6500,0,302,7504,50033,377,0,0,1,377,400,0,0,377,177400,377,0
71694033,172,377,302,7504,50033,1,0,0,1,50033,177400,172,0,1,177776,0,0
71694034,172,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694035,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694036,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694037,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694038,0,377,302,7504,0,1,3074,0,1,50033,177400,172,3,1,177776,0,0
71694039,0,377,302,7504,0,1,3074,0,1,50033,177400,172,3,1,177776,0,0
71694040,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694041,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694042,0,377,302,7504,0,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694043,0,377,302,7504,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
71694044,0,377,302,7504,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
71694045,0,377,302,7504,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
71694046,0,377,302,7504,300,1,0,300,1,50033,177400,172,3,1,177776,0,0
71694047,0,377,302,7504,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694048,0,377,302,7504,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694049,0,377,302,7504,300,1,0,0,1,50033,177400,172,3,1,177776,0,0
71694050,0,377,302,7504,300,300,0,0,1,300,400,0,3,300,177477,300,0
71694051,0,377,302,7504,0,300,0,0,1,300,400,0,4,300,177477,300,0
