tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_DATA,RAM_IDX,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN
47317592,0,15,12023,22402,55345,7654,15,0,22011,116400,4631,0,50145,0,15,177762,0,15,0,417105
47317593,0,15,12023,22402,55345,7654,15,0,22011,116400,4631,0,50145,0,15,177762,0,15,0,417105
47317594,0,15,12023,22402,55345,7654,15,0,22003,116400,4631,0,50145,0,15,177762,0,15,0,400400
47317595,0,15,12023,22402,55345,7654,15,0,6003,116400,4631,0,50145,0,15,177762,0,15,0,400015
47317596,0,15,12023,22402,55345,7654,0,0,7505,116400,15,6400,0,0,0,177777,0,0,0,400015
# MARK fill tick=47317596
47317597,0,15,12023,22402,55345,7654,0,0,7505,116400,15,6400,0,4,0,177777,0,0,0,400015
47317598,2001,15,12023,22402,55345,7654,0,0,7505,116400,15,6400,0,0,0,177777,0,0,0,400015
47317599,16403,15,12023,22402,55345,7654,0,0,7505,116400,15,6400,0,0,0,177777,0,0,0,400015
47317600,16403,15,12023,22402,55345,7654,0,0,6000,116400,15,6400,0,0,0,177777,0,0,0,400015
47317601,0,15,12023,22402,55345,7654,0,0,6003,116400,15,6400,0,0,0,177777,0,0,0,400015
47317602,0,15,12023,22402,55345,7654,0,0,6003,116400,15,6400,0,0,0,177777,0,0,0,400400
47317603,0,15,12023,22402,55345,7654,0,0,6003,116400,15,6400,0,0,0,177777,0,0,0,400
47317604,6000,15,12023,22402,55345,7654,0,0,6003,116400,15,6400,0,0,0,177777,0,0,0,400
47343589,6046,0,1206,0,55345,7714,4610,4610,16000,7714,300,146017,0,0,300,177477,300,0,1,0
47343590,6046,0,1206,0,55345,7714,4610,0,16007,7714,300,146017,0,0,300,177477,300,0,1,400400
47343591,6046,0,1206,0,55345,7714,4610,0,16007,7714,300,146017,0,0,300,177477,300,0,1,400400
47343592,6046,0,1206,0,55345,7714,4610,0,16007,7714,300,146017,0,0,300,177477,300,0,0,400400
47343593,145,300,1206,0,55345,7714,4710,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343594,145,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343595,0,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343596,0,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343597,0,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343598,0,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,417124
47343599,0,300,1206,0,55345,7714,300,0,16007,7714,4610,140000,50145,0,300,177477,0,300,0,417124
47343600,0,300,1206,0,55345,7714,300,0,16003,7714,4610,140000,50145,0,300,177477,0,300,0,400400
47343601,0,300,1206,0,55345,7714,300,0,6003,7714,4610,140000,50145,0,300,177477,0,300,0,400700
47343602,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400700
47343603,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,4,0,177777,0,0,0,400700
47343604,2001,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400700
47343605,16335,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400700
47343606,16335,300,1206,0,55345,7714,0,0,6000,7714,300,140000,0,0,0,177777,0,0,0,400700
47343607,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400700
47343608,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400400
47343609,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400400
47343610,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400400
47343611,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400400
47343612,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400400
47343613,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400400
47343614,0,300,1206,0,55345,7714,0,0,7524,7714,300,140000,0,0,0,177777,0,0,0,400400
47343615,0,300,1206,0,55345,7714,0,0,6000,7714,300,140000,0,0,0,177777,0,0,0,400400
47343616,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400400
47343617,0,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400
47343618,6000,300,1206,0,55345,7714,0,0,6003,7714,300,140000,0,0,0,177777,0,0,0,400
47343619,6000,300,1206,0,55345,7714,0,0,6007,7714,300,140000,0,0,0,177777,0,0,1,0
47343620,6000,300,1206,0,55345,7714,0,0,16007,7714,300,140000,0,0,0,177777,0,0,1,0
47343621,6000,300,1206,0,55345,7714,0,0,16335,7714,300,140000,0,0,0,177777,0,0,1,0
47343622,7240,300,1206,0,55345,7714,124014,124014,16335,7714,300,140000,0,0,0,177777,0,0,1,0
47343623,7240,300,1206,0,55345,7714,124014,124014,16335,7714,300,140000,0,34,0,177777,0,0,1,0
47343624,7240,300,1206,0,55345,7714,124014,124014,16335,7714,300,140000,0,34,0,177777,0,0,1,0
47343625,7240,300,1206,0,55345,7714,124014,124014,16000,7714,300,140000,0,34,0,177777,0,0,1,0
47343626,7240,300,1206,0,55345,7714,124014,0,16007,7714,300,140000,0,34,0,177777,0,0,1,400400
47343627,7240,300,1206,0,55345,7714,124014,0,16007,7714,300,140000,0,34,0,177777,0,0,1,400400
47343628,7240,300,1206,0,55345,7714,124014,0,16007,7714,300,140000,0,34,0,177777,0,0,0,400400
47343629,0,300,1206,0,55345,7714,124014,0,16007,7714,124014,0,0,34,7714,177777,0,0,0,400400
47343630,0,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,4,7714,177777,0,0,0,400400
47343631,2001,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,400400
47343632,16351,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,400400
47343633,16351,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,400400
47343634,0,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,0
47343635,6000,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,0
47343636,6000,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,1,0
47343637,6000,300,1206,0,55345,7714,0,0,16007,7714,124014,0,0,0,7714,177777,0,0,1,0
47343638,6000,300,1206,0,55345,7714,0,0,16351,7714,124014,0,0,0,7714,177777,0,0,1,0
47343639,6446,300,1206,0,55345,7714,44610,44610,16351,7714,124014,0,0,0,7714,177777,0,0,1,0
47343640,6446,300,1206,0,55345,7714,44610,44610,16351,7714,124014,0,0,0,7714,177777,0,0,1,0
47343641,6446,300,1206,0,55345,7714,44610,44610,16351,7714,124014,0,0,0,7714,177777,0,0,1,0
47343642,6446,300,1206,0,55345,7714,44610,44610,16000,7714,124014,0,0,0,7714,177777,0,0,1,0
47343643,6446,300,1206,0,55345,7714,44610,0,16007,7714,124014,0,0,0,7714,177777,0,0,1,400400
47343644,6446,300,1206,0,55345,7714,44610,0,16007,7714,124014,0,0,0,7714,177777,0,0,1,400400
47343645,6446,300,1206,0,55345,7714,44610,0,16007,7714,124014,0,0,0,7714,177777,0,0,0,400400
47343646,170,300,1206,0,55345,7714,44610,0,16007,7714,44610,0,170,0,7714,170063,0,0,0,400400
47343647,170,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400400
47343648,0,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400400
47343649,0,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400400
47343650,0,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400400
47343651,0,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400000
47343652,0,300,1206,0,55345,7714,0,0,16007,7714,44610,0,170,3,7714,170063,0,0,0,400000
47343653,0,300,1206,0,55345,7714,0,0,16003,7714,44610,0,170,3,7714,170063,0,0,1,0
47343654,0,300,1206,0,55345,7714,0,0,6003,7714,44610,0,170,3,7714,170063,0,0,1,0
47343655,0,300,1206,0,55345,7714,0,0,7524,7714,44610,0,170,3,7714,170063,0,0,1,0
47343656,0,300,1206,0,55345,7714,300,300,7524,7714,44610,0,170,3,7714,170063,0,0,1,0
47343657,0,300,1206,0,55345,7714,300,300,7524,7714,44610,0,170,3,7714,170063,0,0,1,0
47343658,0,300,1206,0,55345,7714,300,300,7524,7714,44610,0,170,3,7714,170063,0,0,1,0
47343659,0,300,1206,0,55345,7714,300,300,6000,7714,44610,0,170,3,7714,170063,0,0,1,0
47343660,0,300,1206,0,55345,7714,300,0,6003,7714,44610,0,170,3,7714,170063,0,0,1,400400
47343661,0,300,1206,0,55345,7714,300,0,6003,7714,44610,0,170,3,7714,170063,0,0,1,400400
47343662,0,300,1206,0,55345,7714,300,0,6003,7714,44610,0,170,3,7714,170063,0,0,0,400400
47343663,0,300,1206,0,55345,7714,300,0,6003,7714,300,146017,0,3,300,177477,300,0,0,400400
47343664,0,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,4,300,177477,300,0,0,400400
47343665,2001,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,0,300,177477,300,0,0,400400
47343666,16352,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,0,300,177477,300,0,0,400400
47343667,16352,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,0,300,177477,300,0,0,400400
47343668,0,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,0,300,177477,300,0,0,0
47343669,6000,300,1206,0,55345,7714,0,0,6003,7714,300,146017,0,0,300,177477,300,0,0,0
47343670,6000,300,1206,0,55345,7714,0,0,6007,7714,300,146017,0,0,300,177477,300,0,1,0
47343671,6000,300,1206,0,55345,7714,0,0,16007,7714,300,146017,0,0,300,177477,300,0,1,0
47343672,6000,300,1206,0,55345,7714,0,0,16352,7714,300,146017,0,0,300,177477,300,0,1,0
47343673,7350,300,1206,0,55345,7714,135007,135007,16352,7714,300,146017,0,0,300,177477,300,0,1,0
47343674,7350,300,1206,0,55345,7714,135007,135007,16352,7714,300,146017,0,0,300,177477,300,0,1,0
47343675,7350,300,1206,0,55345,7714,135007,135007,16352,7714,300,146017,0,0,300,177477,300,0,1,0
47343676,7350,300,1206,0,55345,7714,135007,135007,16000,7714,300,146017,0,0,300,177477,300,0,1,0
47343677,7350,300,1206,0,55345,7714,135007,0,16007,7714,300,146017,0,0,300,177477,300,0,1,400400
47343678,7350,300,1206,0,55345,7714,135007,0,16007,7714,300,146017,0,0,300,177477,300,0,1,400400
47343679,7350,300,1206,0,55345,7714,135007,0,16007,7714,300,146017,0,0,300,177477,300,0,0,400400
47343680,143,300,1206,0,55345,7714,135007,0,16007,7714,135007,140000,20143,0,16353,161424,0,16353,0,400400
47343681,143,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,400400
47343682,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,400400
47343683,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,400400
47343684,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,400400
47343685,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,0
47343686,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,0
47343687,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343688,0,300,1206,0,55345,7714,0,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343689,0,300,1206,0,55345,7714,0,0,16361,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343690,0,300,1206,0,55345,7714,63206,63206,16361,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343691,0,300,1206,0,55345,7714,63206,63206,16361,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343692,0,300,1206,0,55345,7714,63206,63206,16361,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343693,0,300,1206,0,55345,7714,63206,63206,16000,7714,135007,140000,20143,34,16353,161424,0,16353,1,0
47343694,0,300,1206,0,55345,7714,63206,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,1,400400
47343695,0,300,1206,0,55345,7714,63206,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,1,400400
47343696,0,300,1206,0,55345,7714,63206,0,16007,7714,135007,140000,20143,34,16353,161424,0,16353,0,400400
47343697,0,300,1206,0,55345,7714,63206,0,16007,7714,63206,165434,0,34,7714,177777,0,0,0,400400
47343698,0,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,4,7714,177777,0,0,0,400400
47343699,2001,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,0,7714,177777,0,0,0,400400
47343700,17206,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,0,7714,177777,0,0,0,400400
47343701,17206,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,0,7714,177777,0,0,0,400400
47343702,0,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,0,7714,177777,0,0,0,400000
47343703,6000,300,1206,0,55345,7714,0,0,16007,7714,63206,165434,0,0,7714,177777,0,0,0,400000
47343704,6000,300,1206,0,55345,7714,0,0,16031,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343705,6000,300,1206,0,55345,7714,0,0,62031,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343706,6000,300,1206,0,55345,7714,0,0,63206,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343707,6546,300,1206,0,55345,7714,54601,54601,63206,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343708,6546,300,1206,0,55345,7714,54601,54601,63206,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343709,6546,300,1206,0,55345,7714,54601,54601,63206,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343710,6546,300,1206,0,55345,7714,54601,54601,62000,7714,63206,165434,0,0,7714,177777,0,0,1,0
47343711,6546,300,1206,0,55345,7714,54601,0,62031,7714,63206,165434,0,0,7714,177777,0,0,1,400400
47343712,6546,300,1206,0,55345,7714,54601,0,62031,7714,63206,165434,0,0,7714,177777,0,0,1,400400
47343713,6546,300,1206,0,55345,7714,54601,0,62031,7714,63206,165434,0,0,7714,177777,0,0,0,400400
47343714,174,300,1206,0,55345,7714,54601,0,62031,7714,54601,0,174,0,7714,170063,0,0,0,400400
47343715,174,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343716,0,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343717,0,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343718,0,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343719,0,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343720,0,300,1206,0,55345,7714,0,0,62031,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343721,0,300,1206,0,55345,7714,0,0,62003,7714,54601,0,174,3,7714,170063,0,0,1,0
47343722,0,300,1206,0,55345,7714,0,0,6003,7714,54601,0,174,3,7714,170063,0,0,1,0
47343723,0,300,1206,0,55345,7714,0,0,7515,7714,54601,0,174,3,7714,170063,0,0,1,0
47343724,0,300,1206,0,55345,7714,7671,7671,7515,7714,54601,0,174,3,7714,170063,0,0,1,0
47343725,0,300,1206,0,55345,7714,7671,7671,7515,7714,54601,0,174,3,7714,170063,0,0,1,0
47343726,0,300,1206,0,55345,7714,7671,7671,7515,7714,54601,0,174,3,7714,170063,0,0,1,0
47343727,0,300,1206,0,55345,7714,7671,7671,6000,7714,54601,0,174,3,7714,170063,0,0,1,0
47343728,0,300,1206,0,55345,7714,7671,0,6003,7714,54601,0,174,3,7714,170063,0,0,1,400400
47343729,0,300,1206,0,55345,7714,7671,0,6003,7714,54601,0,174,3,7714,170063,0,0,1,400400
47343730,0,300,1206,0,55345,7714,7671,0,6003,7714,54601,0,174,3,7714,170063,0,0,0,400400
47343731,0,300,1206,0,55345,7714,7671,0,6003,7714,7671,146017,0,3,7671,170106,7671,0,0,400400
47343732,0,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,4,7671,170106,7671,0,0,400400
47343733,2001,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343734,17207,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343735,17207,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343736,0,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343737,6000,300,1206,0,55345,7714,0,0,6003,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343738,6000,300,1206,0,55345,7714,0,0,6031,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343739,6000,300,1206,0,55345,7714,0,0,62031,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343740,6000,300,1206,0,55345,7714,0,0,63207,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343741,7440,300,1206,0,55345,7714,144037,144037,63207,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343742,7440,300,1206,0,55345,7714,144037,144037,63207,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343743,7440,300,1206,0,55345,7714,144037,144037,63207,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343744,7440,300,1206,0,55345,7714,144037,144037,62000,7714,7671,146017,0,0,7671,170106,7671,0,1,0
47343745,7440,300,1206,0,55345,7714,144037,0,62031,7714,7671,146017,0,0,7671,170106,7671,0,1,400400
47343746,7440,300,1206,0,55345,7714,144037,0,62031,7714,7671,146017,0,0,7671,170106,7671,0,1,400400
47343747,7440,300,1206,0,55345,7714,144037,0,62031,7714,7671,146017,0,0,7671,170106,7671,0,0,400400
47343748,222,300,1206,7671,55345,7714,147677,0,62031,7714,144037,134417,222,0,7671,170106,0,0,0,400400
47343749,222,300,1206,7671,55345,7714,7671,0,62031,7714,144037,134417,222,0,7671,170106,0,0,0,400400
47343750,223,300,1206,7671,55345,7714,7671,0,62031,7714,144037,134417,222,0,7671,170106,0,0,0,400400
47343751,223,300,1206,7671,55345,7714,7714,0,62031,7671,7671,134417,223,0,7714,170063,0,7714,0,400400
47343752,223,300,1206,7671,55345,7714,7714,0,62031,7671,7671,134417,223,0,7714,170063,0,7714,0,400400
47343753,145,300,1206,7671,55345,7714,7714,0,62031,7671,7671,134417,223,0,7714,170063,0,7714,0,400400
47343754,145,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343755,145,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343756,0,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343757,17210,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343758,17210,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343759,0,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343760,6000,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343761,6000,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343762,6000,300,1206,7714,55345,7714,0,0,62031,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343763,6000,300,1206,7714,55345,7714,0,0,63210,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343764,6562,300,1206,7714,55345,7714,56200,56200,63210,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343765,6562,300,1206,7714,55345,7714,56200,56200,63210,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343766,6562,300,1206,7714,55345,7714,56200,56200,63210,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343767,6562,300,1206,7714,55345,7714,56200,56200,62000,7671,7671,146017,145,0,7671,170106,0,0,1,0
47343768,6562,300,1206,7714,55345,7714,56200,0,62031,7671,7671,146017,145,0,7671,170106,0,0,1,400400
47343769,6562,300,1206,7714,55345,7714,56200,0,62031,7671,7671,146017,145,0,7671,170106,0,0,1,400400
47343770,6562,300,1206,7714,55345,7714,56200,0,62031,7671,7671,146017,145,0,7671,170106,0,0,0,400400
47343771,174,300,1206,7714,55345,7671,56200,0,62031,7671,7671,134417,174,0,7671,170106,0,0,0,400400
47343772,174,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400400
47343773,0,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400400
47343774,0,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400400
47343775,0,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400400
47343776,0,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400000
47343777,0,300,1206,7714,55345,7671,0,0,62031,7671,7671,134417,174,3,7671,170106,0,0,0,400000
47343778,0,300,1206,7714,55345,7671,0,0,62003,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343779,0,300,1206,7714,55345,7671,0,0,6003,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343780,0,300,1206,7714,55345,7671,0,0,7514,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343781,0,300,1206,7714,55345,7671,55656,55656,7514,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343782,0,300,1206,7714,55345,7671,55656,55656,7514,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343783,0,300,1206,7714,55345,7671,55656,55656,7514,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343784,0,300,1206,7714,55345,7671,55656,55656,6000,7671,7671,134417,174,3,7671,170106,0,0,1,0
47343785,0,300,1206,7714,55345,7671,55656,0,6003,7671,7671,134417,174,3,7671,170106,0,0,1,400400
47343786,0,300,1206,7714,55345,7671,55656,0,6003,7671,7671,134417,174,3,7671,170106,0,0,1,400400
47343787,0,300,1206,7714,55345,7671,55656,0,6003,7671,7671,134417,174,3,7671,170106,0,0,0,400400
47343788,0,300,1206,7714,55345,7671,55656,0,6003,7671,55656,134417,0,3,55656,122121,55656,0,0,400400
47343789,0,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,4,55656,122121,55656,0,0,400400
47343790,2001,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,0,55656,122121,55656,0,0,400400
47343791,17211,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,0,55656,122121,55656,0,0,400400
47343792,17211,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,0,55656,122121,55656,0,0,400400
47343793,0,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,0,55656,122121,55656,0,0,400000
47343794,6000,300,1206,7714,55345,7671,0,0,6003,7671,55656,134417,0,0,55656,122121,55656,0,0,400000
47343795,6000,300,1206,7714,55345,7671,0,0,6031,7671,55656,134417,0,0,55656,122121,55656,0,1,0
47343796,6000,300,1206,7714,55345,7671,0,0,62031,7671,55656,134417,0,0,55656,122121,55656,0,1,0
47343797,6000,300,1206,7714,55345,7671,0,0,63211,7671,55656,134417,0,0,55656,122121,55656,0,1,0
47343798,7461,300,1206,7714,55345,7671,146172,146172,63211,7671,55656,134417,0,0,55656,122121,55656,0,1,0
47343799,7461,300,1206,7714,55345,7671,146172,146172,63211,7671,55656,134417,0,0,55656,122121,55656,0,1,0
