tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
71552496,1104,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552497,1105,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552498,1105,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552499,1105,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552500,1106,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552501,1106,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552502,1106,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2001
71552503,1107,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2001
71552504,1107,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2001
71552505,1107,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2406
71552506,1110,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2406
71552507,1111,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2406
71552508,1111,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2406
71552509,1111,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2000
71552510,1112,177777,0,2407,177777,0,15,1147,12577,2454,0,0,3,151000,0,400400,2001
71552511,1112,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552512,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552513,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552514,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552515,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552516,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552517,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552518,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552519,1113,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552520,1114,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552521,1114,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552522,1114,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552523,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552524,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552525,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552526,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552527,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552528,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552529,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552530,1115,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552531,1116,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552532,1116,177777,0,2407,177777,0,15,1147,12577,2454,0,0,10,151000,0,400400,2001
71552533,1116,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552534,1076,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552535,1117,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552536,1117,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552537,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552538,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552539,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552540,1121,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552541,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552542,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,100013,151000,0,400400,2001
71552543,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,100013,151000,0,400400,2001
71552544,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,100013,151000,0,400400,2001
71552545,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26,151000,0,400400,2001
71552546,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26,151000,0,400400,2001
71552547,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26,151000,0,400400,2001
71552548,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54,151000,0,400400,2001
71552549,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54,151000,0,400400,2001
71552550,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54,151000,0,400400,2001
71552551,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130,151000,0,400400,2001
71552552,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130,151000,0,400400,2001
71552553,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130,151000,0,400400,2001
71552554,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,260,151000,0,400400,2001
71552555,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,260,151000,0,400400,2001
71552556,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,260,151000,0,400400,2001
71552557,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,540,151000,0,400400,2001
71552558,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,540,151000,0,400400,2001
71552559,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,540,151000,0,400400,2001
71552560,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1300,151000,0,400400,2001
71552561,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1300,151000,0,400400,2001
71552562,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1300,151000,0,400400,2001
71552563,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2600,151000,0,400400,2001
71552564,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2600,151000,0,400400,2001
71552565,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2600,151000,0,400400,2001
71552566,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,5400,151000,0,400400,2001
71552567,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,5400,151000,0,400400,2001
71552568,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,5400,151000,0,400400,2001
71552569,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,13000,151000,0,400400,2001
71552570,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,13000,151000,0,400400,2001
71552571,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,13000,151000,0,400400,2001
71552572,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26000,151000,0,400400,2001
71552573,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26000,151000,0,400400,2001
71552574,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,26000,151000,0,400400,2001
71552575,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54000,151000,0,400400,2001
71552576,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54000,151000,0,400400,2001
71552577,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,54000,151000,0,400400,2001
71552578,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130000,151000,0,400400,2001
71552579,1120,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130000,151000,0,400400,2001
71552580,1121,177777,0,2407,177777,0,15,1147,12577,2454,0,0,130000,151000,0,400400,2001
71552581,1121,177777,0,2407,177777,0,15,1147,12577,2454,0,0,60000,151000,0,400400,2001
71552582,1122,177777,0,2407,177777,0,15,1147,12577,2454,0,0,60000,151000,0,400400,2001
71552583,1133,177777,0,2407,177777,0,15,1147,12577,2454,0,0,60000,151000,0,400400,2001
71552584,1133,177777,0,2407,177777,0,15,1147,12577,2454,0,0,140000,151000,0,400400,2001
71552585,1133,177777,0,2407,177777,0,15,1147,12577,2454,0,0,140000,151000,0,400400,2001
71552586,1134,177777,0,2407,177777,0,15,1147,12577,2454,0,0,140000,151000,0,400400,2001
71552587,1134,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552588,1135,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552589,1140,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552590,1140,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552591,1140,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552592,1141,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552593,1141,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552594,1142,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552595,1142,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552596,1142,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552597,1143,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552598,1143,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552599,1143,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552600,1144,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552601,1144,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552602,1144,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552603,1145,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552604,1145,177777,0,2407,177777,0,15,1147,12577,2454,0,0,20000,151000,0,400400,2001
71552605,1145,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552606,1146,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552607,1146,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552608,1146,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552609,1147,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552610,1147,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552611,1147,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552612,1150,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552613,1150,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552614,1150,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552615,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552616,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552617,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552618,1152,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552619,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552620,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552621,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552622,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1,151000,0,400400,2001
71552623,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552624,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552625,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552626,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552627,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552628,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,15,151000,0,400400,2001
71552629,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552630,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552631,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,0,151000,0,400400,2001
71552632,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,177777,151000,0,400400,2001
71552633,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,177777,151000,0,400400,2001
71552634,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,177777,151000,0,400400,2001
71552635,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2454,151000,0,400400,2001
71552636,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2454,151000,0,400400,2001
71552637,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2454,151000,0,400400,2001
71552638,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1147,151000,0,400400,2001
71552639,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1147,151000,0,400400,2001
71552640,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,1147,151000,0,400400,2001
71552641,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2407,151000,0,400400,2001
71552642,1151,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2407,151000,0,400400,2001
71552643,1152,177777,0,2407,177777,0,15,1147,12577,2454,0,0,2407,151000,0,400400,2001
71552644,1152,177777,0,2407,177777,0,15,1147,12577,2454,0,0,12577,151000,0,400400,2001
71552645,1153,177777,0,2407,177777,0,15,1147,12577,2454,0,0,12577,151000,0,400400,2001
71552646,1153,177777,0,2407,177777,0,15,1147,12577,2454,0,0,12577,151000,0,400400,2001
71552647,1153,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552648,1154,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552649,1154,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552650,1154,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552651,1155,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552652,1155,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552653,1155,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552654,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552655,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552656,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552657,1157,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552658,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552659,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552660,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552661,1156,177777,0,2407,177777,0,15,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552662,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552663,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552664,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552665,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552666,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552667,1156,177777,0,2407,177777,0,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552668,1156,177777,46,2407,177777,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552669,1156,177777,46,2407,177777,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552670,1156,177777,46,2407,177777,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552671,1156,1,46,2407,1,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552672,1156,1,46,2407,1,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552673,1156,1,46,2407,1,46,16747,1147,12577,2454,0,0,116400,151000,0,400400,2001
71552674,1156,1,46,2407,1,46,16747,1147,12577,56241,0,0,116400,151000,0,400400,2001
71552675,1156,1,46,2407,1,46,16747,1147,12577,56241,0,0,116400,151000,0,400400,2001
71552676,1156,1,46,2407,1,46,16747,1147,12577,56241,0,0,116400,151000,0,400400,2001
71552677,1156,1,46,2407,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552678,1156,1,46,2407,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552679,1156,1,46,2407,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552680,1156,1,46,16672,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552681,1156,1,46,16672,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552682,1157,1,46,16672,1,46,16747,7657,12577,56241,0,0,116400,151000,0,400400,2001
71552683,1157,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552684,1160,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552685,1160,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552686,1160,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552687,1161,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552688,1076,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552689,1076,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552690,1076,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552691,0,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552692,0,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552693,0,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552694,2001,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552695,16672,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552696,16672,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,2001
71552697,0,1,46,16672,1,46,16747,7657,55672,56241,16672,0,116400,151000,0,400000,2001
71552698,6000,1,46,16672,1,46,16747,7657,55672,56241,16672,0,116400,151000,0,400000,2001
71552699,6000,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,1,0,2007
71552700,6000,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,1,0,16007
71552701,6000,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,1,0,16672
71552702,7410,1,46,16672,1,46,16747,7657,55672,56241,0,141056,116400,151000,1,0,16672
71552703,7410,1,46,16672,1,46,16747,7657,55672,56241,0,141056,116400,151000,1,0,16672
71552704,7410,1,46,16672,1,46,16747,7657,55672,56241,0,141056,116400,151000,1,0,16672
71552705,7410,1,46,16672,1,46,16747,7657,55672,56241,0,141056,116400,151000,1,0,16000
71552706,7410,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,1,400400,16007
71552707,7410,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,1,400400,16007
71552708,7410,1,46,16672,1,46,16747,7657,55672,56241,0,0,116400,151000,0,400400,16007
71552709,215,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552710,215,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552711,0,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552712,16673,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552713,16673,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552714,0,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552715,0,1,46,16673,1,46,16747,7657,55672,56241,0,0,116400,141056,0,400400,16007
71552716,0,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,0,400400,16007
71552717,0,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,0,400400,16007
71552718,2001,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,0,400400,16007
71552719,16674,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,0,400400,16007
71552720,16674,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,0,400400,16007
71552721,0,1,46,16674,1,46,16747,7657,55672,56241,16674,0,116400,0,0,400000,16007
71552722,6000,1,46,16674,1,46,16747,7657,55672,56241,16674,0,116400,0,0,400000,16007
71552723,6000,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,1,0,16007
71552724,6000,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,1,0,16007
71552725,6000,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,1,0,16674
71552726,7461,1,46,16674,1,46,16747,7657,55672,56241,0,146157,116400,0,1,0,16674
71552727,7461,1,46,16674,1,46,16747,7657,55672,56241,0,146157,116400,0,1,0,16674
71552728,7461,1,46,16674,1,46,16747,7657,55672,56241,0,146157,116400,0,1,0,16674
71552729,7461,1,46,16674,1,46,16747,7657,55672,56241,0,146157,116400,0,1,0,16000
71552730,7461,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,1,400400,16007
71552731,7461,1,46,16674,1,46,16747,7657,55672,56241,0,0,116400,0,1,400400,16007
