tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,RA,RT,RD,RB,RX,CBWRITE,CMWRITE,CSA_12_0
71649002,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,2001
71649003,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,16525
71649004,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,16525
71649005,377,1,1,3,2525,0,0,172777,70,302,12613,1147,15,0,0,0
71649006,377,1,1,3,2525,0,0,172777,70,302,12613,1147,15,0,0,6000
71649007,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,6000
71649008,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,6000
71649009,377,1,1,3,0,0,0,172777,70,302,12613,1147,15,0,0,6000
71649010,377,1,1,3,0,131777,131777,172777,70,302,12613,1147,15,0,0,7317
71649011,377,1,1,3,0,131777,131777,172777,70,302,12613,1147,15,0,0,7317
71649012,377,1,1,3,0,131777,131777,172777,70,302,12613,1147,15,0,0,7317
71649013,377,1,1,3,0,131777,131777,172777,70,302,12613,1147,15,0,0,7317
71649014,377,1,1,3,0,0,131777,172777,70,302,12613,1147,15,0,0,7317
71649015,377,1,1,3,0,0,131777,172777,70,302,12613,1147,15,0,0,7317
71649016,377,1,1,3,0,0,131777,172777,70,302,12613,1147,15,0,0,7317
71649017,0,1,1,3,0,0,131777,131777,67,302,12613,1147,15,0,0,214
71649018,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,214
71649019,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,0
71649020,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,16524
71649021,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,16524
71649022,0,1,1,3,2524,0,0,131777,67,302,12613,1147,15,0,0,0
71649023,0,1,1,3,2524,0,0,131777,67,302,12613,1147,15,0,0,6000
71649024,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,6000
71649025,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,6000
71649026,0,1,1,3,0,0,0,131777,67,302,12613,1147,15,0,0,6000
71649027,0,1,1,3,0,172777,172777,131777,67,302,12613,1147,15,0,0,7727
71649028,0,1,1,3,0,172777,172777,131777,67,302,12613,1147,15,0,0,7727
71649029,0,1,1,3,0,172777,172777,131777,67,302,12613,1147,15,0,0,7727
71649030,0,1,1,3,0,172777,172777,131777,67,302,12613,1147,15,0,0,7727
71649031,0,1,1,3,0,0,172777,131777,67,302,12613,1147,15,0,0,7727
71649032,0,1,1,3,0,0,172777,131777,67,302,12613,1147,15,0,0,7727
71649033,0,1,1,3,0,0,172777,131777,67,302,12613,1147,15,0,0,7727
71649034,377,1,1,3,0,0,172777,172777,67,302,12613,1147,15,0,0,0
71649035,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,0
71649036,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,2001
71649037,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,16525
71649038,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,16525
71649039,377,1,1,3,2525,0,0,172777,67,302,12613,1147,15,0,0,0
71649040,377,1,1,3,2525,0,0,172777,67,302,12613,1147,15,0,0,6000
71649041,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,6000
71649042,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,6000
71649043,377,1,1,3,0,0,0,172777,67,302,12613,1147,15,0,0,6000
71649044,377,1,1,3,0,131777,131777,172777,67,302,12613,1147,15,0,0,7317
71649045,377,1,1,3,0,131777,131777,172777,67,302,12613,1147,15,0,0,7317
71649046,377,1,1,3,0,131777,131777,172777,67,302,12613,1147,15,0,0,7317
71649047,377,1,1,3,0,131777,131777,172777,67,302,12613,1147,15,0,0,7317
71649048,377,1,1,3,0,0,131777,172777,67,302,12613,1147,15,0,0,7317
71649049,377,1,1,3,0,0,131777,172777,67,302,12613,1147,15,0,0,7317
71649050,377,1,1,3,0,0,131777,172777,67,302,12613,1147,15,0,0,7317
71649051,0,1,1,3,0,0,131777,131777,66,302,12613,1147,15,0,0,214
71649052,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,214
71649053,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,0
71649054,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,16524
71649055,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,16524
71649056,0,1,1,3,2524,0,0,131777,66,302,12613,1147,15,0,0,0
71649057,0,1,1,3,2524,0,0,131777,66,302,12613,1147,15,0,0,6000
71649058,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,6000
71649059,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,6000
71649060,0,1,1,3,0,0,0,131777,66,302,12613,1147,15,0,0,6000
71649061,0,1,1,3,0,172777,172777,131777,66,302,12613,1147,15,0,0,7727
71649062,0,1,1,3,0,172777,172777,131777,66,302,12613,1147,15,0,0,7727
71649063,0,1,1,3,0,172777,172777,131777,66,302,12613,1147,15,0,0,7727
71649064,0,1,1,3,0,172777,172777,131777,66,302,12613,1147,15,0,0,7727
71649065,0,1,1,3,0,0,172777,131777,66,302,12613,1147,15,0,0,7727
71649066,0,1,1,3,0,0,172777,131777,66,302,12613,1147,15,0,0,7727
71649067,0,1,1,3,0,0,172777,131777,66,302,12613,1147,15,0,0,7727
71649068,377,1,1,3,0,0,172777,172777,66,302,12613,1147,15,0,0,0
71649069,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,0
71649070,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,2001
71649071,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,16525
71649072,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,16525
71649073,377,1,1,3,2525,0,0,172777,66,302,12613,1147,15,0,0,0
71649074,377,1,1,3,2525,0,0,172777,66,302,12613,1147,15,0,0,6000
71649075,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,6000
71649076,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,6000
71649077,377,1,1,3,0,0,0,172777,66,302,12613,1147,15,0,0,6000
71649078,377,1,1,3,0,131777,131777,172777,66,302,12613,1147,15,0,0,7317
71649079,377,1,1,3,0,131777,131777,172777,66,302,12613,1147,15,0,0,7317
71649080,377,1,1,3,0,131777,131777,172777,66,302,12613,1147,15,0,0,7317
71649081,377,1,1,3,0,131777,131777,172777,66,302,12613,1147,15,0,0,7317
71649082,377,1,1,3,0,0,131777,172777,66,302,12613,1147,15,0,0,7317
71649083,377,1,1,3,0,0,131777,172777,66,302,12613,1147,15,0,0,7317
71649084,377,1,1,3,0,0,131777,172777,66,302,12613,1147,15,0,0,7317
71649085,0,1,1,3,0,0,131777,131777,65,302,12613,1147,15,0,0,214
71649086,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,214
71649087,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,0
71649088,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,16524
71649089,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,16524
71649090,0,1,1,3,2524,0,0,131777,65,302,12613,1147,15,0,0,0
71649091,0,1,1,3,2524,0,0,131777,65,302,12613,1147,15,0,0,6000
71649092,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,6000
71649093,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,6000
71649094,0,1,1,3,0,0,0,131777,65,302,12613,1147,15,0,0,6000
71649095,0,1,1,3,0,172777,172777,131777,65,302,12613,1147,15,0,0,7727
71649096,0,1,1,3,0,172777,172777,131777,65,302,12613,1147,15,0,0,7727
71649097,0,1,1,3,0,172777,172777,131777,65,302,12613,1147,15,0,0,7727
71649098,0,1,1,3,0,172777,172777,131777,65,302,12613,1147,15,0,0,7727
71649099,0,1,1,3,0,0,172777,131777,65,302,12613,1147,15,0,0,7727
71649100,0,1,1,3,0,0,172777,131777,65,302,12613,1147,15,0,0,7727
71649101,0,1,1,3,0,0,172777,131777,65,302,12613,1147,15,0,0,7727
71649102,377,1,1,3,0,0,172777,172777,65,302,12613,1147,15,0,0,0
71649103,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,0
71649104,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,2001
71649105,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,16525
71649106,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,16525
71649107,377,1,1,3,2525,0,0,172777,65,302,12613,1147,15,0,0,0
71649108,377,1,1,3,2525,0,0,172777,65,302,12613,1147,15,0,0,6000
71649109,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,6000
71649110,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,6000
71649111,377,1,1,3,0,0,0,172777,65,302,12613,1147,15,0,0,6000
71649112,377,1,1,3,0,131777,131777,172777,65,302,12613,1147,15,0,0,7317
71649113,377,1,1,3,0,131777,131777,172777,65,302,12613,1147,15,0,0,7317
71649114,377,1,1,3,0,131777,131777,172777,65,302,12613,1147,15,0,0,7317
71649115,377,1,1,3,0,131777,131777,172777,65,302,12613,1147,15,0,0,7317
71649116,377,1,1,3,0,0,131777,172777,65,302,12613,1147,15,0,0,7317
71649117,377,1,1,3,0,0,131777,172777,65,302,12613,1147,15,0,0,7317
71649118,377,1,1,3,0,0,131777,172777,65,302,12613,1147,15,0,0,7317
71649119,0,1,1,3,0,0,131777,131777,64,302,12613,1147,15,0,0,214
71649120,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,214
71649121,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,0
71649122,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,16524
71649123,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,16524
71649124,0,1,1,3,2524,0,0,131777,64,302,12613,1147,15,0,0,0
71649125,0,1,1,3,2524,0,0,131777,64,302,12613,1147,15,0,0,6000
71649126,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,6000
71649127,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,6000
71649128,0,1,1,3,0,0,0,131777,64,302,12613,1147,15,0,0,6000
71649129,0,1,1,3,0,172777,172777,131777,64,302,12613,1147,15,0,0,7727
71649130,0,1,1,3,0,172777,172777,131777,64,302,12613,1147,15,0,0,7727
71649131,0,1,1,3,0,172777,172777,131777,64,302,12613,1147,15,0,0,7727
71649132,0,1,1,3,0,172777,172777,131777,64,302,12613,1147,15,0,0,7727
71649133,0,1,1,3,0,0,172777,131777,64,302,12613,1147,15,0,0,7727
71649134,0,1,1,3,0,0,172777,131777,64,302,12613,1147,15,0,0,7727
71649135,0,1,1,3,0,0,172777,131777,64,302,12613,1147,15,0,0,7727
71649136,377,1,1,3,0,0,172777,172777,64,302,12613,1147,15,0,0,0
71649137,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,0
71649138,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,2001
71649139,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,16525
71649140,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,16525
71649141,377,1,1,3,2525,0,0,172777,64,302,12613,1147,15,0,0,0
71649142,377,1,1,3,2525,0,0,172777,64,302,12613,1147,15,0,0,6000
71649143,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,6000
71649144,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,6000
71649145,377,1,1,3,0,0,0,172777,64,302,12613,1147,15,0,0,6000
71649146,377,1,1,3,0,131777,131777,172777,64,302,12613,1147,15,0,0,7317
71649147,377,1,1,3,0,131777,131777,172777,64,302,12613,1147,15,0,0,7317
71649148,377,1,1,3,0,131777,131777,172777,64,302,12613,1147,15,0,0,7317
71649149,377,1,1,3,0,131777,131777,172777,64,302,12613,1147,15,0,0,7317
71649150,377,1,1,3,0,0,131777,172777,64,302,12613,1147,15,0,0,7317
71649151,377,1,1,3,0,0,131777,172777,64,302,12613,1147,15,0,0,7317
71649152,377,1,1,3,0,0,131777,172777,64,302,12613,1147,15,0,0,7317
71649153,0,1,1,3,0,0,131777,131777,63,302,12613,1147,15,0,0,214
71649154,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,214
71649155,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,0
71649156,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,16524
71649157,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,16524
71649158,0,1,1,3,2524,0,0,131777,63,302,12613,1147,15,0,0,0
71649159,0,1,1,3,2524,0,0,131777,63,302,12613,1147,15,0,0,6000
71649160,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,6000
71649161,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,6000
71649162,0,1,1,3,0,0,0,131777,63,302,12613,1147,15,0,0,6000
71649163,0,1,1,3,0,172777,172777,131777,63,302,12613,1147,15,0,0,7727
71649164,0,1,1,3,0,172777,172777,131777,63,302,12613,1147,15,0,0,7727
71649165,0,1,1,3,0,172777,172777,131777,63,302,12613,1147,15,0,0,7727
71649166,0,1,1,3,0,172777,172777,131777,63,302,12613,1147,15,0,0,7727
71649167,0,1,1,3,0,0,172777,131777,63,302,12613,1147,15,0,0,7727
71649168,0,1,1,3,0,0,172777,131777,63,302,12613,1147,15,0,0,7727
71649169,0,1,1,3,0,0,172777,131777,63,302,12613,1147,15,0,0,7727
71649170,377,1,1,3,0,0,172777,172777,63,302,12613,1147,15,0,0,0
71649171,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,0
71649172,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,2001
71649173,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,16525
71649174,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,16525
71649175,377,1,1,3,2525,0,0,172777,63,302,12613,1147,15,0,0,0
71649176,377,1,1,3,2525,0,0,172777,63,302,12613,1147,15,0,0,6000
71649177,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,6000
71649178,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,6000
71649179,377,1,1,3,0,0,0,172777,63,302,12613,1147,15,0,0,6000
71649180,377,1,1,3,0,131777,131777,172777,63,302,12613,1147,15,0,0,7317
71649181,377,1,1,3,0,131777,131777,172777,63,302,12613,1147,15,0,0,7317
71649182,377,1,1,3,0,131777,131777,172777,63,302,12613,1147,15,0,0,7317
71649183,377,1,1,3,0,131777,131777,172777,63,302,12613,1147,15,0,0,7317
71649184,377,1,1,3,0,0,131777,172777,63,302,12613,1147,15,0,0,7317
71649185,377,1,1,3,0,0,131777,172777,63,302,12613,1147,15,0,0,7317
71649186,377,1,1,3,0,0,131777,172777,63,302,12613,1147,15,0,0,7317
71649187,0,1,1,3,0,0,131777,131777,62,302,12613,1147,15,0,0,214
71649188,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,214
71649189,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,0
71649190,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,16524
71649191,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,16524
71649192,0,1,1,3,2524,0,0,131777,62,302,12613,1147,15,0,0,0
71649193,0,1,1,3,2524,0,0,131777,62,302,12613,1147,15,0,0,6000
71649194,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,6000
71649195,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,6000
71649196,0,1,1,3,0,0,0,131777,62,302,12613,1147,15,0,0,6000
71649197,0,1,1,3,0,172777,172777,131777,62,302,12613,1147,15,0,0,7727
71649198,0,1,1,3,0,172777,172777,131777,62,302,12613,1147,15,0,0,7727
71649199,0,1,1,3,0,172777,172777,131777,62,302,12613,1147,15,0,0,7727
71649200,0,1,1,3,0,172777,172777,131777,62,302,12613,1147,15,0,0,7727
71649201,0,1,1,3,0,0,172777,131777,62,302,12613,1147,15,0,0,7727
71649202,0,1,1,3,0,0,172777,131777,62,302,12613,1147,15,0,0,7727
71649203,0,1,1,3,0,0,172777,131777,62,302,12613,1147,15,0,0,7727
71649204,377,1,1,3,0,0,172777,172777,62,302,12613,1147,15,0,0,0
71649205,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,0
71649206,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,2001
71649207,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,16525
71649208,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,16525
71649209,377,1,1,3,2525,0,0,172777,62,302,12613,1147,15,0,0,0
71649210,377,1,1,3,2525,0,0,172777,62,302,12613,1147,15,0,0,6000
71649211,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,6000
71649212,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,6000
71649213,377,1,1,3,0,0,0,172777,62,302,12613,1147,15,0,0,6000
71649214,377,1,1,3,0,131777,131777,172777,62,302,12613,1147,15,0,0,7317
71649215,377,1,1,3,0,131777,131777,172777,62,302,12613,1147,15,0,0,7317
71649216,377,1,1,3,0,131777,131777,172777,62,302,12613,1147,15,0,0,7317
71649217,377,1,1,3,0,131777,131777,172777,62,302,12613,1147,15,0,0,7317
71649218,377,1,1,3,0,0,131777,172777,62,302,12613,1147,15,0,0,7317
71649219,377,1,1,3,0,0,131777,172777,62,302,12613,1147,15,0,0,7317
71649220,377,1,1,3,0,0,131777,172777,62,302,12613,1147,15,0,0,7317
71649221,0,1,1,3,0,0,131777,131777,61,302,12613,1147,15,0,0,214
71649222,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,214
71649223,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,0
71649224,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,16524
71649225,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,16524
71649226,0,1,1,3,2524,0,0,131777,61,302,12613,1147,15,0,0,0
71649227,0,1,1,3,2524,0,0,131777,61,302,12613,1147,15,0,0,6000
71649228,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,6000
71649229,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,6000
71649230,0,1,1,3,0,0,0,131777,61,302,12613,1147,15,0,0,6000
71649231,0,1,1,3,0,172777,172777,131777,61,302,12613,1147,15,0,0,7727
71649232,0,1,1,3,0,172777,172777,131777,61,302,12613,1147,15,0,0,7727
71649233,0,1,1,3,0,172777,172777,131777,61,302,12613,1147,15,0,0,7727
71649234,0,1,1,3,0,172777,172777,131777,61,302,12613,1147,15,0,0,7727
71649235,0,1,1,3,0,0,172777,131777,61,302,12613,1147,15,0,0,7727
71649236,0,1,1,3,0,0,172777,131777,61,302,12613,1147,15,0,0,7727
71649237,0,1,1,3,0,0,172777,131777,61,302,12613,1147,15,0,0,7727
71649238,377,1,1,3,0,0,172777,172777,61,302,12613,1147,15,0,0,0
71649239,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,0
71649240,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,2001
71649241,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,16525
71649242,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,16525
71649243,377,1,1,3,2525,0,0,172777,61,302,12613,1147,15,0,0,0
71649244,377,1,1,3,2525,0,0,172777,61,302,12613,1147,15,0,0,6000
71649245,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,6000
71649246,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,6000
71649247,377,1,1,3,0,0,0,172777,61,302,12613,1147,15,0,0,6000
71649248,377,1,1,3,0,131777,131777,172777,61,302,12613,1147,15,0,0,7317
71649249,377,1,1,3,0,131777,131777,172777,61,302,12613,1147,15,0,0,7317
71649250,377,1,1,3,0,131777,131777,172777,61,302,12613,1147,15,0,0,7317
71649251,377,1,1,3,0,131777,131777,172777,61,302,12613,1147,15,0,0,7317
71649252,377,1,1,3,0,0,131777,172777,61,302,12613,1147,15,0,0,7317
71649253,377,1,1,3,0,0,131777,172777,61,302,12613,1147,15,0,0,7317
71649254,377,1,1,3,0,0,131777,172777,61,302,12613,1147,15,0,0,7317
71649255,0,1,1,3,0,0,131777,131777,60,302,12613,1147,15,0,0,214
71649256,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,214
71649257,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,0
71649258,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,16524
71649259,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,16524
71649260,0,1,1,3,2524,0,0,131777,60,302,12613,1147,15,0,0,0
71649261,0,1,1,3,2524,0,0,131777,60,302,12613,1147,15,0,0,6000
71649262,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,6000
71649263,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,6000
71649264,0,1,1,3,0,0,0,131777,60,302,12613,1147,15,0,0,6000
71649265,0,1,1,3,0,172777,172777,131777,60,302,12613,1147,15,0,0,7727
71649266,0,1,1,3,0,172777,172777,131777,60,302,12613,1147,15,0,0,7727
71649267,0,1,1,3,0,172777,172777,131777,60,302,12613,1147,15,0,0,7727
71649268,0,1,1,3,0,172777,172777,131777,60,302,12613,1147,15,0,0,7727
71649269,0,1,1,3,0,0,172777,131777,60,302,12613,1147,15,0,0,7727
71649270,0,1,1,3,0,0,172777,131777,60,302,12613,1147,15,0,0,7727
71649271,0,1,1,3,0,0,172777,131777,60,302,12613,1147,15,0,0,7727
71649272,377,1,1,3,0,0,172777,172777,60,302,12613,1147,15,0,0,0
71649273,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,0
71649274,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,2001
71649275,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,16525
71649276,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,16525
71649277,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,0
71649278,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,0
71649279,377,1,1,3,2525,0,0,172777,60,302,12613,1147,15,0,0,0
71649280,377,1,1,3,2525,0,0,172777,60,302,12613,1147,15,0,0,6000
71649281,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,6000
71649282,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,6000
71649283,377,1,1,3,0,0,0,172777,60,302,12613,1147,15,0,0,6000
71649284,377,1,1,3,0,131777,131777,172777,60,302,12613,1147,15,0,0,7317
71649285,377,1,1,3,0,131777,131777,172777,60,302,12613,1147,15,0,0,7317
71649286,377,1,1,3,0,131777,131777,172777,60,302,12613,1147,15,0,0,7317
71649287,377,1,1,3,0,131777,131777,172777,60,302,12613,1147,15,0,0,7317
71649288,377,1,1,3,0,0,131777,172777,60,302,12613,1147,15,0,0,7317
71649289,377,1,1,3,0,0,131777,172777,60,302,12613,1147,15,0,0,7317
71649290,377,1,1,3,0,0,131777,172777,60,302,12613,1147,15,0,0,7317
71649291,0,1,1,3,0,0,131777,131777,57,302,12613,1147,15,0,0,214
71649292,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,214
71649293,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,0
71649294,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,16524
71649295,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,16524
71649296,0,1,1,3,2524,0,0,131777,57,302,12613,1147,15,0,0,0
71649297,0,1,1,3,2524,0,0,131777,57,302,12613,1147,15,0,0,6000
71649298,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,6000
71649299,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,6000
71649300,0,1,1,3,0,0,0,131777,57,302,12613,1147,15,0,0,6000
71649301,0,1,1,3,0,172777,172777,131777,57,302,12613,1147,15,0,0,7727
71649302,0,1,1,3,0,172777,172777,131777,57,302,12613,1147,15,0,0,7727
71649303,0,1,1,3,0,172777,172777,131777,57,302,12613,1147,15,0,0,7727
71649304,0,1,1,3,0,172777,172777,131777,57,302,12613,1147,15,0,0,7727
71649305,0,1,1,3,0,0,172777,131777,57,302,12613,1147,15,0,0,7727
71649306,0,1,1,3,0,0,172777,131777,57,302,12613,1147,15,0,0,7727
71649307,0,1,1,3,0,0,172777,131777,57,302,12613,1147,15,0,0,7727
71649308,377,1,1,3,0,0,172777,172777,57,302,12613,1147,15,0,0,0
71649309,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,0
71649310,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,2001
71649311,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,16525
71649312,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,16525
71649313,377,1,1,3,2525,0,0,172777,57,302,12613,1147,15,0,0,0
71649314,377,1,1,3,2525,0,0,172777,57,302,12613,1147,15,0,0,6000
71649315,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,6000
71649316,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,6000
71649317,377,1,1,3,0,0,0,172777,57,302,12613,1147,15,0,0,6000
71649318,377,1,1,3,0,131777,131777,172777,57,302,12613,1147,15,0,0,7317
71649319,377,1,1,3,0,131777,131777,172777,57,302,12613,1147,15,0,0,7317
71649320,377,1,1,3,0,131777,131777,172777,57,302,12613,1147,15,0,0,7317
71649321,377,1,1,3,0,131777,131777,172777,57,302,12613,1147,15,0,0,7317
71649322,377,1,1,3,0,0,131777,172777,57,302,12613,1147,15,0,0,7317
71649323,377,1,1,3,0,0,131777,172777,57,302,12613,1147,15,0,0,7317
71649324,377,1,1,3,0,0,131777,172777,57,302,12613,1147,15,0,0,7317
71649325,0,1,1,3,0,0,131777,131777,56,302,12613,1147,15,0,0,214
71649326,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,214
71649327,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,0
71649328,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,16524
71649329,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,16524
71649330,0,1,1,3,2524,0,0,131777,56,302,12613,1147,15,0,0,0
71649331,0,1,1,3,2524,0,0,131777,56,302,12613,1147,15,0,0,6000
71649332,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,6000
71649333,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,6000
71649334,0,1,1,3,0,0,0,131777,56,302,12613,1147,15,0,0,6000
71649335,0,1,1,3,0,172777,172777,131777,56,302,12613,1147,15,0,0,7727
71649336,0,1,1,3,0,172777,172777,131777,56,302,12613,1147,15,0,0,7727
71649337,0,1,1,3,0,172777,172777,131777,56,302,12613,1147,15,0,0,7727
71649338,0,1,1,3,0,172777,172777,131777,56,302,12613,1147,15,0,0,7727
71649339,0,1,1,3,0,0,172777,131777,56,302,12613,1147,15,0,0,7727
71649340,0,1,1,3,0,0,172777,131777,56,302,12613,1147,15,0,0,7727
71649341,0,1,1,3,0,0,172777,131777,56,302,12613,1147,15,0,0,7727
71649342,377,1,1,3,0,0,172777,172777,56,302,12613,1147,15,0,0,0
71649343,377,1,1,3,0,0,0,172777,56,302,12613,1147,15,0,0,0
