tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
71058704,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
71058705,1151,177777,0,15,2407,2407,0,0,1147,151000,63402,0,0,2407,175370,0,150
71058706,1151,177777,0,15,12503,12503,0,0,2407,151000,3405,0,0,12503,165274,0,150
71058707,1151,177777,0,15,12503,12503,0,0,2407,151000,3405,0,0,12503,165274,0,150
71058708,1152,177777,0,15,12503,12503,0,0,2407,151000,3405,0,0,12503,165274,0,150
71058709,1152,177777,0,15,116400,116400,0,0,12503,151000,41425,0,0,116400,61377,0,150
71058710,1153,177777,0,15,116400,116400,0,0,12503,151000,41425,0,4,116400,61377,0,150
71058711,1153,177777,0,15,116400,116400,0,0,12503,151000,41425,0,4,116400,61377,0,150
71058712,1153,177777,0,15,170000,170000,0,0,116400,151000,235,170000,4,110000,7777,170000,20001
71058713,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
71058714,1154,177777,0,15,170000,170000,0,0,116400,151000,235,170000,0,110000,7777,170000,20001
71058715,1154,177777,0,15,110000,110000,0,0,116400,151000,360,0,0,110000,67777,0,110000
71058716,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
71058717,1155,177777,0,15,110000,110000,0,0,116400,151000,360,0,4,110000,67777,0,110000
71058718,1155,177777,0,15,7,7,0,0,116400,151000,220,7,4,26400,177770,7,110000
71058719,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
71058720,1156,177777,0,15,7,7,0,0,116400,151000,220,7,0,26400,177770,7,110000
71058721,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,0,20001,157776,0,20000
71058722,1157,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
71058723,1156,177777,0,15,20001,20001,0,0,116400,151000,3400,140000,5,20001,157776,0,20000
71058724,1156,177777,0,15,376,376,0,0,116400,151000,440,0,5,376,177401,376,110000
71058725,1156,177777,0,15,376,376,0,0,116400,151000,440,0,5,376,177401,376,110000
71058726,1156,177777,0,15,376,376,0,0,116400,151000,440,0,5,376,177401,376,110000
71058727,1156,177777,0,376,376,376,0,0,116400,151000,177000,0,5,376,177401,376,110000
71058728,1156,177777,0,376,376,376,0,0,116400,151000,177000,0,5,376,177401,376,110000
71058729,1156,177777,0,376,376,376,0,0,116400,151000,177000,0,5,376,177401,376,110000
71058730,1156,177777,0,376,47,47,0,0,116400,151000,177000,0,5,47,177730,47,110000
71058731,1156,177777,0,376,47,47,0,0,116400,151000,177000,0,5,47,177730,47,110000
71058732,1156,177777,0,376,47,47,0,0,116400,151000,177000,0,5,47,177730,47,110000
71058733,1156,177777,47,376,377,377,0,0,116400,151000,23400,0,5,377,177400,377,110000
71058734,1156,177777,47,376,377,377,0,0,116400,151000,23400,0,5,377,177400,377,110000
71058735,1156,177777,47,376,377,377,0,0,116400,151000,23400,0,5,377,177400,377,110000
71058736,1156,377,47,376,11265,11265,0,0,116400,151000,177400,0,5,11265,166512,11265,110000
71058737,1156,377,47,376,11265,11265,0,0,116400,151000,177400,0,5,11265,166512,11265,110000
71058738,1156,377,47,376,11265,11265,0,0,116400,151000,177400,0,5,11265,166512,11265,110000
71058739,1156,377,47,376,7656,7656,0,0,116400,151000,132422,0,5,7656,170121,7656,110000
71058740,1156,377,47,376,7656,7656,0,0,116400,151000,132422,0,5,7656,170121,7656,110000
71058741,1156,377,47,376,7656,7656,0,0,116400,151000,132422,0,5,7656,170121,7656,110000
71058742,1156,377,47,376,14315,14315,0,0,116400,151000,127017,0,5,14315,163462,14315,110000
71058743,1156,377,47,376,14315,14315,0,0,116400,151000,127017,0,5,14315,163462,14315,110000
71058744,1156,377,47,376,14315,14315,0,0,116400,151000,127017,0,5,14315,163462,14315,110000
71058745,1156,377,47,376,0,0,0,0,116400,151000,146430,0,5,0,177777,0,110000
71058746,1156,377,47,376,0,0,0,0,116400,151000,146430,0,5,0,177777,0,110000
71058747,1157,377,47,376,0,0,0,0,116400,151000,146430,0,5,0,177777,0,110000
71058748,1157,377,47,376,110240,110240,0,0,116400,151000,0,0,5,110240,67537,110240,110000
71058749,1160,377,47,376,110240,110240,0,0,116400,151000,0,0,5,110240,67537,110240,110000
71058750,1160,377,47,376,110240,110240,0,0,116400,151000,0,0,5,110240,67537,110240,110000
71058751,1160,377,47,376,0,0,0,0,116400,151000,120220,0,5,26640,177777,0,110240
71058752,1161,377,47,376,0,0,0,0,116400,151000,120220,0,0,26640,177777,0,110240
71058753,1076,377,47,376,0,0,0,0,116400,151000,120220,0,0,26640,177777,0,110240
71058754,1076,377,47,376,110240,110240,0,0,116400,151000,0,0,0,110240,67537,0,110240
71058755,1076,377,47,376,110240,110240,0,0,116400,151000,0,0,0,110240,67537,0,110240
71058756,0,377,47,376,110240,110240,0,0,116400,151000,0,0,0,110240,67537,0,110240
71058757,0,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058758,0,377,47,376,0,0,0,0,116400,151000,120220,0,4,0,177777,0,110240
71058759,2001,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058760,16315,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058761,16315,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058762,0,377,47,376,0,0,14315,0,116400,151000,120220,0,0,0,177777,0,110240
71058763,6000,377,47,376,0,0,14315,0,116400,151000,120220,0,0,0,177777,0,110240
71058764,6000,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058765,6000,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058766,6000,377,47,376,0,0,0,0,116400,151000,120220,0,0,0,177777,0,110240
71058767,7243,377,47,376,124370,0,0,124370,116400,151000,120220,0,0,0,177777,0,110240
71058768,7243,377,47,376,124370,0,0,124370,116400,151000,120220,0,34,0,177777,0,110240
71058769,7243,377,47,376,124370,0,0,124370,116400,151000,120220,0,34,0,177777,0,110240
71058770,7243,377,47,376,124370,0,0,124370,116400,151000,120220,0,34,0,177777,0,110240
71058771,7243,377,47,376,124370,0,0,0,116400,151000,120220,0,34,0,177777,0,110240
71058772,7243,377,47,376,124370,0,0,0,116400,151000,120220,0,34,0,177777,0,110240
71058773,7243,377,47,376,124370,0,0,0,116400,151000,120220,0,34,0,177777,0,110240
71058774,0,377,47,376,124370,0,0,0,116400,124370,0,0,34,116400,177777,0,0
71058775,0,377,47,376,0,0,0,0,116400,124370,0,0,4,116400,177777,0,0
71058776,2001,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058777,16305,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058778,16305,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058779,0,377,47,376,0,0,14305,0,116400,124370,0,0,0,116400,177777,0,0
71058780,6000,377,47,376,0,0,14305,0,116400,124370,0,0,0,116400,177777,0,0
71058781,6000,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058782,6000,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058783,6000,377,47,376,0,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058784,6546,377,47,376,54611,0,0,54611,116400,124370,0,0,0,116400,177777,0,0
71058785,6546,377,47,376,54611,0,0,54611,116400,124370,0,0,0,116400,177777,0,0
71058786,6546,377,47,376,54611,0,0,54611,116400,124370,0,0,0,116400,177777,0,0
71058787,6546,377,47,376,54611,0,0,54611,116400,124370,0,0,0,116400,177777,0,0
71058788,6546,377,47,376,54611,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058789,6546,377,47,376,54611,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058790,6546,377,47,376,54611,0,0,0,116400,124370,0,0,0,116400,177777,0,0
71058791,174,377,47,376,54611,116400,0,0,116400,54611,0,174,0,116400,61377,0,0
71058792,174,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058793,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058794,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058795,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058796,0,377,47,376,0,116400,7467,0,116400,54611,0,174,3,116400,61377,0,0
71058797,0,377,47,376,0,116400,7467,0,116400,54611,0,174,3,116400,61377,0,0
71058798,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058799,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058800,0,377,47,376,0,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058801,0,377,47,376,377,116400,0,377,116400,54611,0,174,3,116400,61377,0,0
71058802,0,377,47,376,377,116400,0,377,116400,54611,0,174,3,116400,61377,0,0
71058803,0,377,47,376,377,116400,0,377,116400,54611,0,174,3,116400,61377,0,0
71058804,0,377,47,376,377,116400,0,377,116400,54611,0,174,3,116400,61377,0,0
71058805,0,377,47,376,377,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058806,0,377,47,376,377,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058807,0,377,47,376,377,116400,0,0,116400,54611,0,174,3,116400,61377,0,0
71058808,0,377,47,376,377,377,0,0,116400,377,235,0,3,377,177400,377,0
71058809,0,377,47,376,0,377,0,0,116400,377,235,0,4,377,177400,377,0
71058810,2001,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058811,16306,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058812,16306,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058813,0,377,47,376,0,377,14306,0,116400,377,235,0,0,377,177400,377,0
71058814,6000,377,47,376,0,377,14306,0,116400,377,235,0,0,377,177400,377,0
71058815,6000,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058816,6000,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058817,6000,377,47,376,0,377,0,0,116400,377,235,0,0,377,177400,377,0
71058818,6506,377,47,376,50606,377,0,50606,116400,377,235,0,0,377,177400,377,0
71058819,6506,377,47,376,50606,377,0,50606,116400,377,235,0,0,377,177400,377,0
71058820,6506,377,47,376,50606,377,0,50606,116400,377,235,0,0,377,177400,377,0
71058821,6506,377,47,376,50606,377,0,50606,116400,377,235,0,0,377,177400,377,0
71058822,6506,377,47,376,50606,377,0,0,116400,377,235,0,0,377,177400,377,0
71058823,6506,377,47,376,50606,377,0,0,116400,377,235,0,0,377,177400,377,0
71058824,6506,377,47,376,50606,377,0,0,116400,377,235,0,0,377,177400,377,0
71058825,172,377,47,377,50606,116400,0,0,116400,50606,177400,172,0,116400,61377,0,0
71058826,172,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058827,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058828,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058829,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058830,0,377,47,377,0,116400,7464,0,116400,50606,177400,172,3,116400,61377,0,0
71058831,0,377,47,377,0,116400,7464,0,116400,50606,177400,172,3,116400,61377,0,0
71058832,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058833,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058834,0,377,47,377,0,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058835,0,377,47,377,75154,116400,0,75154,116400,50606,177400,172,3,116400,61377,0,0
71058836,0,377,47,377,75154,116400,0,75154,116400,50606,177400,172,3,116400,61377,0,0
71058837,0,377,47,377,75154,116400,0,75154,116400,50606,177400,172,3,116400,61377,0,0
71058838,0,377,47,377,75154,116400,0,75154,116400,50606,177400,172,3,116400,61377,0,0
71058839,0,377,47,377,75154,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058840,0,377,47,377,75154,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058841,0,377,47,377,75154,116400,0,0,116400,50606,177400,172,3,116400,61377,0,0
71058842,0,377,47,377,75154,75154,0,0,116400,75154,235,0,3,75154,102623,75154,0
71058843,0,377,47,377,0,75154,0,0,116400,75154,235,0,4,75154,102623,75154,0
71058844,2001,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058845,16307,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058846,16307,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058847,0,377,47,377,0,75154,14307,0,116400,75154,235,0,0,75154,102623,75154,0
71058848,6000,377,47,377,0,75154,14307,0,116400,75154,235,0,0,75154,102623,75154,0
71058849,6000,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058850,6000,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058851,6000,377,47,377,0,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058852,7422,377,47,377,142200,75154,0,142200,116400,75154,235,0,0,75154,102623,75154,0
71058853,7422,377,47,377,142200,75154,0,142200,116400,75154,235,0,0,75154,102623,75154,0
71058854,7422,377,47,377,142200,75154,0,142200,116400,75154,235,0,0,75154,102623,75154,0
71058855,7422,377,47,377,142200,75154,0,142200,116400,75154,235,0,0,75154,102623,75154,0
71058856,7422,377,47,377,142200,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058857,7422,377,47,377,142200,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058858,7422,377,47,377,142200,75154,0,0,116400,75154,235,0,0,75154,102623,75154,0
71058859,4331,377,75154,377,156600,116400,0,0,116400,142200,66172,4331,0,116400,61377,0,0
# MARK fail tick=71058859
71058860,4331,377,75154,377,116400,116400,0,0,116400,142200,66172,4331,0,116400,61377,0,0
71058861,4335,377,75154,377,116400,116400,0,0,116400,142200,66172,4331,0,116400,61377,0,0
71058862,4335,377,75154,377,377,377,0,0,116400,116400,235,74335,0,377,177400,0,377
71058863,4335,377,75154,377,377,377,0,0,116400,116400,235,74335,0,377,177400,0,377
71058864,4336,377,75154,377,377,377,0,0,116400,116400,235,74335,0,377,177400,0,377
71058865,4336,377,75154,377,75353,75353,0,0,116400,116400,177400,60000,0,75353,102424,0,75154
71058866,4337,377,75154,377,75353,75353,0,0,116400,116400,177400,60000,10,75353,102424,0,75154
71058867,4332,377,75154,377,75353,75353,0,0,116400,116400,177400,60000,10,75353,102424,0,75154
71058868,4332,377,75154,377,0,1,0,0,116400,116400,165572,70350,10,1,177776,1,377
71058869,4332,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058870,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058871,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058872,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058873,4333,377,75154,377,0,1,75353,0,116400,116400,165572,70350,3,1,177776,1,377
71058874,4333,377,75154,377,0,1,75353,0,116400,116400,165572,70350,3,1,177776,1,377
71058875,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058876,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058877,4333,377,75154,377,0,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058878,4333,377,75154,377,20111,1,0,20111,116400,116400,165572,70350,3,1,177776,1,377
71058879,4333,377,75154,377,20111,1,0,20111,116400,116400,165572,70350,3,1,177776,1,377
71058880,4333,377,75154,377,20111,1,0,20111,116400,116400,165572,70350,3,1,177776,1,377
71058881,4333,377,75154,377,20111,1,0,20111,116400,116400,165572,70350,3,1,177776,1,377
71058882,4333,377,75154,377,20111,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058883,4333,377,75154,377,20111,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058884,4333,377,75154,377,20111,1,0,0,116400,116400,165572,70350,3,1,177776,1,377
71058885,4333,377,75154,377,20111,20111,0,0,116400,20111,400,4334,3,20111,157666,20111,0
71058886,4334,377,75154,377,20111,20111,0,0,116400,20111,400,4334,4,20111,157666,20111,0
# MARK fail tick=71058886
71058887,377,377,75154,377,20111,20111,0,0,116400,20111,400,4334,4,20111,157666,20111,0
71058888,377,377,75154,377,0,377,0,0,20111,20111,44440,377,4,111,177400,377,0
71058889,377,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058890,401,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058891,16310,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058892,16310,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058893,0,377,75154,377,0,377,14310,0,20111,20111,44440,377,0,111,177400,377,0
71058894,6000,377,75154,377,0,377,14310,0,20111,20111,44440,377,0,111,177400,377,0
71058895,6000,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058896,6000,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058897,6000,377,75154,377,0,377,0,0,20111,20111,44440,377,0,111,177400,377,0
71058898,7710,377,75154,377,171047,377,0,171047,20111,20111,44440,377,0,111,177400,377,0
71058899,7710,377,75154,377,171047,377,0,171047,20111,20111,44440,377,22,111,177400,377,0
71058900,7710,377,75154,377,171047,377,0,171047,20111,20111,44440,377,22,111,177400,377,0
71058901,7710,377,75154,377,171047,377,0,171047,20111,20111,44440,377,22,111,177400,377,0
71058902,7710,377,75154,377,171047,377,0,0,20111,20111,44440,377,22,111,177400,377,0
71058903,7710,377,75154,377,171047,377,0,0,20111,20111,44440,377,22,111,177400,377,0
71058904,7710,377,75154,377,171047,377,0,0,20111,20111,44440,377,22,111,177400,377,0
71058905,0,111,75154,377,171047,47,0,0,20111,171047,177400,0,22,47,177730,47,0
71058906,0,111,75154,377,0,47,0,0,20111,171047,177400,0,4,47,177730,47,0
71058907,2001,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058908,16311,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058909,16311,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058910,0,111,75154,377,0,47,14311,0,20111,171047,177400,0,0,47,177730,47,0
71058911,6000,111,75154,377,0,47,14311,0,20111,171047,177400,0,0,47,177730,47,0
71058912,6000,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058913,6000,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058914,6000,111,75154,377,0,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058915,7420,111,75154,377,142065,47,0,142065,20111,171047,177400,0,0,47,177730,47,0
71058916,7420,111,75154,377,142065,47,0,142065,20111,171047,177400,0,0,47,177730,47,0
71058917,7420,111,75154,377,142065,47,0,142065,20111,171047,177400,0,0,47,177730,47,0
71058918,7420,111,75154,377,142065,47,0,142065,20111,171047,177400,0,0,47,177730,47,0
71058919,7420,111,75154,377,142065,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058920,7420,111,75154,377,142065,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058921,7420,111,75154,377,142065,47,0,0,20111,171047,177400,0,0,47,177730,47,0
71058922,215,111,47,377,142065,42,0,0,20111,142065,23400,215,0,42,177735,0,47
71058923,215,111,47,377,0,42,0,0,20111,142065,23400,215,0,42,177735,0,47
71058924,0,111,47,377,0,42,0,0,20111,142065,23400,215,0,42,177735,0,47
71058925,16312,111,47,377,0,42,0,0,20111,142065,23400,215,0,42,177735,0,47
71058926,16312,111,47,377,0,42,0,0,20111,142065,23400,215,0,42,177735,0,47
