tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,QREG,RA,RT,RD,RB,RX,CSA_12_0
71420351,377,1,1,3,0,131777,131777,172777,177777,5,302,12557,1147,15,7317
71420352,377,1,1,3,0,131777,131777,172777,177777,5,302,12557,1147,15,7317
71420353,377,1,1,3,0,131777,131777,172777,177777,5,302,12557,1147,15,7317
71420354,377,1,1,3,0,0,131777,172777,177777,5,302,12557,1147,15,7317
71420355,377,1,1,3,0,0,131777,172777,177777,5,302,12557,1147,15,7317
71420356,377,1,1,3,0,0,131777,172777,177777,5,302,12557,1147,15,7317
71420357,0,1,1,3,0,0,131777,131777,177777,4,302,12557,1147,15,214
71420358,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,214
71420359,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,0
71420360,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,16524
71420361,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,16524
71420362,0,1,1,3,2524,0,0,131777,177777,4,302,12557,1147,15,0
71420363,0,1,1,3,2524,0,0,131777,177777,4,302,12557,1147,15,6000
71420364,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,6000
71420365,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,6000
71420366,0,1,1,3,0,0,0,131777,177777,4,302,12557,1147,15,6000
71420367,0,1,1,3,0,172777,172777,131777,177777,4,302,12557,1147,15,7727
71420368,0,1,1,3,0,172777,172777,131777,177777,4,302,12557,1147,15,7727
71420369,0,1,1,3,0,172777,172777,131777,177777,4,302,12557,1147,15,7727
71420370,0,1,1,3,0,172777,172777,131777,177777,4,302,12557,1147,15,7727
71420371,0,1,1,3,0,0,172777,131777,177777,4,302,12557,1147,15,7727
71420372,0,1,1,3,0,0,172777,131777,177777,4,302,12557,1147,15,7727
71420373,0,1,1,3,0,0,172777,131777,177777,4,302,12557,1147,15,7727
71420374,377,1,1,3,0,0,172777,172777,177777,4,302,12557,1147,15,0
71420375,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,0
71420376,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,2001
71420377,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,16525
71420378,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,16525
71420379,377,1,1,3,2525,0,0,172777,177777,4,302,12557,1147,15,0
71420380,377,1,1,3,2525,0,0,172777,177777,4,302,12557,1147,15,6000
71420381,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,6000
71420382,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,6000
71420383,377,1,1,3,0,0,0,172777,177777,4,302,12557,1147,15,6000
71420384,377,1,1,3,0,131777,131777,172777,177777,4,302,12557,1147,15,7317
71420385,377,1,1,3,0,131777,131777,172777,177777,4,302,12557,1147,15,7317
71420386,377,1,1,3,0,131777,131777,172777,177777,4,302,12557,1147,15,7317
71420387,377,1,1,3,0,131777,131777,172777,177777,4,302,12557,1147,15,7317
71420388,377,1,1,3,0,0,131777,172777,177777,4,302,12557,1147,15,7317
71420389,377,1,1,3,0,0,131777,172777,177777,4,302,12557,1147,15,7317
71420390,377,1,1,3,0,0,131777,172777,177777,4,302,12557,1147,15,7317
71420391,0,1,1,3,0,0,131777,131777,177777,3,302,12557,1147,15,214
71420392,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,214
71420393,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,0
71420394,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,16524
71420395,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,16524
71420396,0,1,1,3,2524,0,0,131777,177777,3,302,12557,1147,15,0
71420397,0,1,1,3,2524,0,0,131777,177777,3,302,12557,1147,15,6000
71420398,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,6000
71420399,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,6000
71420400,0,1,1,3,0,0,0,131777,177777,3,302,12557,1147,15,6000
71420401,0,1,1,3,0,172777,172777,131777,177777,3,302,12557,1147,15,7727
71420402,0,1,1,3,0,172777,172777,131777,177777,3,302,12557,1147,15,7727
71420403,0,1,1,3,0,172777,172777,131777,177777,3,302,12557,1147,15,7727
71420404,0,1,1,3,0,172777,172777,131777,177777,3,302,12557,1147,15,7727
71420405,0,1,1,3,0,0,172777,131777,177777,3,302,12557,1147,15,7727
71420406,0,1,1,3,0,0,172777,131777,177777,3,302,12557,1147,15,7727
71420407,0,1,1,3,0,0,172777,131777,177777,3,302,12557,1147,15,7727
71420408,377,1,1,3,0,0,172777,172777,177777,3,302,12557,1147,15,0
71420409,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,0
71420410,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,2001
71420411,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,16525
71420412,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,16525
71420413,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,0
71420414,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,0
71420415,377,1,1,3,2525,0,0,172777,177777,3,302,12557,1147,15,0
71420416,377,1,1,3,2525,0,0,172777,177777,3,302,12557,1147,15,6000
71420417,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,6000
71420418,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,6000
71420419,377,1,1,3,0,0,0,172777,177777,3,302,12557,1147,15,6000
71420420,377,1,1,3,0,131777,131777,172777,177777,3,302,12557,1147,15,7317
71420421,377,1,1,3,0,131777,131777,172777,177777,3,302,12557,1147,15,7317
71420422,377,1,1,3,0,131777,131777,172777,177777,3,302,12557,1147,15,7317
71420423,377,1,1,3,0,131777,131777,172777,177777,3,302,12557,1147,15,7317
71420424,377,1,1,3,0,0,131777,172777,177777,3,302,12557,1147,15,7317
71420425,377,1,1,3,0,0,131777,172777,177777,3,302,12557,1147,15,7317
71420426,377,1,1,3,0,0,131777,172777,177777,3,302,12557,1147,15,7317
71420427,0,1,1,3,0,0,131777,131777,177777,2,302,12557,1147,15,214
71420428,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,214
71420429,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,0
71420430,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,16524
71420431,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,16524
71420432,0,1,1,3,2524,0,0,131777,177777,2,302,12557,1147,15,0
71420433,0,1,1,3,2524,0,0,131777,177777,2,302,12557,1147,15,6000
71420434,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,6000
71420435,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,6000
71420436,0,1,1,3,0,0,0,131777,177777,2,302,12557,1147,15,6000
71420437,0,1,1,3,0,172777,172777,131777,177777,2,302,12557,1147,15,7727
71420438,0,1,1,3,0,172777,172777,131777,177777,2,302,12557,1147,15,7727
71420439,0,1,1,3,0,172777,172777,131777,177777,2,302,12557,1147,15,7727
71420440,0,1,1,3,0,172777,172777,131777,177777,2,302,12557,1147,15,7727
71420441,0,1,1,3,0,0,172777,131777,177777,2,302,12557,1147,15,7727
71420442,0,1,1,3,0,0,172777,131777,177777,2,302,12557,1147,15,7727
71420443,0,1,1,3,0,0,172777,131777,177777,2,302,12557,1147,15,7727
71420444,377,1,1,3,0,0,172777,172777,177777,2,302,12557,1147,15,0
71420445,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,0
71420446,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,2001
71420447,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,16525
71420448,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,16525
71420449,377,1,1,3,2525,0,0,172777,177777,2,302,12557,1147,15,0
71420450,377,1,1,3,2525,0,0,172777,177777,2,302,12557,1147,15,6000
71420451,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,6000
71420452,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,6000
71420453,377,1,1,3,0,0,0,172777,177777,2,302,12557,1147,15,6000
71420454,377,1,1,3,0,131777,131777,172777,177777,2,302,12557,1147,15,7317
71420455,377,1,1,3,0,131777,131777,172777,177777,2,302,12557,1147,15,7317
71420456,377,1,1,3,0,131777,131777,172777,177777,2,302,12557,1147,15,7317
71420457,377,1,1,3,0,131777,131777,172777,177777,2,302,12557,1147,15,7317
71420458,377,1,1,3,0,0,131777,172777,177777,2,302,12557,1147,15,7317
71420459,377,1,1,3,0,0,131777,172777,177777,2,302,12557,1147,15,7317
71420460,377,1,1,3,0,0,131777,172777,177777,2,302,12557,1147,15,7317
71420461,0,1,1,3,0,0,131777,131777,177777,1,302,12557,1147,15,214
71420462,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,214
71420463,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,0
71420464,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,16524
71420465,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,16524
71420466,0,1,1,3,2524,0,0,131777,177777,1,302,12557,1147,15,0
71420467,0,1,1,3,2524,0,0,131777,177777,1,302,12557,1147,15,6000
71420468,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,6000
71420469,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,6000
71420470,0,1,1,3,0,0,0,131777,177777,1,302,12557,1147,15,6000
71420471,0,1,1,3,0,172777,172777,131777,177777,1,302,12557,1147,15,7727
71420472,0,1,1,3,0,172777,172777,131777,177777,1,302,12557,1147,15,7727
71420473,0,1,1,3,0,172777,172777,131777,177777,1,302,12557,1147,15,7727
71420474,0,1,1,3,0,172777,172777,131777,177777,1,302,12557,1147,15,7727
71420475,0,1,1,3,0,0,172777,131777,177777,1,302,12557,1147,15,7727
71420476,0,1,1,3,0,0,172777,131777,177777,1,302,12557,1147,15,7727
71420477,0,1,1,3,0,0,172777,131777,177777,1,302,12557,1147,15,7727
71420478,377,1,1,3,0,0,172777,172777,177777,1,302,12557,1147,15,0
71420479,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,0
71420480,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,2001
71420481,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,16525
71420482,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,16525
71420483,377,1,1,3,2525,0,0,172777,177777,1,302,12557,1147,15,0
71420484,377,1,1,3,2525,0,0,172777,177777,1,302,12557,1147,15,6000
71420485,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,6000
71420486,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,6000
71420487,377,1,1,3,0,0,0,172777,177777,1,302,12557,1147,15,6000
71420488,377,1,1,3,0,131777,131777,172777,177777,1,302,12557,1147,15,7317
71420489,377,1,1,3,0,131777,131777,172777,177777,1,302,12557,1147,15,7317
71420490,377,1,1,3,0,131777,131777,172777,177777,1,302,12557,1147,15,7317
71420491,377,1,1,3,0,131777,131777,172777,177777,1,302,12557,1147,15,7317
71420492,377,1,1,3,0,0,131777,172777,177777,1,302,12557,1147,15,7317
71420493,377,1,1,3,0,0,131777,172777,177777,1,302,12557,1147,15,7317
71420494,377,1,1,3,0,0,131777,172777,177777,1,302,12557,1147,15,7317
71420495,0,1,1,3,0,0,131777,131777,177777,0,302,12557,1147,15,214
71420496,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,214
71420497,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,0
71420498,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,16524
71420499,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,16524
71420500,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,0
71420501,0,1,1,3,0,0,0,131777,177777,0,302,12557,1147,15,0
71420502,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,0
71420503,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,0
71420504,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,2001
71420505,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,16526
71420506,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,16526
71420507,377,1,1,3,2526,0,0,0,177777,0,302,12557,1147,15,0
71420508,377,1,1,3,2526,0,0,0,177777,0,302,12557,1147,15,6000
71420509,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,6000
71420510,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,6000
71420511,377,1,1,3,0,0,0,0,177777,0,302,12557,1147,15,6000
71420512,377,1,1,3,0,124370,124370,0,177777,0,302,12557,1147,15,7243
71420513,377,1,1,3,0,124370,124370,0,177777,0,302,12557,1147,15,7243
71420514,377,1,1,3,0,124370,124370,0,177777,0,302,12557,1147,15,7243
71420515,377,1,1,3,0,124370,124370,0,177777,0,302,12557,1147,15,7243
71420516,377,1,1,3,0,0,124370,0,177777,0,302,12557,1147,15,7243
71420517,377,1,1,3,0,0,124370,0,177777,0,302,12557,1147,15,7243
71420518,377,1,1,3,0,0,124370,0,177777,0,302,12557,1147,15,7243
71420519,0,1,1,0,0,0,124370,124370,177777,0,302,12557,1147,15,0
71420520,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,0
71420521,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,2001
71420522,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,16516
71420523,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,16516
71420524,0,1,1,0,2516,0,0,124370,177777,0,302,12557,1147,15,0
71420525,0,1,1,0,2516,0,0,124370,177777,0,302,12557,1147,15,6000
71420526,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,6000
71420527,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,6000
71420528,0,1,1,0,0,0,0,124370,177777,0,302,12557,1147,15,6000
71420529,0,1,1,0,0,170777,170777,124370,177777,0,302,12557,1147,15,7707
71420530,0,1,1,0,0,170777,170777,124370,177777,0,302,12557,1147,15,7707
71420531,0,1,1,0,0,170777,170777,124370,177777,0,302,12557,1147,15,7707
71420532,0,1,1,0,0,170777,170777,124370,177777,0,302,12557,1147,15,7707
71420533,0,1,1,0,0,0,170777,124370,177777,0,302,12557,1147,15,7707
71420534,0,1,1,0,0,0,170777,124370,177777,0,302,12557,1147,15,7707
71420535,0,1,1,0,0,0,170777,124370,177777,0,302,12557,1147,15,7707
71420536,377,1,1,3,0,0,170777,170777,177777,0,302,12557,1147,15,0
71420537,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,0
71420538,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,2001
71420539,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,16517
71420540,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,16517
71420541,377,1,1,3,2517,0,0,170777,177777,0,302,12557,1147,15,0
71420542,377,1,1,3,2517,0,0,170777,177777,0,302,12557,1147,15,6000
71420543,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,6000
71420544,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,6000
71420545,377,1,1,3,0,0,0,170777,177777,0,302,12557,1147,15,6000
71420546,377,1,1,3,0,50020,50020,170777,177777,0,302,12557,1147,15,6500
71420547,377,1,1,3,0,50020,50020,170777,177777,0,302,12557,1147,15,6500
71420548,377,1,1,3,0,50020,50020,170777,177777,0,302,12557,1147,15,6500
71420549,377,1,1,3,0,50020,50020,170777,177777,0,302,12557,1147,15,6500
71420550,377,1,1,3,0,0,50020,170777,177777,0,302,12557,1147,15,6500
71420551,377,1,1,3,0,0,50020,170777,177777,0,302,12557,1147,15,6500
71420552,377,1,1,3,0,0,50020,170777,177777,0,302,12557,1147,15,6500
71420553,377,1,1,0,0,0,50020,50020,177777,177777,302,12557,1147,15,172
71420554,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,172
71420555,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420556,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420557,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420558,377,1,1,0,2537,0,0,50020,177777,177777,302,12557,1147,15,0
71420559,377,1,1,0,2537,0,0,50020,177777,177777,302,12557,1147,15,0
71420560,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420561,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420562,377,1,1,0,0,0,0,50020,177777,177777,302,12557,1147,15,0
71420563,377,1,1,0,0,116400,116400,50020,177777,177777,302,12557,1147,15,0
71420564,377,1,1,0,0,116400,116400,50020,177777,177777,302,12557,1147,15,0
71420565,377,1,1,0,0,116400,116400,50020,177777,177777,302,12557,1147,15,0
71420566,377,1,1,0,0,116400,116400,50020,177777,177777,302,12557,1147,15,0
71420567,377,1,1,0,0,0,116400,50020,177777,177777,302,12557,1147,15,0
71420568,377,1,1,0,0,0,116400,50020,177777,177777,302,12557,1147,15,0
71420569,377,1,1,0,0,0,116400,50020,177777,177777,302,12557,1147,15,0
71420570,0,1,1,3,0,0,116400,116400,177777,177777,302,12557,1147,15,0
71420571,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,0
71420572,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,2001
71420573,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,16520
71420574,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,16520
71420575,0,1,1,3,2520,0,0,116400,177777,177777,302,12557,1147,15,0
71420576,0,1,1,3,2520,0,0,116400,177777,177777,302,12557,1147,15,6000
71420577,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,6000
71420578,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,6000
71420579,0,1,1,3,0,0,0,116400,177777,177777,302,12557,1147,15,6000
71420580,0,1,1,3,0,175176,175176,116400,177777,177777,302,12557,1147,15,7751
71420581,0,1,1,3,0,175176,175176,116400,177777,177777,302,12557,1147,15,7751
71420582,0,1,1,3,0,175176,175176,116400,177777,177777,302,12557,1147,15,7751
71420583,0,1,1,3,0,175176,175176,116400,177777,177777,302,12557,1147,15,7751
71420584,0,1,1,3,0,0,175176,116400,177777,177777,302,12557,1147,15,7751
71420585,0,1,1,3,0,0,175176,116400,177777,177777,302,12557,1147,15,7751
71420586,0,1,1,3,0,0,175176,116400,177777,177777,302,12557,1147,15,7751
71420587,377,1,1,0,0,0,177777,175176,177777,177777,116400,12557,1147,15,262
71420588,377,1,1,0,0,0,177777,175176,177777,177777,116400,12557,1147,15,262
71420589,377,1,1,0,0,0,177777,175176,177777,177777,116400,12557,1147,15,263
71420590,100,1,1,0,0,0,16500,177777,177777,177777,116400,12557,1147,15,263
71420591,100,1,1,0,0,0,16500,177777,177777,177777,116400,12557,1147,15,264
71420592,100,1,1,0,0,0,16500,177777,177777,177777,116400,12557,1147,15,264
71420593,0,1,1,0,0,0,116400,177777,177777,177777,116400,12557,1147,15,264
71420594,0,1,1,0,0,0,116400,177777,177777,177777,116400,12557,1147,15,265
71420595,0,1,1,0,0,0,116400,177777,177777,177777,116400,12557,1147,15,265
71420596,0,1,1,0,0,0,100000,177777,116400,177777,116400,12557,1147,15,265
71420597,0,1,1,0,0,0,100000,177777,116400,177777,116400,12557,1147,15,266
71420598,0,1,1,0,0,0,100000,177777,116400,177777,116400,12557,1147,15,266
71420599,100,1,1,0,0,0,135100,177777,116400,177777,116400,12557,1147,15,266
71420600,100,1,1,0,0,0,135100,177777,116400,177777,116400,12557,1147,15,267
71420601,100,1,1,0,0,0,135100,177777,116400,177777,116400,12557,1147,15,0
71420602,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,0
71420603,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,0
71420604,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,2001
71420605,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,16521
71420606,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,16521
71420607,0,1,1,3,2521,0,0,177777,116400,177777,116400,12557,1147,15,0
71420608,0,1,1,3,2521,0,0,177777,116400,177777,116400,12557,1147,15,6000
71420609,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,6000
71420610,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,6000
71420611,0,1,1,3,0,0,0,177777,116400,177777,116400,12557,1147,15,6000
71420612,0,1,1,3,0,150402,150402,177777,116400,177777,116400,12557,1147,15,7504
71420613,0,1,1,3,0,150402,150402,177777,116400,177777,116400,12557,1147,15,7504
71420614,0,1,1,3,0,150402,150402,177777,116400,177777,116400,12557,1147,15,7504
71420615,0,1,1,3,0,150402,150402,177777,116400,177777,116400,12557,1147,15,7504
71420616,0,1,1,3,0,0,150402,177777,116400,177777,116400,12557,1147,15,7504
71420617,0,1,1,3,0,0,150402,177777,116400,177777,116400,12557,1147,15,7504
71420618,0,1,1,3,0,0,150402,177777,116400,177777,116400,12557,1147,15,7504
71420619,0,1,1,0,0,0,156402,150402,116400,177777,116400,12557,1147,15,657
71420620,0,1,1,0,0,0,116400,150402,116400,177777,116400,12557,1147,15,657
71420621,0,1,1,0,0,0,116400,150402,116400,177777,116400,12557,1147,15,326
71420622,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,326
71420623,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,326
71420624,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,327
71420625,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,327
71420626,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,330
71420627,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,660
71420628,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,660
71420629,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,660
71420630,0,1,1,0,0,0,116400,116400,116400,177777,116400,12557,1147,15,3642
71420631,100,1,1,0,0,0,16500,116400,116400,177777,116400,12557,1147,15,3642
71420632,100,1,1,0,0,0,16500,116400,116400,177777,116400,12557,1147,15,3642
71420633,100,1,1,0,0,0,16500,116400,116400,177777,116400,12557,1147,15,663
71420634,0,1,1,0,0,0,100000,116400,16500,177777,116400,12557,1147,15,663
71420635,0,1,1,0,0,0,100000,116400,16500,177777,116400,12557,1147,15,663
71420636,0,1,1,0,0,0,100000,116400,16500,177777,116400,12557,1147,15,664
71420637,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,664
71420638,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,665
71420639,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,665
71420640,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,665
71420641,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,666
71420642,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,1112
71420643,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1112
71420644,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1112
71420645,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420646,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420647,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420648,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420649,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420650,101,1,1,0,0,0,136501,116400,116500,177777,116400,12557,1147,15,1113
71420651,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,1113
71420652,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,1114
71420653,100,1,1,0,0,0,116500,116400,116500,177777,116400,12557,1147,15,1114
71420654,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1114
71420655,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420656,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420657,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420658,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420659,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420660,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420661,10,1,1,0,0,0,10,116400,116500,177777,116400,12557,1147,15,1115
71420662,0,1,1,0,0,0,20000,116400,116500,177777,116400,12557,1147,15,1115
71420663,0,1,1,0,0,0,20000,116400,116500,177777,116400,12557,1147,15,1116
