tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
71657653,7727,53,302,2526,53,302,15,1147,12614,2454,0,172777,177777,131777
71657654,7727,53,302,2526,53,302,15,1147,12614,2454,0,0,177777,131777
71657655,7727,53,302,2526,53,302,15,1147,12614,2454,0,0,177777,131777
71657656,7727,53,302,2526,53,302,15,1147,12614,2454,0,0,177777,131777
71657657,0,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657658,0,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657659,2001,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657660,16525,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657661,16525,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657662,0,53,302,2525,53,302,15,1147,12614,2454,2525,0,177777,172777
71657663,6000,53,302,2525,53,302,15,1147,12614,2454,2525,0,177777,172777
71657664,6000,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657665,6000,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657666,6000,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657667,7317,53,302,2525,53,302,15,1147,12614,2454,0,131777,177777,172777
71657668,7317,53,302,2525,53,302,15,1147,12614,2454,0,131777,177777,172777
71657669,7317,53,302,2525,53,302,15,1147,12614,2454,0,131777,177777,172777
71657670,7317,53,302,2525,53,302,15,1147,12614,2454,0,131777,177777,172777
71657671,7317,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657672,7317,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657673,7317,53,302,2525,53,302,15,1147,12614,2454,0,0,177777,172777
71657674,214,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657675,214,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657676,0,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657677,16524,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657678,16524,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657679,0,52,302,2526,52,302,15,1147,12614,2454,2524,0,177777,131777
71657680,6000,52,302,2526,52,302,15,1147,12614,2454,2524,0,177777,131777
71657681,6000,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657682,6000,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657683,6000,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657684,7727,52,302,2526,52,302,15,1147,12614,2454,0,172777,177777,131777
71657685,7727,52,302,2526,52,302,15,1147,12614,2454,0,172777,177777,131777
71657686,7727,52,302,2526,52,302,15,1147,12614,2454,0,172777,177777,131777
71657687,7727,52,302,2526,52,302,15,1147,12614,2454,0,172777,177777,131777
71657688,7727,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657689,7727,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657690,7727,52,302,2526,52,302,15,1147,12614,2454,0,0,177777,131777
71657691,0,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657692,0,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657693,2001,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657694,16525,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657695,16525,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657696,0,52,302,2525,52,302,15,1147,12614,2454,2525,0,177777,172777
71657697,6000,52,302,2525,52,302,15,1147,12614,2454,2525,0,177777,172777
71657698,6000,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657699,6000,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657700,6000,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657701,7317,52,302,2525,52,302,15,1147,12614,2454,0,131777,177777,172777
71657702,7317,52,302,2525,52,302,15,1147,12614,2454,0,131777,177777,172777
71657703,7317,52,302,2525,52,302,15,1147,12614,2454,0,131777,177777,172777
71657704,7317,52,302,2525,52,302,15,1147,12614,2454,0,131777,177777,172777
71657705,7317,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657706,7317,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657707,7317,52,302,2525,52,302,15,1147,12614,2454,0,0,177777,172777
71657708,214,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657709,214,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657710,0,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657711,16524,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657712,16524,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657713,0,51,302,2526,51,302,15,1147,12614,2454,2524,0,177777,131777
71657714,6000,51,302,2526,51,302,15,1147,12614,2454,2524,0,177777,131777
71657715,6000,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657716,6000,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657717,6000,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657718,7727,51,302,2526,51,302,15,1147,12614,2454,0,172777,177777,131777
71657719,7727,51,302,2526,51,302,15,1147,12614,2454,0,172777,177777,131777
71657720,7727,51,302,2526,51,302,15,1147,12614,2454,0,172777,177777,131777
71657721,7727,51,302,2526,51,302,15,1147,12614,2454,0,172777,177777,131777
71657722,7727,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657723,7727,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657724,7727,51,302,2526,51,302,15,1147,12614,2454,0,0,177777,131777
71657725,0,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657726,0,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657727,2001,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657728,16525,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657729,16525,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657730,0,51,302,2525,51,302,15,1147,12614,2454,2525,0,177777,172777
71657731,6000,51,302,2525,51,302,15,1147,12614,2454,2525,0,177777,172777
71657732,6000,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657733,6000,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657734,6000,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657735,7317,51,302,2525,51,302,15,1147,12614,2454,0,131777,177777,172777
71657736,7317,51,302,2525,51,302,15,1147,12614,2454,0,131777,177777,172777
71657737,7317,51,302,2525,51,302,15,1147,12614,2454,0,131777,177777,172777
71657738,7317,51,302,2525,51,302,15,1147,12614,2454,0,131777,177777,172777
71657739,7317,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657740,7317,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657741,7317,51,302,2525,51,302,15,1147,12614,2454,0,0,177777,172777
71657742,214,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657743,214,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657744,0,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657745,16524,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657746,16524,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657747,0,50,302,2526,50,302,15,1147,12614,2454,2524,0,177777,131777
71657748,6000,50,302,2526,50,302,15,1147,12614,2454,2524,0,177777,131777
71657749,6000,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657750,6000,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657751,6000,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657752,7727,50,302,2526,50,302,15,1147,12614,2454,0,172777,177777,131777
71657753,7727,50,302,2526,50,302,15,1147,12614,2454,0,172777,177777,131777
71657754,7727,50,302,2526,50,302,15,1147,12614,2454,0,172777,177777,131777
71657755,7727,50,302,2526,50,302,15,1147,12614,2454,0,172777,177777,131777
71657756,7727,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657757,7727,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657758,7727,50,302,2526,50,302,15,1147,12614,2454,0,0,177777,131777
71657759,0,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657760,0,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657761,2001,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657762,16525,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657763,16525,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657764,0,50,302,2525,50,302,15,1147,12614,2454,2525,0,177777,172777
71657765,6000,50,302,2525,50,302,15,1147,12614,2454,2525,0,177777,172777
71657766,6000,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657767,6000,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657768,6000,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657769,7317,50,302,2525,50,302,15,1147,12614,2454,0,131777,177777,172777
71657770,7317,50,302,2525,50,302,15,1147,12614,2454,0,131777,177777,172777
71657771,7317,50,302,2525,50,302,15,1147,12614,2454,0,131777,177777,172777
71657772,7317,50,302,2525,50,302,15,1147,12614,2454,0,131777,177777,172777
71657773,7317,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657774,7317,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657775,7317,50,302,2525,50,302,15,1147,12614,2454,0,0,177777,172777
71657776,214,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657777,214,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657778,0,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657779,16524,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657780,16524,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657781,0,47,302,2526,47,302,15,1147,12614,2454,2524,0,177777,131777
71657782,6000,47,302,2526,47,302,15,1147,12614,2454,2524,0,177777,131777
71657783,6000,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657784,6000,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657785,6000,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657786,7727,47,302,2526,47,302,15,1147,12614,2454,0,172777,177777,131777
71657787,7727,47,302,2526,47,302,15,1147,12614,2454,0,172777,177777,131777
71657788,7727,47,302,2526,47,302,15,1147,12614,2454,0,172777,177777,131777
71657789,7727,47,302,2526,47,302,15,1147,12614,2454,0,172777,177777,131777
71657790,7727,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657791,7727,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657792,7727,47,302,2526,47,302,15,1147,12614,2454,0,0,177777,131777
71657793,0,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657794,0,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657795,2001,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657796,16525,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657797,16525,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657798,0,47,302,2525,47,302,15,1147,12614,2454,2525,0,177777,172777
71657799,6000,47,302,2525,47,302,15,1147,12614,2454,2525,0,177777,172777
71657800,6000,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657801,6000,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657802,6000,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657803,7317,47,302,2525,47,302,15,1147,12614,2454,0,131777,177777,172777
71657804,7317,47,302,2525,47,302,15,1147,12614,2454,0,131777,177777,172777
71657805,7317,47,302,2525,47,302,15,1147,12614,2454,0,131777,177777,172777
71657806,7317,47,302,2525,47,302,15,1147,12614,2454,0,131777,177777,172777
71657807,7317,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657808,7317,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657809,7317,47,302,2525,47,302,15,1147,12614,2454,0,0,177777,172777
71657810,214,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657811,214,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657812,0,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657813,16524,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657814,16524,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657815,0,46,302,2526,46,302,15,1147,12614,2454,2524,0,177777,131777
71657816,6000,46,302,2526,46,302,15,1147,12614,2454,2524,0,177777,131777
71657817,6000,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657818,6000,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657819,6000,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657820,7727,46,302,2526,46,302,15,1147,12614,2454,0,172777,177777,131777
71657821,7727,46,302,2526,46,302,15,1147,12614,2454,0,172777,177777,131777
71657822,7727,46,302,2526,46,302,15,1147,12614,2454,0,172777,177777,131777
71657823,7727,46,302,2526,46,302,15,1147,12614,2454,0,172777,177777,131777
71657824,7727,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657825,7727,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657826,7727,46,302,2526,46,302,15,1147,12614,2454,0,0,177777,131777
71657827,0,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657828,0,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657829,2001,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657830,16525,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657831,16525,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657832,0,46,302,2525,46,302,15,1147,12614,2454,2525,0,177777,172777
71657833,6000,46,302,2525,46,302,15,1147,12614,2454,2525,0,177777,172777
71657834,6000,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657835,6000,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657836,6000,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657837,7317,46,302,2525,46,302,15,1147,12614,2454,0,131777,177777,172777
71657838,7317,46,302,2525,46,302,15,1147,12614,2454,0,131777,177777,172777
71657839,7317,46,302,2525,46,302,15,1147,12614,2454,0,131777,177777,172777
71657840,7317,46,302,2525,46,302,15,1147,12614,2454,0,131777,177777,172777
71657841,7317,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657842,7317,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657843,7317,46,302,2525,46,302,15,1147,12614,2454,0,0,177777,172777
71657844,214,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657845,214,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657846,0,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657847,16524,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657848,16524,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657849,0,45,302,2526,45,302,15,1147,12614,2454,2524,0,177777,131777
71657850,6000,45,302,2526,45,302,15,1147,12614,2454,2524,0,177777,131777
71657851,6000,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657852,6000,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657853,6000,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657854,7727,45,302,2526,45,302,15,1147,12614,2454,0,172777,177777,131777
71657855,7727,45,302,2526,45,302,15,1147,12614,2454,0,172777,177777,131777
71657856,7727,45,302,2526,45,302,15,1147,12614,2454,0,172777,177777,131777
71657857,7727,45,302,2526,45,302,15,1147,12614,2454,0,172777,177777,131777
71657858,7727,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657859,7727,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657860,7727,45,302,2526,45,302,15,1147,12614,2454,0,0,177777,131777
71657861,0,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657862,0,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657863,2001,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657864,16525,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657865,16525,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657866,0,45,302,2525,45,302,15,1147,12614,2454,2525,0,177777,172777
71657867,6000,45,302,2525,45,302,15,1147,12614,2454,2525,0,177777,172777
71657868,6000,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657869,6000,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657870,6000,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657871,7317,45,302,2525,45,302,15,1147,12614,2454,0,131777,177777,172777
71657872,7317,45,302,2525,45,302,15,1147,12614,2454,0,131777,177777,172777
71657873,7317,45,302,2525,45,302,15,1147,12614,2454,0,131777,177777,172777
71657874,7317,45,302,2525,45,302,15,1147,12614,2454,0,131777,177777,172777
71657875,7317,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657876,7317,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657877,7317,45,302,2525,45,302,15,1147,12614,2454,0,0,177777,172777
71657878,214,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657879,214,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657880,0,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657881,16524,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657882,16524,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657883,0,44,302,2526,44,302,15,1147,12614,2454,2524,0,177777,131777
71657884,6000,44,302,2526,44,302,15,1147,12614,2454,2524,0,177777,131777
71657885,6000,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657886,6000,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657887,6000,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657888,7727,44,302,2526,44,302,15,1147,12614,2454,0,172777,177777,131777
71657889,7727,44,302,2526,44,302,15,1147,12614,2454,0,172777,177777,131777
71657890,7727,44,302,2526,44,302,15,1147,12614,2454,0,172777,177777,131777
71657891,7727,44,302,2526,44,302,15,1147,12614,2454,0,172777,177777,131777
71657892,7727,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657893,7727,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657894,7727,44,302,2526,44,302,15,1147,12614,2454,0,0,177777,131777
71657895,0,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657896,0,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657897,2001,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657898,16525,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657899,16525,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657900,0,44,302,2525,44,302,15,1147,12614,2454,2525,0,177777,172777
71657901,6000,44,302,2525,44,302,15,1147,12614,2454,2525,0,177777,172777
71657902,6000,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657903,6000,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657904,6000,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657905,7317,44,302,2525,44,302,15,1147,12614,2454,0,131777,177777,172777
71657906,7317,44,302,2525,44,302,15,1147,12614,2454,0,131777,177777,172777
71657907,7317,44,302,2525,44,302,15,1147,12614,2454,0,131777,177777,172777
71657908,7317,44,302,2525,44,302,15,1147,12614,2454,0,131777,177777,172777
71657909,7317,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657910,7317,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657911,7317,44,302,2525,44,302,15,1147,12614,2454,0,0,177777,172777
71657912,214,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657913,214,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657914,0,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657915,16524,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657916,16524,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657917,0,43,302,2526,43,302,15,1147,12614,2454,2524,0,177777,131777
71657918,6000,43,302,2526,43,302,15,1147,12614,2454,2524,0,177777,131777
71657919,6000,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657920,6000,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657921,6000,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657922,7727,43,302,2526,43,302,15,1147,12614,2454,0,172777,177777,131777
71657923,7727,43,302,2526,43,302,15,1147,12614,2454,0,172777,177777,131777
71657924,7727,43,302,2526,43,302,15,1147,12614,2454,0,172777,177777,131777
71657925,7727,43,302,2526,43,302,15,1147,12614,2454,0,172777,177777,131777
71657926,7727,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657927,7727,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
71657928,7727,43,302,2526,43,302,15,1147,12614,2454,0,0,177777,131777
