tick,CD16,AREG,TREG,FIDBO,CPUIDB,IOIDB8,THR,TXBYTE,CSA_12_0
46531466,15,177777,110044,15,15,15,111,111,1134
46531467,15,177777,110044,15,15,15,111,111,1135
46531523,7732,177777,110044,7732,7732,332,111,111,1151
46531524,7732,177777,110044,7732,7732,332,111,111,1151
46531525,7732,177777,110044,7732,7732,332,111,111,1151
46531526,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46531526
46531527,2522,177777,110044,2522,2522,122,111,111,1151
46531528,2522,177777,110044,2522,2522,122,111,111,1151
46531529,55345,177777,110044,55345,55345,345,111,111,1151
46531530,55345,177777,110044,55345,55345,345,111,111,1151
46536529,15,177777,116400,15,15,15,111,111,1131
46536530,15,177777,116400,15,15,15,111,111,1131
46536531,15,177777,116400,15,15,15,111,111,1133
46536532,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46536532
46536533,2522,177777,116400,2522,2522,122,111,111,1133
46536534,2522,177777,116400,2522,2522,122,111,111,1134
46536535,15,177777,116400,15,15,15,111,111,1134
46536536,15,177777,116400,15,15,15,111,111,1135
46536960,7732,177777,110044,7732,7732,332,111,111,1156
46536961,7732,177777,110044,7732,7732,332,111,111,1156
46536962,7732,177777,110044,7732,7732,332,111,111,1156
46536963,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46536963
46536964,2522,177777,110044,2522,2522,122,111,111,1156
46536965,2522,177777,110044,2522,2522,122,111,111,1156
46536966,55345,177777,110044,55345,55345,345,111,111,1156
46536967,55345,177777,110044,55345,55345,345,111,111,1156
46541581,15,177777,110044,15,15,15,111,111,1131
46541582,15,177777,110044,15,15,15,111,111,1131
46541583,15,177777,110044,15,15,15,111,111,1133
46541584,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46541584
46541585,2522,177777,110044,2522,2522,122,111,111,1133
46541586,2522,177777,110044,2522,2522,122,111,111,1134
46541587,15,177777,110044,15,15,15,111,111,1134
46541588,15,177777,110044,15,15,15,111,111,1135
46541644,7732,177777,110044,7732,7732,332,111,111,1151
46541645,7732,177777,110044,7732,7732,332,111,111,1151
46541646,7732,177777,110044,7732,7732,332,111,111,1151
46541647,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46541647
46541648,2522,177777,110044,2522,2522,122,111,111,1151
46541649,2522,177777,110044,2522,2522,122,111,111,1151
46541650,55345,177777,110044,55345,55345,345,111,111,1151
46541651,55345,177777,110044,55345,55345,345,111,111,1151
46546754,15,177777,116400,15,15,15,111,111,1131
46546755,15,177777,116400,15,15,15,111,111,1131
46546756,15,177777,116400,15,15,15,111,111,1133
46546757,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46546757
46546758,2522,177777,116400,2522,2522,122,111,111,1133
46546759,2522,177777,116400,2522,2522,122,111,111,1134
46546760,15,177777,116400,15,15,15,111,111,1134
46546761,15,177777,116400,15,15,15,111,111,1135
46552055,15,177777,116400,15,15,15,111,111,1131
46552056,15,177777,116400,15,15,15,111,111,1131
46552057,15,177777,116400,15,15,15,111,111,1133
46552058,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46552058
46552059,2522,177777,116400,2522,2522,122,111,111,1133
46552060,2522,177777,116400,2522,2522,122,111,111,1134
46552061,15,177777,116400,15,15,15,111,111,1134
46552062,15,177777,116400,15,15,15,111,111,1135
46552484,7732,177777,110044,7732,7732,332,111,111,1156
46552485,7732,177777,110044,7732,7732,332,111,111,1156
46552486,7732,177777,110044,7732,7732,332,111,111,1156
46552487,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46552487
46552488,2522,177777,110044,2522,2522,122,111,111,1156
46552489,2522,177777,110044,2522,2522,122,111,111,1156
46552490,55345,177777,110044,55345,55345,345,111,111,1156
46552491,55345,177777,110044,55345,55345,345,111,111,1156
46554103,55344,117,302,55344,55344,344,111,111,3761
46554104,55344,117,302,55344,55344,344,111,111,3761
46554105,55344,117,302,55344,55344,344,111,111,2333
46554106,2525,117,302,2525,2525,125,111,111,2333
# MARK idbU tick=46554106
46554107,2525,117,302,2525,2525,125,111,111,2333
46554108,2525,117,302,2525,2525,125,111,111,2334
46554109,10,117,302,10,10,10,111,111,2334
46554110,10,117,302,10,10,10,111,111,2335
46557109,15,177777,110044,15,15,15,111,111,1131
46557110,15,177777,110044,15,15,15,111,111,1131
46557111,15,177777,110044,15,15,15,111,111,1133
46557112,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46557112
46557113,2522,177777,110044,2522,2522,122,111,111,1133
46557114,2522,177777,110044,2522,2522,122,111,111,1134
46557115,15,177777,110044,15,15,15,111,111,1134
46557116,15,177777,110044,15,15,15,111,111,1135
46557172,7732,177777,110044,7732,7732,332,111,111,1151
46557173,7732,177777,110044,7732,7732,332,111,111,1151
46557174,7732,177777,110044,7732,7732,332,111,111,1151
46557175,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46557175
46557176,2522,177777,110044,2522,2522,122,111,111,1151
46557177,2522,177777,110044,2522,2522,122,111,111,1151
46557178,55345,177777,110044,55345,55345,345,111,111,1151
46557179,55345,177777,110044,55345,55345,345,111,111,1151
46562180,15,177777,116400,15,15,15,111,111,1131
46562181,15,177777,116400,15,15,15,111,111,1131
46562182,15,177777,116400,15,15,15,111,111,1133
46562183,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46562183
46562184,2522,177777,116400,2522,2522,122,111,111,1133
46562185,2522,177777,116400,2522,2522,122,111,111,1134
46562186,15,177777,116400,15,15,15,111,111,1134
46562187,15,177777,116400,15,15,15,111,111,1135
46567601,15,177777,116400,15,15,15,111,111,1131
46567602,15,177777,116400,15,15,15,111,111,1131
46567603,15,177777,116400,15,15,15,111,111,1133
46567604,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46567604
46567605,2522,177777,116400,2522,2522,122,111,111,1133
46567606,2522,177777,116400,2522,2522,122,111,111,1134
46567607,15,177777,116400,15,15,15,111,111,1134
46567608,15,177777,116400,15,15,15,111,111,1135
46568030,7732,177777,110044,7732,7732,332,111,111,1156
46568031,7732,177777,110044,7732,7732,332,111,111,1156
46568032,7732,177777,110044,7732,7732,332,111,111,1156
46568033,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46568033
46568034,2522,177777,110044,2522,2522,122,111,111,1156
46568035,2522,177777,110044,2522,2522,122,111,111,1156
46568036,55345,177777,110044,55345,55345,345,111,111,1156
46568037,55345,177777,110044,55345,55345,345,111,111,1156
46570574,55344,64,302,55344,55344,344,111,111,3761
46570575,55344,64,302,55344,55344,344,111,111,3761
46570576,55344,64,302,55344,55344,344,111,111,2333
46570577,2525,64,302,2525,2525,125,111,111,2333
# MARK idbU tick=46570577
46570578,2525,64,302,2525,2525,125,111,111,2333
46570579,2525,64,302,2525,2525,125,111,111,2334
46570580,10,64,302,10,10,10,111,111,2334
46570581,10,64,302,10,10,10,111,111,2335
46572663,15,177777,110044,15,15,15,111,111,1131
46572664,15,177777,110044,15,15,15,111,111,1131
46572665,15,177777,110044,15,15,15,111,111,1133
46572666,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46572666
46572667,2522,177777,110044,2522,2522,122,111,111,1133
46572668,2522,177777,110044,2522,2522,122,111,111,1134
46572669,15,177777,110044,15,15,15,111,111,1134
46572670,15,177777,110044,15,15,15,111,111,1135
46572726,7732,177777,110044,7732,7732,332,111,111,1151
46572727,7732,177777,110044,7732,7732,332,111,111,1151
46572728,7732,177777,110044,7732,7732,332,111,111,1151
46572729,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46572729
46572730,2522,177777,110044,2522,2522,122,111,111,1151
46572731,2522,177777,110044,2522,2522,122,111,111,1151
46572732,55345,177777,110044,55345,55345,345,111,111,1151
46572733,55345,177777,110044,55345,55345,345,111,111,1151
46577737,15,177777,116400,15,15,15,111,111,1131
46577738,15,177777,116400,15,15,15,111,111,1131
46577739,15,177777,116400,15,15,15,111,111,1133
46577740,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46577740
46577741,2522,177777,116400,2522,2522,122,111,111,1133
46577742,2522,177777,116400,2522,2522,122,111,111,1134
46577743,15,177777,116400,15,15,15,111,111,1134
46577744,15,177777,116400,15,15,15,111,111,1135
46578166,7732,177777,110044,7732,7732,332,111,111,1156
46578167,7732,177777,110044,7732,7732,332,111,111,1156
46578168,7732,177777,110044,7732,7732,332,111,111,1156
46578169,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46578169
46578170,2522,177777,110044,2522,2522,122,111,111,1156
46578171,2522,177777,110044,2522,2522,122,111,111,1156
46578172,55345,177777,110044,55345,55345,345,111,111,1156
46578173,55345,177777,110044,55345,55345,345,111,111,1156
46582795,15,177777,110044,15,15,15,111,111,1131
46582796,15,177777,110044,15,15,15,111,111,1131
46582797,15,177777,110044,15,15,15,111,111,1133
46582798,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46582798
46582799,2522,177777,110044,2522,2522,122,111,111,1133
46582800,2522,177777,110044,2522,2522,122,111,111,1134
46582801,15,177777,110044,15,15,15,111,111,1134
46582802,15,177777,110044,15,15,15,111,111,1135
46582858,7732,177777,110044,7732,7732,332,111,111,1151
46582859,7732,177777,110044,7732,7732,332,111,111,1151
46582860,7732,177777,110044,7732,7732,332,111,111,1151
46582861,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46582861
46582862,2522,177777,110044,2522,2522,122,111,111,1151
46582863,2522,177777,110044,2522,2522,122,111,111,1151
46582864,55345,177777,110044,55345,55345,345,111,111,1151
46582865,55345,177777,110044,55345,55345,345,111,111,1151
46587968,15,177777,116400,15,15,15,111,111,1131
46587969,15,177777,116400,15,15,15,111,111,1131
46587970,15,177777,116400,15,15,15,111,111,1133
46587971,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46587971
46587972,2522,177777,116400,2522,2522,122,111,111,1133
46587973,2522,177777,116400,2522,2522,122,111,111,1134
46587974,15,177777,116400,15,15,15,111,111,1134
46587975,15,177777,116400,15,15,15,111,111,1135
46593269,15,177777,116400,15,15,15,111,111,1131
46593270,15,177777,116400,15,15,15,111,111,1131
46593271,15,177777,116400,15,15,15,111,111,1133
46593272,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46593272
46593273,2522,177777,116400,2522,2522,122,111,111,1133
46593274,2522,177777,116400,2522,2522,122,111,111,1134
46593275,15,177777,116400,15,15,15,111,111,1134
46593276,15,177777,116400,15,15,15,111,111,1135
46593698,7732,177777,110044,7732,7732,332,111,111,1156
46593699,7732,177777,110044,7732,7732,332,111,111,1156
46593700,7732,177777,110044,7732,7732,332,111,111,1156
46593701,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46593701
46593702,2522,177777,110044,2522,2522,122,111,111,1156
46593703,2522,177777,110044,2522,2522,122,111,111,1156
46593704,55345,177777,110044,55345,55345,345,111,111,1156
46593705,55345,177777,110044,55345,55345,345,111,111,1156
46595320,55344,117,302,55344,55344,344,111,111,3761
46595321,55344,117,302,55344,55344,344,111,111,3761
46595322,55344,117,302,55344,55344,344,111,111,2333
46595323,2525,117,302,2525,2525,125,111,111,2333
# MARK idbU tick=46595323
46595324,2525,117,302,2525,2525,125,111,111,2333
46595325,2525,117,302,2525,2525,125,111,111,2334
46595326,10,117,302,10,10,10,111,111,2334
46595327,10,117,302,10,10,10,111,111,2335
46598331,15,177777,110044,15,15,15,111,111,1131
46598332,15,177777,110044,15,15,15,111,111,1131
46598333,15,177777,110044,15,15,15,111,111,1133
46598334,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46598334
46598335,2522,177777,110044,2522,2522,122,111,111,1133
46598336,2522,177777,110044,2522,2522,122,111,111,1134
46598337,15,177777,110044,15,15,15,111,111,1134
46598338,15,177777,110044,15,15,15,111,111,1135
46598394,7732,177777,110044,7732,7732,332,111,111,1151
46598395,7732,177777,110044,7732,7732,332,111,111,1151
46598396,7732,177777,110044,7732,7732,332,111,111,1151
46598397,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46598397
46598398,2522,177777,110044,2522,2522,122,111,111,1151
46598399,2522,177777,110044,2522,2522,122,111,111,1151
46598400,55345,177777,110044,55345,55345,345,111,111,1151
46598401,55345,177777,110044,55345,55345,345,111,111,1151
46603407,15,177777,116400,15,15,15,111,111,1131
46603408,15,177777,116400,15,15,15,111,111,1131
46603409,15,177777,116400,15,15,15,111,111,1133
46603410,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46603410
46603411,2522,177777,116400,2522,2522,122,111,111,1133
46603412,2522,177777,116400,2522,2522,122,111,111,1134
46603413,15,177777,116400,15,15,15,111,111,1134
46603414,15,177777,116400,15,15,15,111,111,1135
46608817,15,177777,116400,15,15,15,111,111,1131
46608818,15,177777,116400,15,15,15,111,111,1131
46608819,15,177777,116400,15,15,15,111,111,1133
46608820,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46608820
46608821,2522,177777,116400,2522,2522,122,111,111,1133
46608822,2522,177777,116400,2522,2522,122,111,111,1134
46608823,15,177777,116400,15,15,15,111,111,1134
46608824,15,177777,116400,15,15,15,111,111,1135
46609248,7732,177777,110044,7732,7732,332,111,111,1156
46609249,7732,177777,110044,7732,7732,332,111,111,1156
46609250,7732,177777,110044,7732,7732,332,111,111,1156
46609251,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46609251
46609252,2522,177777,110044,2522,2522,122,111,111,1156
46609253,2522,177777,110044,2522,2522,122,111,111,1156
46609254,55345,177777,110044,55345,55345,345,111,111,1156
46609255,55345,177777,110044,55345,55345,345,111,111,1156
46613875,15,177777,110044,15,15,15,111,111,1131
46613876,15,177777,110044,15,15,15,111,111,1131
46613877,15,177777,110044,15,15,15,111,111,1133
46613878,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46613878
46613879,2522,177777,110044,2522,2522,122,111,111,1133
46613880,2522,177777,110044,2522,2522,122,111,111,1134
46613881,15,177777,110044,15,15,15,111,111,1134
46613882,15,177777,110044,15,15,15,111,111,1135
46613938,7732,177777,110044,7732,7732,332,111,111,1151
46613939,7732,177777,110044,7732,7732,332,111,111,1151
46613940,7732,177777,110044,7732,7732,332,111,111,1151
46613941,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46613941
46613942,2522,177777,110044,2522,2522,122,111,111,1151
46613943,2522,177777,110044,2522,2522,122,111,111,1151
46613944,55345,177777,110044,55345,55345,345,111,111,1151
46613945,55345,177777,110044,55345,55345,345,111,111,1151
46618941,15,177777,116400,15,15,15,111,111,1131
46618942,15,177777,116400,15,15,15,111,111,1131
46618943,15,177777,116400,15,15,15,111,111,1133
46618944,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46618944
46618945,2522,177777,116400,2522,2522,122,111,111,1133
46618946,2522,177777,116400,2522,2522,122,111,111,1134
46618947,15,177777,116400,15,15,15,111,111,1134
46618948,15,177777,116400,15,15,15,111,111,1135
46619375,7732,177777,110044,7732,7732,332,111,111,1156
46619376,7732,177777,110044,7732,7732,332,111,111,1156
46619377,7732,177777,110044,7732,7732,332,111,111,1156
46619378,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46619378
46619379,2522,177777,110044,2522,2522,122,111,111,1156
46619380,2522,177777,110044,2522,2522,122,111,111,1156
46619381,55345,177777,110044,55345,55345,345,111,111,1156
46619382,55345,177777,110044,55345,55345,345,111,111,1156
46623996,15,177777,110044,15,15,15,111,111,1131
46623997,15,177777,110044,15,15,15,111,111,1131
46623998,15,177777,110044,15,15,15,111,111,1133
46623999,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46623999
46624000,2522,177777,110044,2522,2522,122,111,111,1133
46624001,2522,177777,110044,2522,2522,122,111,111,1134
46624002,15,177777,110044,15,15,15,111,111,1134
46624003,15,177777,110044,15,15,15,111,111,1135
46624059,7732,177777,110044,7732,7732,332,111,111,1151
46624060,7732,177777,110044,7732,7732,332,111,111,1151
46624061,7732,177777,110044,7732,7732,332,111,111,1151
46624062,2522,177777,110044,2522,2522,122,111,111,1151
# MARK idbR tick=46624062
46624063,2522,177777,110044,2522,2522,122,111,111,1151
46624064,2522,177777,110044,2522,2522,122,111,111,1151
46624065,55345,177777,110044,55345,55345,345,111,111,1151
46624066,55345,177777,110044,55345,55345,345,111,111,1151
46628292,5002,21,302,5002,5002,2,111,111,3761
46628293,5002,21,302,5002,5002,2,111,111,3761
46628294,5002,21,302,5002,5002,2,111,111,2333
46628295,2525,21,302,2525,2525,125,111,111,2333
# MARK idbU tick=46628295
46628296,2525,21,302,2525,2525,125,111,111,2333
46628297,2525,21,302,2525,2525,125,111,111,2334
46628298,10,21,302,10,10,10,111,111,2334
46628299,10,21,302,10,10,10,111,111,2335
46629182,15,177777,116400,15,15,15,111,111,1131
46629183,15,177777,116400,15,15,15,111,111,1131
46629184,15,177777,116400,15,15,15,111,111,1133
46629185,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46629185
46629186,2522,177777,116400,2522,2522,122,111,111,1133
46629187,2522,177777,116400,2522,2522,122,111,111,1134
46629188,15,177777,116400,15,15,15,111,111,1134
46629189,15,177777,116400,15,15,15,111,111,1135
46634487,15,177777,116400,15,15,15,111,111,1131
46634488,15,177777,116400,15,15,15,111,111,1131
46634489,15,177777,116400,15,15,15,111,111,1133
46634490,2522,177777,116400,2522,2522,122,111,111,1133
# MARK idbR tick=46634490
46634491,2522,177777,116400,2522,2522,122,111,111,1133
46634492,2522,177777,116400,2522,2522,122,111,111,1134
46634493,15,177777,116400,15,15,15,111,111,1134
46634494,15,177777,116400,15,15,15,111,111,1135
46634916,7732,177777,110044,7732,7732,332,111,111,1156
46634917,7732,177777,110044,7732,7732,332,111,111,1156
46634918,7732,177777,110044,7732,7732,332,111,111,1156
46634919,2522,177777,110044,2522,2522,122,111,111,1156
# MARK idbR tick=46634919
46634920,2522,177777,110044,2522,2522,122,111,111,1156
46634921,2522,177777,110044,2522,2522,122,111,111,1156
46634922,55345,177777,110044,55345,55345,345,111,111,1156
46634923,55345,177777,110044,55345,55345,345,111,111,1156
46639541,15,177777,110044,15,15,15,111,111,1131
46639542,15,177777,110044,15,15,15,111,111,1131
46639543,15,177777,110044,15,15,15,111,111,1133
46639544,2522,177777,110044,2522,2522,122,111,111,1133
# MARK idbR tick=46639544
46639545,2522,177777,110044,2522,2522,122,111,111,1133
