tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
47664039,7460,5,5,14372,5,5,12373,7654,0,146056,51125,154400,1,0,14372
47664040,7460,5,5,14372,5,5,12373,7654,0,146056,51125,154400,1,0,14372
47664041,7460,5,5,14372,5,5,12373,7654,0,146056,51125,154400,1,0,14372
47664042,7460,5,5,14372,5,5,12373,7654,0,146056,51125,154400,1,0,14000
47664043,7460,5,5,14372,5,5,12373,7654,0,0,51125,154400,1,400400,14006
47664044,7460,5,5,14372,5,5,12373,7654,0,0,51125,154400,1,400400,14006
47664045,7460,5,5,14372,5,5,12373,7654,0,0,51125,154400,0,400400,14006
47664046,145,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664047,145,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664048,0,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664049,16373,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664050,16373,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664051,0,154400,5,14373,154400,5,12373,7654,14373,0,51125,146056,0,400000,14006
47664052,6000,154400,5,14373,154400,5,12373,7654,14373,0,51125,146056,0,400000,14006
47664053,6000,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,1,0,14006
47664054,6000,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,1,0,14006
47664055,6000,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,1,0,14373
47664056,6460,154400,5,14373,154400,5,12373,7654,0,46000,51125,146056,1,0,14373
47664057,6460,154400,5,14373,154400,5,12373,7654,0,46000,51125,146056,1,0,14373
47664058,6460,154400,5,14373,154400,5,12373,7654,0,46000,51125,146056,1,0,14373
47664059,6460,154400,5,14373,154400,5,12373,7654,0,46000,51125,146056,1,0,14000
47664060,6460,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,1,400400,14006
47664061,6460,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,1,400400,14006
47664062,6460,154400,5,14373,154400,5,12373,7654,0,0,51125,146056,0,400400,14006
47664063,170,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,14006
47664064,170,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,14006
47664065,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,14006
47664066,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,14006
47664067,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,14006
47664068,0,154400,154405,14374,154400,154405,12373,7654,12373,0,51125,46000,0,400000,14006
47664069,0,154400,154405,14374,154400,154405,12373,7654,12373,0,51125,46000,0,400000,14006
47664070,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,14005
47664071,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12005
47664072,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12373
47664073,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12373
47664074,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12373
47664075,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12373
47664076,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,0,12000
47664077,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,400400,12005
47664078,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,1,400400,12005
47664079,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,46000,0,400400,12005
47664080,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,12005
47664081,0,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,12005
47664082,2001,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,12005
47664083,16374,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,12005
47664084,16374,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,12005
47664085,0,154400,154405,14374,154400,154405,12373,7654,14374,0,51125,0,0,400400,12005
47664086,6000,154400,154405,14374,154400,154405,12373,7654,14374,0,51125,0,0,400400,12005
47664087,6000,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,1,0,12006
47664088,6000,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,1,0,14006
47664089,6000,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,1,0,14374
47664090,7406,154400,154405,14374,154400,154405,12373,7654,0,140660,51125,0,1,0,14374
47664091,7406,154400,154405,14374,154400,154405,12373,7654,0,140660,51125,0,1,0,14374
47664092,7406,154400,154405,14374,154400,154405,12373,7654,0,140660,51125,0,1,0,14374
47664093,7406,154400,154405,14374,154400,154405,12373,7654,0,140660,51125,0,1,0,14000
47664094,7406,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,1,400400,14006
47664095,7406,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,1,400400,14006
47664096,7406,154400,154405,14374,154400,154405,12373,7654,0,0,51125,0,0,400400,14006
47664097,464,0,154405,14375,0,154405,12373,7654,0,0,51125,140660,0,400400,14006
47664098,464,0,154405,14375,0,154405,12373,7654,0,0,51125,140660,0,400400,14006
47664099,465,0,154405,14375,0,154405,12373,7654,0,0,51125,140660,0,400400,14006
47664100,465,0,154405,14375,0,154405,12373,7654,0,0,51125,51125,0,400400,14006
47664101,466,0,154405,14375,0,154405,12373,7654,0,0,51125,51125,0,400400,14006
47664102,466,0,154405,14375,0,154405,12373,7654,0,0,51125,51125,0,400400,14006
47664103,466,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664104,467,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664105,467,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664106,467,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664107,470,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664108,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664109,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664110,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664111,2001,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664112,2001,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664113,2001,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664114,7544,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664115,7544,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664116,7544,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664117,226,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664118,226,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664119,230,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664120,230,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664121,230,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14374
47664122,231,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14374
47664123,231,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14374
47664124,232,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14374
47664125,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14000
47664126,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664127,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664128,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664129,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664130,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664131,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664132,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664133,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664134,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664135,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664136,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664137,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664138,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664139,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664140,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664141,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664142,227,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664143,145,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664144,145,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664145,145,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664146,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664147,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664148,0,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664149,2001,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664150,16375,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664151,16375,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664152,0,0,154405,14375,0,154405,12373,7654,14375,0,14265,51125,0,400000,14006
47664153,6000,0,154405,14375,0,154405,12373,7654,14375,0,14265,51125,0,400000,14006
47664154,6000,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,1,0,14006
47664155,6000,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,1,0,14006
47664156,6000,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,1,0,14375
47664157,7565,0,154405,14375,0,154405,12373,7654,0,156561,14265,51125,1,0,14375
47664158,7565,0,154405,14375,0,154405,12373,7654,0,156561,14265,51125,1,0,14375
47664159,7565,0,154405,14375,0,154405,12373,7654,0,156561,14265,51125,1,0,14375
47664160,7565,0,154405,14375,0,154405,12373,7654,0,156561,14265,51125,1,0,14000
47664161,7565,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,1,400400,14006
47664162,7565,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,1,400400,14006
47664163,7565,0,154405,14375,0,154405,12373,7654,0,0,14265,51125,0,400400,14006
47664164,226,0,154405,14376,0,154405,12373,7654,0,0,14265,156561,0,400400,14006
47664165,226,0,154405,14376,0,154405,12373,7654,0,0,14265,156561,0,400400,14006
47664166,230,0,154405,14376,0,154405,12373,7654,0,0,14265,156561,0,400400,14006
47664167,230,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664168,230,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664169,231,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664170,231,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664171,232,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664172,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664173,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664174,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664175,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664176,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664177,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664178,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664179,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664180,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664181,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664182,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664183,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664184,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664185,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664186,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664187,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664188,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664189,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664190,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664191,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664192,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664193,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664194,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664195,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664196,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664197,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664198,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664199,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664200,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664201,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664202,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664203,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664204,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664205,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664206,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664207,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664208,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664209,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664210,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664211,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664212,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664213,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664214,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664215,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664216,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664217,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664218,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664219,227,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664220,145,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664221,145,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664222,145,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664223,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664224,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664225,0,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664226,2001,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664227,16376,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664228,16376,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664229,0,0,154405,14376,0,154405,12373,7654,14376,0,14265,14265,0,400000,14006
47664230,6000,0,154405,14376,0,154405,12373,7654,14376,0,14265,14265,0,400000,14006
47664231,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14006
47664232,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14006
47664233,6000,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,0,14376
47664234,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
47664235,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
47664236,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14376
47664237,7314,0,154405,14376,0,154405,12373,7654,0,131412,14265,14265,1,0,14000
47664238,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,400400,14006
47664239,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,1,400400,14006
47664240,7314,0,154405,14376,0,154405,12373,7654,0,0,14265,14265,0,400400,14006
47664241,214,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664242,214,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664243,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664244,16410,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664245,16410,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664246,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664247,0,0,154405,14377,0,154405,12373,7654,0,0,14265,131412,0,400400,14006
47664248,0,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664249,0,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664250,2001,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664251,16377,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664252,16377,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664253,0,0,154405,14377,0,154405,12373,7654,14377,0,14265,0,0,400400,14006
47664254,6000,0,154405,14377,0,154405,12373,7654,14377,0,14265,0,0,400400,14006
47664255,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14006
47664256,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14006
47664257,6000,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,0,14377
47664258,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
47664259,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
47664260,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14377
47664261,6446,0,154405,14377,0,154405,12373,7654,0,44612,14265,0,1,0,14000
47664262,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,400400,14006
47664263,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,1,400400,14006
47664264,6446,0,154405,14377,0,154405,12373,7654,0,0,14265,0,0,400400,14006
47664265,170,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
47664266,170,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
47664267,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
47664268,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
47664269,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,14006
47664270,0,0,154405,14400,0,154405,12373,7654,7466,0,14265,44612,0,400400,14006
47664271,0,0,154405,14400,0,154405,12373,7654,7466,0,14265,44612,0,400400,14006
47664272,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,14003
47664273,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,6003
47664274,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,0,7466
47664275,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
47664276,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
47664277,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,7466
47664278,0,0,154405,14400,0,154405,12373,7654,0,5,14265,44612,1,0,6000
47664279,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,400400,6003
47664280,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,1,400400,6003
47664281,0,0,154405,14400,0,154405,12373,7654,0,0,14265,44612,0,400400,6003
47664282,0,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
47664283,0,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
47664284,2001,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
47664285,16400,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
47664286,16400,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,6003
47664287,0,0,154405,14400,0,154405,12373,7654,14400,0,14265,5,0,400,6003
47664288,6000,0,154405,14400,0,154405,12373,7654,14400,0,14265,5,0,400,6003
47664289,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,6006
47664290,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,14006
47664291,6000,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,0,14400
47664292,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
47664293,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
47664294,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14400
47664295,6506,0,154405,14400,0,154405,12373,7654,0,50611,14265,5,1,0,14000
47664296,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,400400,14006
47664297,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,1,400400,14006
47664298,6506,0,154405,14400,0,154405,12373,7654,0,0,14265,5,0,400400,14006
47664299,172,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
47664300,172,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
47664301,0,5,154405,14401,5,154405,12373,7654,0,0,14265,50611,0,400400,14006
