tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
47960271,16376,0,154404,12373,117,7654,0,0,0,14264,14264,0,0,0,0,177777,0,0
47960272,0,0,154404,12373,117,7654,0,14376,0,14264,14264,0,0,0,0,177777,0,0
47960273,6000,0,154404,12373,117,7654,0,14376,0,14264,14264,0,0,0,0,177777,0,0
47960274,6000,0,154404,12373,117,7654,0,0,0,14264,14264,0,0,0,0,177777,0,0
47960275,6000,0,154404,12373,117,7654,0,0,0,14264,14264,0,0,0,0,177777,0,0
47960276,6000,0,154404,12373,117,7654,0,0,0,14264,14264,0,0,0,0,177777,0,0
47960277,7314,0,154404,12373,117,7654,131412,0,131412,14264,14264,0,0,0,0,177777,0,0
47960278,7314,0,154404,12373,117,7654,131412,0,131412,14264,14264,0,0,34,0,177777,0,0
47960279,7314,0,154404,12373,117,7654,131412,0,131412,14264,14264,0,0,34,0,177777,0,0
47960280,7314,0,154404,12373,117,7654,131412,0,131412,14264,14264,0,0,34,0,177777,0,0
47960281,7314,0,154404,12373,117,7654,131412,0,0,14264,14264,0,0,34,0,177777,0,0
47960282,7314,0,154404,12373,117,7654,131412,0,0,14264,14264,0,0,34,0,177777,0,0
47960283,7314,0,154404,12373,117,7654,131412,0,0,14264,14264,0,0,34,0,177777,0,0
47960284,214,0,154404,12373,117,7654,131412,0,0,14264,131412,0,50214,34,0,177777,0,0
47960285,214,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960286,0,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960287,16410,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960288,16410,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960289,0,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960290,0,0,154404,12373,117,7654,0,0,0,14264,131412,0,50214,0,0,177777,0,0
47960291,0,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960292,0,0,154404,12373,117,7654,0,0,0,14264,0,0,0,4,14264,163513,0,0
47960293,2001,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960294,16377,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960295,16377,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960296,0,0,154404,12373,117,7654,0,14377,0,14264,0,0,0,0,14264,163513,0,0
47960297,6000,0,154404,12373,117,7654,0,14377,0,14264,0,0,0,0,14264,163513,0,0
47960298,6000,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960299,6000,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960300,6000,0,154404,12373,117,7654,0,0,0,14264,0,0,0,0,14264,163513,0,0
47960301,6446,0,154404,12373,117,7654,44612,0,44612,14264,0,0,0,0,14264,163513,0,0
47960302,6446,0,154404,12373,117,7654,44612,0,44612,14264,0,0,0,0,14264,163513,0,0
47960303,6446,0,154404,12373,117,7654,44612,0,44612,14264,0,0,0,0,14264,163513,0,0
47960304,6446,0,154404,12373,117,7654,44612,0,44612,14264,0,0,0,0,14264,163513,0,0
47960305,6446,0,154404,12373,117,7654,44612,0,0,14264,0,0,0,0,14264,163513,0,0
47960306,6446,0,154404,12373,117,7654,44612,0,0,14264,0,0,0,0,14264,163513,0,0
47960307,6446,0,154404,12373,117,7654,44612,0,0,14264,0,0,0,0,14264,163513,0,0
47960308,170,0,154404,12373,117,7654,44612,0,0,14264,44612,132030,170,0,14264,163513,0,0
47960309,170,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960310,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960311,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960312,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960313,0,0,154404,12373,117,7654,0,7466,0,14264,44612,132030,170,3,14264,163513,0,0
47960314,0,0,154404,12373,117,7654,0,7466,0,14264,44612,132030,170,3,14264,163513,0,0
47960315,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960316,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960317,0,0,154404,12373,117,7654,0,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960318,0,0,154404,12373,117,7654,3,0,3,14264,44612,132030,170,3,14264,163513,0,0
47960319,0,0,154404,12373,117,7654,3,0,3,14264,44612,132030,170,3,14264,163513,0,0
47960320,0,0,154404,12373,117,7654,3,0,3,14264,44612,132030,170,3,14264,163513,0,0
47960321,0,0,154404,12373,117,7654,3,0,3,14264,44612,132030,170,3,14264,163513,0,0
47960322,0,0,154404,12373,117,7654,3,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960323,0,0,154404,12373,117,7654,3,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960324,0,0,154404,12373,117,7654,3,0,0,14264,44612,132030,170,3,14264,163513,0,0
47960325,0,0,154404,12373,117,7654,3,0,0,14264,3,132030,0,3,3,177774,3,0
47960326,0,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,4,3,177774,3,0
47960327,2001,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960328,16400,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960329,16400,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960330,0,0,154404,12373,117,7654,0,14400,0,14264,3,132030,0,0,3,177774,3,0
47960331,6000,0,154404,12373,117,7654,0,14400,0,14264,3,132030,0,0,3,177774,3,0
47960332,6000,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960333,6000,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960334,6000,0,154404,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960335,6506,0,154404,12373,117,7654,50611,0,50611,14264,3,132030,0,0,3,177774,3,0
47960336,6506,0,154404,12373,117,7654,50611,0,50611,14264,3,132030,0,0,3,177774,3,0
47960337,6506,0,154404,12373,117,7654,50611,0,50611,14264,3,132030,0,0,3,177774,3,0
47960338,6506,0,154404,12373,117,7654,50611,0,50611,14264,3,132030,0,0,3,177774,3,0
47960339,6506,0,154404,12373,117,7654,50611,0,0,14264,3,132030,0,0,3,177774,3,0
47960340,6506,0,154404,12373,117,7654,50611,0,0,14264,3,132030,0,0,3,177774,3,0
47960341,6506,0,154404,12373,117,7654,50611,0,0,14264,3,132030,0,0,3,177774,3,0
47960342,172,3,154404,12373,117,7654,50611,0,0,14264,50611,1400,172,0,14264,163513,0,0
47960343,172,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960344,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960345,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960346,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960347,0,3,154404,12373,117,7654,0,7465,0,14264,50611,1400,172,3,14264,163513,0,0
47960348,0,3,154404,12373,117,7654,0,7465,0,14264,50611,1400,172,3,14264,163513,0,0
47960349,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960350,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960351,0,3,154404,12373,117,7654,0,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960352,0,3,154404,12373,117,7654,117,0,117,14264,50611,1400,172,3,14264,163513,0,0
47960353,0,3,154404,12373,117,7654,117,0,117,14264,50611,1400,172,3,14264,163513,0,0
47960354,0,3,154404,12373,117,7654,117,0,117,14264,50611,1400,172,3,14264,163513,0,0
47960355,0,3,154404,12373,117,7654,117,0,117,14264,50611,1400,172,3,14264,163513,0,0
47960356,0,3,154404,12373,117,7654,117,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960357,0,3,154404,12373,117,7654,117,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960358,0,3,154404,12373,117,7654,117,0,0,14264,50611,1400,172,3,14264,163513,0,0
47960359,0,3,154404,12373,117,7654,117,0,0,14264,117,132030,0,3,117,177660,117,0
47960360,0,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,4,117,177660,117,0
47960361,2001,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960362,16401,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960363,16401,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960364,0,3,154404,12373,117,7654,0,14401,0,14264,117,132030,0,0,117,177660,117,0
47960365,6000,3,154404,12373,117,7654,0,14401,0,14264,117,132030,0,0,117,177660,117,0
47960366,6000,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960367,6000,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960368,6000,3,154404,12373,117,7654,0,0,0,14264,117,132030,0,0,117,177660,117,0
47960369,7400,3,154404,12373,117,7654,140065,0,140065,14264,117,132030,0,0,117,177660,117,0
47960370,7400,3,154404,12373,117,7654,140065,0,140065,14264,117,132030,0,0,117,177660,117,0
47960371,7400,3,154404,12373,117,7654,140065,0,140065,14264,117,132030,0,0,117,177660,117,0
47960372,7400,3,154404,12373,117,7654,140065,0,140065,14264,117,132030,0,0,117,177660,117,0
47960373,7400,3,154404,12373,117,7654,140065,0,0,14264,117,132030,0,0,117,177660,117,0
47960374,7400,3,154404,12373,117,7654,140065,0,0,14264,117,132030,0,0,117,177660,117,0
47960375,7400,3,154404,12373,117,7654,140065,0,0,14264,117,132030,0,0,117,177660,117,0
47960376,215,3,117,12373,117,7654,140065,0,0,14264,140065,47400,215,0,177664,113,0,117
47960377,215,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960378,0,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960379,16402,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960380,16402,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960381,0,3,117,12373,117,7654,0,14402,0,14264,140065,47400,215,0,177664,113,0,117
47960382,6000,3,117,12373,117,7654,0,14402,0,14264,140065,47400,215,0,177664,113,0,117
47960383,6000,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960384,6000,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960385,6000,3,117,12373,117,7654,0,0,0,14264,140065,47400,215,0,177664,113,0,117
47960386,7240,3,117,12373,117,7654,124002,0,124002,14264,140065,47400,215,0,177664,113,0,117
47960387,7240,3,117,12373,117,7654,124002,0,124002,14264,140065,47400,215,34,177664,113,0,117
47960388,7240,3,117,12373,117,7654,124002,0,124002,14264,140065,47400,215,34,177664,113,0,117
47960389,7240,3,117,12373,117,7654,124002,0,124002,14264,140065,47400,215,34,177664,113,0,117
47960390,7240,3,117,12373,117,7654,124002,0,0,14264,140065,47400,215,34,177664,113,0,117
47960391,7240,3,117,12373,117,7654,124002,0,0,14264,140065,47400,215,34,177664,113,0,117
47960392,7240,3,117,12373,117,7654,124002,0,0,14264,140065,47400,215,34,177664,113,0,117
47960393,0,3,117,12373,117,7654,124002,0,0,14264,124002,132377,0,34,14264,177777,0,0
47960394,0,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,4,14264,177777,0,0
47960395,2001,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960396,16404,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960397,16404,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960398,0,3,117,12373,117,7654,0,14404,0,14264,124002,132377,0,0,14264,177777,0,0
47960399,6000,3,117,12373,117,7654,0,14404,0,14264,124002,132377,0,0,14264,177777,0,0
47960400,6000,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960401,6000,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960402,6000,3,117,12373,117,7654,0,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960403,6446,3,117,12373,117,7654,44612,0,44612,14264,124002,132377,0,0,14264,177777,0,0
47960404,6446,3,117,12373,117,7654,44612,0,44612,14264,124002,132377,0,0,14264,177777,0,0
47960405,6446,3,117,12373,117,7654,44612,0,44612,14264,124002,132377,0,0,14264,177777,0,0
47960406,6446,3,117,12373,117,7654,44612,0,44612,14264,124002,132377,0,0,14264,177777,0,0
47960407,6446,3,117,12373,117,7654,44612,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960408,6446,3,117,12373,117,7654,44612,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960409,6446,3,117,12373,117,7654,44612,0,0,14264,124002,132377,0,0,14264,177777,0,0
47960410,170,3,117,12373,117,7654,44612,0,0,14264,44612,0,170,0,14264,163513,0,0
47960411,170,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960412,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960413,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960414,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960415,0,3,117,12373,117,7654,0,7466,0,14264,44612,0,170,3,14264,163513,0,0
47960416,0,3,117,12373,117,7654,0,7466,0,14264,44612,0,170,3,14264,163513,0,0
47960417,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960418,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960419,0,3,117,12373,117,7654,0,0,0,14264,44612,0,170,3,14264,163513,0,0
47960420,0,3,117,12373,117,7654,3,0,3,14264,44612,0,170,3,14264,163513,0,0
47960421,0,3,117,12373,117,7654,3,0,3,14264,44612,0,170,3,14264,163513,0,0
47960422,0,3,117,12373,117,7654,3,0,3,14264,44612,0,170,3,14264,163513,0,0
47960423,0,3,117,12373,117,7654,3,0,3,14264,44612,0,170,3,14264,163513,0,0
47960424,0,3,117,12373,117,7654,3,0,0,14264,44612,0,170,3,14264,163513,0,0
47960425,0,3,117,12373,117,7654,3,0,0,14264,44612,0,170,3,14264,163513,0,0
47960426,0,3,117,12373,117,7654,3,0,0,14264,44612,0,170,3,14264,163513,0,0
47960427,0,3,117,12373,117,7654,3,0,0,14264,3,132030,0,3,3,177774,3,0
47960428,0,3,117,12373,117,7654,0,0,0,14264,3,132030,0,4,3,177774,3,0
47960429,2001,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960430,16405,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960431,16405,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960432,0,3,117,12373,117,7654,0,14405,0,14264,3,132030,0,0,3,177774,3,0
47960433,6000,3,117,12373,117,7654,0,14405,0,14264,3,132030,0,0,3,177774,3,0
47960434,6000,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960435,6000,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960436,6000,3,117,12373,117,7654,0,0,0,14264,3,132030,0,0,3,177774,3,0
47960437,7724,3,117,12373,117,7654,172401,0,172401,14264,3,132030,0,0,3,177774,3,0
47960438,7724,3,117,12373,117,7654,172401,0,172401,14264,3,132030,0,22,3,177774,3,0
47960439,7724,3,117,12373,117,7654,172401,0,172401,14264,3,132030,0,22,3,177774,3,0
47960440,7724,3,117,12373,117,7654,172401,0,172401,14264,3,132030,0,22,3,177774,3,0
47960441,7724,3,117,12373,117,7654,172401,0,0,14264,3,132030,0,22,3,177774,3,0
47960442,7724,3,117,12373,117,7654,172401,0,0,14264,3,132030,0,22,3,177774,3,0
47960443,7724,3,117,12373,117,7654,172401,0,0,14264,3,132030,0,22,3,177774,3,0
47960444,0,3,117,12373,117,7654,172401,0,0,14264,172401,1400,50000,22,4,177776,1,3
47960445,0,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,4,4,177776,1,3
47960446,2001,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960447,16406,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960448,16406,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960449,0,3,117,12373,117,7654,0,14406,0,14264,172401,1400,50000,0,4,177776,1,3
47960450,6000,3,117,12373,117,7654,0,14406,0,14264,172401,1400,50000,0,4,177776,1,3
47960451,6000,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960452,6000,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960453,6000,3,117,12373,117,7654,0,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960454,6046,3,117,12373,117,7654,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
47960455,6046,3,117,12373,117,7654,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
47960456,6046,3,117,12373,117,7654,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
47960457,6046,3,117,12373,117,7654,4612,0,4612,14264,172401,1400,50000,0,4,177776,1,3
47960458,6046,3,117,12373,117,7654,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960459,6046,3,117,12373,117,7654,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960460,6046,3,117,12373,117,7654,4612,0,0,14264,172401,1400,50000,0,4,177776,1,3
47960461,145,4,117,12373,117,7654,4616,0,0,14264,4612,400,50145,0,4,177773,0,4
47960462,145,4,117,12373,117,7654,4,0,0,14264,4612,400,50145,0,4,177773,0,4
47960463,0,4,117,12373,117,7654,4,0,0,14264,4612,400,50145,0,4,177773,0,4
47960464,0,4,117,12373,117,7654,4,0,0,14264,4612,400,50145,0,4,177773,0,4
47960465,0,4,117,12373,117,7654,4,0,0,14264,4612,400,50145,0,4,177773,0,4
47960466,0,4,117,12373,117,7654,4,7466,0,14264,4612,400,50145,0,4,177773,0,4
47960467,0,4,117,12373,117,7654,4,7466,0,14264,4612,400,50145,0,4,177773,0,4
47960468,0,4,117,12373,117,7654,4,0,0,14264,4612,400,50145,0,4,177773,0,4
47960469,0,4,117,12373,117,7654,4,4,0,14264,4612,400,50145,0,4,177773,0,4
47960470,0,4,117,12373,117,7654,0,4,0,14264,4,2000,0,0,0,177777,0,0
47960471,0,4,117,12373,117,7654,0,4,0,14264,4,2000,0,4,0,177777,0,0
47960472,2001,4,117,12373,117,7654,0,4,0,14264,4,2000,0,0,0,177777,0,0
47960473,16407,4,117,12373,117,7654,0,4,0,14264,4,2000,0,0,0,177777,0,0
47960474,16407,4,117,12373,117,7654,0,4,0,14264,4,2000,0,0,0,177777,0,0
47960475,0,4,117,12373,117,7654,0,4,0,14264,4,2000,0,0,0,177777,0,0
47960476,0,4,117,12373,117,7654,0,0,0,14264,4,2000,0,0,0,177777,0,0
47960477,0,4,117,12373,117,7654,0,14407,0,14264,4,2000,0,0,0,177777,0,0
47960478,6000,4,117,12373,117,7654,0,14407,0,14264,4,2000,0,0,0,177777,0,0
47960479,6000,4,117,12373,117,7654,0,0,0,14264,4,2000,0,0,0,177777,0,0
47960480,6000,4,117,12373,117,7654,0,0,0,14264,4,2000,0,0,0,177777,0,0
47960481,6000,4,117,12373,117,7654,0,0,0,14264,4,2000,0,0,0,177777,0,0
47960482,7243,4,117,12373,117,7654,124351,0,124351,14264,4,2000,0,0,0,177777,0,0
47960483,7243,4,117,12373,117,7654,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
47960484,7243,4,117,12373,117,7654,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
47960485,7243,4,117,12373,117,7654,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
47960486,7243,4,117,12373,117,7654,124351,0,0,14264,4,2000,0,34,0,177777,0,0
47960487,7243,4,117,12373,117,7654,124351,0,0,14264,4,2000,0,34,0,177777,0,0
47960488,7243,4,117,12373,117,7654,124351,0,0,14264,4,2000,0,34,0,177777,0,0
47960489,0,4,117,12373,117,7654,124351,0,0,14264,124351,0,0,34,14264,177777,0,0
47960490,0,4,117,12373,117,7654,0,0,0,14264,124351,0,0,4,14264,177777,0,0
47960491,2001,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960492,16360,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960493,16360,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960494,0,4,117,12373,117,7654,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
47960495,6000,4,117,12373,117,7654,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
47960496,6000,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960497,6000,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960498,6000,4,117,12373,117,7654,0,0,0,14264,124351,0,0,0,14264,177777,0,0
47960499,6546,4,117,12373,117,7654,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
47960500,6546,4,117,12373,117,7654,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
47960501,6546,4,117,12373,117,7654,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
47960502,6546,4,117,12373,117,7654,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
47960503,6546,4,117,12373,117,7654,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
47960504,6546,4,117,12373,117,7654,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
47960505,6546,4,117,12373,117,7654,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
47960506,174,4,117,12373,117,7654,54612,0,0,14264,54612,0,174,0,14264,163513,0,0
47960507,174,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960508,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960509,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960510,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960511,0,4,117,12373,117,7654,0,7466,0,14264,54612,0,174,3,14264,163513,0,0
47960512,0,4,117,12373,117,7654,0,7466,0,14264,54612,0,174,3,14264,163513,0,0
47960513,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960514,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960515,0,4,117,12373,117,7654,0,0,0,14264,54612,0,174,3,14264,163513,0,0
47960516,0,4,117,12373,117,7654,4,0,4,14264,54612,0,174,3,14264,163513,0,0
47960517,0,4,117,12373,117,7654,4,0,4,14264,54612,0,174,3,14264,163513,0,0
47960518,0,4,117,12373,117,7654,4,0,4,14264,54612,0,174,3,14264,163513,0,0
47960519,0,4,117,12373,117,7654,4,0,4,14264,54612,0,174,3,14264,163513,0,0
47960520,0,4,117,12373,117,7654,4,0,0,14264,54612,0,174,3,14264,163513,0,0
47960521,0,4,117,12373,117,7654,4,0,0,14264,54612,0,174,3,14264,163513,0,0
47960522,0,4,117,12373,117,7654,4,0,0,14264,54612,0,174,3,14264,163513,0,0
47960523,0,4,117,12373,117,7654,4,0,0,14264,4,132030,0,3,4,177773,4,0
47960524,0,4,117,12373,117,7654,0,0,0,14264,4,132030,0,4,4,177773,4,0
47960525,2001,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960526,16361,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960527,16361,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960528,0,4,117,12373,117,7654,0,14361,0,14264,4,132030,0,0,4,177773,4,0
47960529,6000,4,117,12373,117,7654,0,14361,0,14264,4,132030,0,0,4,177773,4,0
47960530,6000,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960531,6000,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960532,6000,4,117,12373,117,7654,0,0,0,14264,4,132030,0,0,4,177773,4,0
47960533,6506,4,117,12373,117,7654,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
47960534,6506,4,117,12373,117,7654,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
47960535,6506,4,117,12373,117,7654,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
47960536,6506,4,117,12373,117,7654,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
47960537,6506,4,117,12373,117,7654,50607,0,0,14264,4,132030,0,0,4,177773,4,0
47960538,6506,4,117,12373,117,7654,50607,0,0,14264,4,132030,0,0,4,177773,4,0
47960539,6506,4,117,12373,117,7654,50607,0,0,14264,4,132030,0,0,4,177773,4,0
47960540,172,4,117,4,117,7654,50607,0,0,14264,50607,2000,172,0,14264,163513,0,0
47960541,172,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960542,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960543,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960544,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960545,0,4,117,4,117,7654,0,7463,0,14264,50607,2000,172,3,14264,163513,0,0
47960546,0,4,117,4,117,7654,0,7463,0,14264,50607,2000,172,3,14264,163513,0,0
47960547,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960548,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960549,0,4,117,4,117,7654,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
47960550,0,4,117,4,117,7654,12023,0,12023,14264,50607,2000,172,3,14264,163513,0,0
47960551,0,4,117,4,117,7654,12023,0,12023,14264,50607,2000,172,3,14264,163513,0,0
